block,order,arm,run,pid,elapsed_ms,rss_kib,hwm_kib,smaps_rss_kib,private_clean_kib,private_dirty_kib,private_total_kib
1,AB,B,4,3157560,1543,37660,37660,37660,24624,13028,37652
1,AB,B,4,3157560,1586,37740,37740,37740,24624,13108,37732
1,AB,B,4,3157560,1630,37744,37744,37744,24624,13112,37736
1,AB,B,4,3157560,1674,37756,37756,37756,24624,13124,37748
1,AB,B,4,3157560,1716,37796,37796,37796,24624,13164,37788
1,AB,B,4,3157560,1759,39932,39932,39936,24624,15304,39928
1,AB,B,4,3157560,1802,42272,42272,42276,24624,17644,42268
1,AB,B,4,3157560,1845,42296,42296,42296,24624,17664,42288
1,AB,B,4,3157560,1887,42296,42296,42296,24624,17664,42288
1,AB,B,4,3157560,1930,42296,42296,42296,24624,17664,42288
1,AB,B,4,3157560,1973,42296,42296,42296,24624,17664,42288
1,AB,B,4,3157560,2018,42296,42296,42296,24624,17664,42288
1,AB,B,4,3157560,2061,42296,42296,42296,24624,17664,42288
1,AB,B,4,3157560,2105,42296,42296,42296,24624,17664,42288
1,AB,B,4,3157560,2144,42296,42296,42296,24624,17664,42288
1,AB,B,4,3157560,2187,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2230,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2273,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2316,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2359,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2401,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2444,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2487,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2531,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2574,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2616,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2658,42300,42300,42300,24624,17668,42292
1,AB,B,4,3157560,2702,44108,44108,44108,24624,19476,44100
1,AB,B,4,3157560,2745,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,2788,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,2833,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,2877,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,2920,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,2962,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3005,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3049,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3093,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3137,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3179,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3223,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3265,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3308,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3351,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3394,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3438,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3480,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3524,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3567,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3610,47288,47288,47288,24624,22656,47280
1,AB,B,4,3157560,3654,47992,47992,47992,24624,23360,47984
1,AB,B,4,3157560,3697,51876,51876,51876,24624,27244,51868
1,AB,B,4,3157560,3740,49120,51784,49120,24624,24488,49112
1,AB,B,4,3157560,3784,49740,51784,49740,24624,25108,49732
1,AB,B,4,3157560,3827,50668,51784,50668,24624,26036,50660
1,AB,B,4,3157560,3871,51020,51784,51020,24624,26388,51012
1,AB,B,4,3157560,3913,51540,51784,51540,24624,26908,51532
1,AB,B,4,3157560,3955,52764,52764,52764,24624,28132,52756
1,AB,B,4,3157560,3999,53112,53112,53112,24624,28480,53104
1,AB,B,4,3157560,4042,53464,53464,53796,24624,29164,53788
1,AB,B,4,3157560,4085,54292,54292,54292,24624,29660,54284
1,AB,B,4,3157560,4128,54612,54612,54612,24624,29980,54604
1,AB,B,4,3157560,4173,55408,55408,55408,24624,30776,55400
1,AB,B,4,3157560,4216,56048,56048,56048,24624,31416,56040
1,AB,B,4,3157560,4261,56528,56528,57008,24624,32376,57000
1,AB,B,4,3157560,4304,57324,57324,57324,24624,32692,57316
1,AB,B,4,3157560,4348,57804,57804,57804,24624,33172,57796
1,AB,B,4,3157560,4393,59084,59084,59084,24624,34452,59076
1,AB,B,4,3157560,4436,59244,59244,59244,24624,34612,59236
1,AB,B,4,3157560,4479,60044,60044,60044,24624,35412,60036
1,AB,B,4,3157560,4522,60524,60524,60524,24624,35892,60516
1,AB,B,4,3157560,4565,61000,61000,61000,24624,36368,60992
1,AB,B,4,3157560,4609,61800,61800,61800,24624,37168,61792
1,AB,B,4,3157560,4652,62280,62280,62280,24624,37648,62272
1,AB,B,4,3157560,4694,63240,63240,63240,24624,38608,63232
1,AB,B,4,3157560,4738,63556,63556,63556,24624,38924,63548
1,AB,B,4,3157560,4781,64036,64036,64036,24624,39404,64028
1,AB,B,4,3157560,4823,64836,64836,64836,24624,40204,64828
1,AB,B,4,3157560,4867,65312,65312,65312,24624,40680,65304
1,AB,B,4,3157560,4910,66112,66112,66112,24624,41480,66104
1,AB,B,4,3157560,4954,66752,66752,66752,24624,42120,66744
1,AB,B,4,3157560,4998,67388,67388,67388,24624,42756,67380
1,AB,B,4,3157560,5041,68188,68188,68188,24624,43556,68180
1,AB,B,4,3157560,5085,68252,68252,68252,24624,43620,68244
1,AB,B,4,3157560,5127,68268,68268,68268,24624,43636,68260
1,AB,B,4,3157560,5168,68268,68268,68268,24624,43636,68260
1,AB,B,4,3157560,5212,72324,72324,72360,24660,47692,72352
1,AB,B,4,3157560,5254,72360,72360,72360,24660,47692,72352
1,AB,B,4,3157560,5298,72360,72360,72360,24660,47692,72352
1,AB,B,4,3157560,5341,72360,72360,72360,24660,47692,72352
1,AB,B,4,3157560,5384,72360,72360,72360,24660,47692,72352
1,AB,B,4,3157560,5428,75180,75180,76416,24660,51748,76408
2,BA,B,5,3159681,9,21052,21052,21176,19536,1632,21168
2,BA,B,5,3159681,50,28704,28704,29052,23932,5112,29044
2,BA,B,5,3159681,94,30996,30996,30996,23932,7056,30988
2,BA,B,5,3159681,138,31852,31852,32080,23932,8140,32072
2,BA,B,5,3159681,181,32860,32860,32860,24444,8408,32852
2,BA,B,5,3159681,225,32860,32860,32860,24444,8408,32852
2,BA,B,5,3159681,270,33096,33096,33096,24444,8644,33088
2,BA,B,5,3159681,315,33376,33376,33376,24444,8924,33368
2,BA,B,5,3159681,358,33376,33376,33376,24444,8924,33368
2,BA,B,5,3159681,400,33584,33584,33584,24444,9132,33576
2,BA,B,5,3159681,443,33584,33584,33584,24444,9132,33576
2,BA,B,5,3159681,485,33584,33584,33584,24444,9132,33576
2,BA,B,5,3159681,526,33584,33584,33584,24444,9132,33576
2,BA,B,5,3159681,568,33584,33584,33584,24444,9132,33576
2,BA,B,5,3159681,610,33688,33688,33688,24444,9236,33680
2,BA,B,5,3159681,652,33692,33692,33692,24444,9240,33684
2,BA,B,5,3159681,694,33736,33736,33736,24444,9284,33728
2,BA,B,5,3159681,736,33804,33804,33804,24444,9352,33796
2,BA,B,5,3159681,778,33836,33836,33836,24444,9384,33828
2,BA,B,5,3159681,818,33944,33944,33944,24444,9492,33936
2,BA,B,5,3159681,860,34152,34152,34288,24764,9516,34280
2,BA,B,5,3159681,899,35096,36640,35096,24764,10324,35088
2,BA,B,5,3159681,940,36296,36640,36296,24764,11524,36288
2,BA,B,5,3159681,982,36372,36640,36372,24764,11600,36364
2,BA,B,5,3159681,1023,36392,36640,36392,24764,11620,36384
2,BA,B,5,3159681,1066,37068,37068,37068,24764,12296,37060
2,BA,B,5,3159681,1110,37116,37116,37116,24764,12344,37108
2,BA,B,5,3159681,1152,37116,37116,37116,24764,12344,37108
2,BA,B,5,3159681,1195,37124,37124,37364,24764,12592,37356
2,BA,B,5,3159681,1238,37380,37380,37380,24764,12608,37372
2,BA,B,5,3159681,1281,37380,37380,37380,24764,12608,37372
2,BA,B,5,3159681,1323,37584,37584,37584,24764,12812,37576
2,BA,B,5,3159681,1368,37584,37584,37584,24764,12812,37576
2,BA,B,5,3159681,1411,37588,37588,37588,24764,12816,37580
2,BA,B,5,3159681,1453,37588,37588,37588,24764,12816,37580
2,BA,B,5,3159681,1495,37780,37780,37780,24764,13008,37772
2,BA,B,5,3159681,1540,37784,37784,37784,24764,13012,37776
2,BA,B,5,3159681,1582,37800,37800,37824,24764,13052,37816
2,BA,B,5,3159681,1625,37824,37824,37824,24764,13052,37816
2,BA,B,5,3159681,1669,37840,37840,37840,24764,13068,37832
2,BA,B,5,3159681,1712,37896,37896,37896,24764,13124,37888
2,BA,B,5,3159681,1756,37936,37936,37936,24764,13164,37928
2,BA,B,5,3159681,1799,38088,38088,38928,24764,14156,38920
2,BA,B,5,3159681,1841,40964,40964,40964,24764,16192,40956
2,BA,B,5,3159681,1883,42648,42648,42648,24764,17876,42640
2,BA,B,5,3159681,1927,42648,42648,42648,24764,17876,42640
2,BA,B,5,3159681,1972,42648,42648,42648,24764,17876,42640
2,BA,B,5,3159681,2016,42648,42648,42648,24764,17876,42640
2,BA,B,5,3159681,2060,42648,42648,42648,24764,17876,42640
2,BA,B,5,3159681,2103,42648,42648,42648,24764,17876,42640
2,BA,B,5,3159681,2147,42648,42648,42648,24764,17876,42640
2,BA,B,5,3159681,2190,42648,42648,42648,24764,17876,42640
2,BA,B,5,3159681,2232,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2275,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2318,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2361,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2403,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2446,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2489,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2533,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2577,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2620,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2663,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2706,42652,42652,42652,24764,17880,42644
2,BA,B,5,3159681,2749,43340,43340,43340,24764,18568,43332
2,BA,B,5,3159681,2791,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,2834,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,2877,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,2919,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,2963,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3005,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3048,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3091,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3133,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3177,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3220,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3262,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3304,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3348,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3392,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3439,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3483,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3526,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3570,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3613,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3656,47408,47408,47408,24764,22636,47400
2,BA,B,5,3159681,3700,48376,48376,48376,24764,23604,48368
2,BA,B,5,3159681,3742,51988,51988,51988,24764,27216,51980
2,BA,B,5,3159681,3784,45576,51800,49408,24764,24636,49400
2,BA,B,5,3159681,3826,49776,51800,49776,24764,25004,49768
2,BA,B,5,3159681,3868,50148,51800,50148,24764,25376,50140
2,BA,B,5,3159681,3911,50696,51800,50696,24764,25924,50688
2,BA,B,5,3159681,3953,51752,51800,51752,24764,26980,51744
2,BA,B,5,3159681,3995,52104,52104,52104,24764,27332,52096
2,BA,B,5,3159681,4038,52800,52800,52800,24764,28028,52792
2,BA,B,5,3159681,4081,53672,53672,53672,24764,28900,53664
2,BA,B,5,3159681,4124,53832,53832,53832,24764,29060,53824
2,BA,B,5,3159681,4166,54516,54516,54516,24764,29744,54508
2,BA,B,5,3159681,4208,54996,54996,54996,24764,30224,54988
2,BA,B,5,3159681,4250,55476,55476,55476,24764,30704,55468
2,BA,B,5,3159681,4292,56116,56116,56116,24764,31344,56108
2,BA,B,5,3159681,4334,56432,56432,56432,24764,31660,56424
2,BA,B,5,3159681,4377,57392,57392,57392,24764,32620,57384
2,BA,B,5,3159681,4421,58032,58032,58032,24764,33260,58024
2,BA,B,5,3159681,4465,58352,58352,58352,24764,33580,58344
2,BA,B,5,3159681,4508,59148,59148,59148,24764,34376,59140
2,BA,B,5,3159681,4553,59628,59628,59628,24764,34856,59620
2,BA,B,5,3159681,4597,60748,60748,60748,24764,35976,60740
2,BA,B,5,3159681,4640,61228,61228,61228,24764,36456,61220
2,BA,B,5,3159681,4683,61868,61868,61868,24764,37096,61860
2,BA,B,5,3159681,4725,62664,62664,62664,24764,37892,62656
2,BA,B,5,3159681,4769,62984,62984,62984,24764,38212,62976
2,BA,B,5,3159681,4812,63144,63144,63144,24764,38372,63136
2,BA,B,5,3159681,4857,64584,64584,64584,24764,39812,64576
2,BA,B,5,3159681,4901,64584,64584,64584,24764,39812,64576
2,BA,B,5,3159681,4944,65656,65656,65656,24764,40884,65648
2,BA,B,5,3159681,4987,66136,66136,66136,24764,41364,66128
2,BA,B,5,3159681,5031,66772,66772,66772,24764,42000,66764
2,BA,B,5,3159681,5075,67572,67572,67572,24764,42800,67564
2,BA,B,5,3159681,5119,67892,67892,67892,24764,43120,67884
2,BA,B,5,3159681,5164,68272,68272,68272,24764,43500,68264
2,BA,B,5,3159681,5207,68288,68288,68288,24764,43516,68280
2,BA,B,5,3159681,5249,68288,68288,68288,24764,43516,68280
2,BA,B,5,3159681,5292,72344,72344,72344,24764,47572,72336
2,BA,B,5,3159681,5336,72396,72396,72396,24816,47572,72388
2,BA,B,5,3159681,5380,72396,72396,72396,24816,47572,72388
2,BA,B,5,3159681,5424,72396,72396,72396,24816,47572,72388
2,BA,B,5,3159681,5467,72396,72396,72396,24816,47572,72388
2,BA,B,5,3159681,5510,72396,72396,72396,24816,47572,72388
2,BA,B,5,3159681,5552,71208,76232,71208,27712,43488,71200
3,AB,B,8,3162113,9,20936,20936,22020,20380,1632,22012
3,AB,B,8,3162113,51,28684,28684,29112,23856,5248,29104
3,AB,B,8,3162113,94,30920,30920,30920,23856,7056,30912
3,AB,B,8,3162113,137,32004,32004,32004,23856,8140,31996
3,AB,B,8,3162113,180,32784,32784,32784,24368,8408,32776
3,AB,B,8,3162113,224,32784,32784,32784,24368,8408,32776
3,AB,B,8,3162113,268,33020,33020,33020,24368,8644,33012
3,AB,B,8,3162113,313,33300,33300,33300,24368,8924,33292
3,AB,B,8,3162113,356,33300,33300,33300,24368,8924,33292
3,AB,B,8,3162113,399,33508,33508,33508,24368,9132,33500
3,AB,B,8,3162113,441,33508,33508,33508,24368,9132,33500
3,AB,B,8,3162113,484,33508,33508,33508,24368,9132,33500
3,AB,B,8,3162113,528,33508,33508,33508,24368,9132,33500
3,AB,B,8,3162113,571,33612,33612,33612,24368,9236,33604
3,AB,B,8,3162113,614,33612,33612,33616,24368,9240,33608
3,AB,B,8,3162113,658,33660,33660,33660,24368,9284,33652
3,AB,B,8,3162113,701,33728,33728,33732,24368,9356,33724
3,AB,B,8,3162113,744,33796,33796,33828,24368,9452,33820
3,AB,B,8,3162113,789,33880,33880,33880,24368,9504,33872
3,AB,B,8,3162113,832,34152,34152,34648,24560,10080,34640
3,AB,B,8,3162113,875,34892,36436,34892,24560,10324,34884
3,AB,B,8,3162113,919,36148,36436,36148,24560,11580,36140
3,AB,B,8,3162113,963,36188,36436,36188,24560,11620,36180
3,AB,B,8,3162113,1005,36412,36436,36412,24560,11844,36404
3,AB,B,8,3162113,1049,36912,36912,36912,24560,12344,36904
3,AB,B,8,3162113,1092,36912,36912,36912,24560,12344,36904
3,AB,B,8,3162113,1135,36912,36912,36912,24560,12344,36904
3,AB,B,8,3162113,1178,37172,37172,37172,24560,12604,37164
3,AB,B,8,3162113,1222,37172,37172,37172,24560,12604,37164
3,AB,B,8,3162113,1265,37360,37360,37360,24560,12792,37352
3,AB,B,8,3162113,1309,37364,37364,37364,24560,12796,37356
3,AB,B,8,3162113,1352,37364,37364,37364,24560,12796,37356
3,AB,B,8,3162113,1397,37368,37368,37368,24560,12800,37360
3,AB,B,8,3162113,1440,37368,37368,37368,24560,12800,37360
3,AB,B,8,3162113,1483,37468,37468,37468,24560,12900,37460
3,AB,B,8,3162113,1526,37468,37468,37468,24560,12900,37460
3,AB,B,8,3162113,1570,37516,37516,37516,24560,12948,37508
3,AB,B,8,3162113,1613,37584,37584,37584,24560,13016,37576
3,AB,B,8,3162113,1657,37592,37592,37592,24560,13024,37584
3,AB,B,8,3162113,1700,37740,37740,37740,24560,13172,37732
3,AB,B,8,3162113,1744,37768,37768,37768,24560,13200,37760
3,AB,B,8,3162113,1787,40760,40760,40760,24560,16192,40752
3,AB,B,8,3162113,1832,42472,42472,42472,24560,17904,42464
3,AB,B,8,3162113,1875,42472,42472,42472,24560,17904,42464
3,AB,B,8,3162113,1918,42472,42472,42472,24560,17904,42464
3,AB,B,8,3162113,1959,42472,42472,42472,24560,17904,42464
3,AB,B,8,3162113,2003,42472,42472,42472,24560,17904,42464
3,AB,B,8,3162113,2046,42472,42472,42472,24560,17904,42464
3,AB,B,8,3162113,2088,42472,42472,42472,24560,17904,42464
3,AB,B,8,3162113,2130,42472,42472,42472,24560,17904,42464
3,AB,B,8,3162113,2172,42472,42472,42472,24560,17904,42464
3,AB,B,8,3162113,2214,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2255,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2297,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2339,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2382,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2424,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2466,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2509,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2551,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2593,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2637,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2681,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2724,42476,42476,42476,24560,17908,42468
3,AB,B,8,3162113,2767,44460,44460,44460,24560,19892,44452
3,AB,B,8,3162113,2811,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,2855,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,2899,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,2942,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,2984,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3027,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3070,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3114,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3158,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3202,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3246,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3290,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3333,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3376,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3419,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3462,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3504,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3548,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3591,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3634,47212,47212,47212,24560,22644,47204
3,AB,B,8,3162113,3677,48156,48156,48156,24560,23588,48148
3,AB,B,8,3162113,3721,51960,51960,51960,24560,27392,51952
3,AB,B,8,3162113,3765,45364,51852,45364,24560,20796,45356
3,AB,B,8,3162113,3808,49812,51852,49812,24560,25244,49804
3,AB,B,8,3162113,3852,50184,51852,50184,24560,25616,50176
3,AB,B,8,3162113,3896,50896,51852,50896,24560,26328,50888
3,AB,B,8,3162113,3940,51616,51852,51616,24560,27048,51608
3,AB,B,8,3162113,3983,51964,51964,52836,24560,28268,52828
3,AB,B,8,3162113,4026,52836,52836,52836,24560,28268,52828
3,AB,B,8,3162113,4071,53156,53156,53156,24560,28588,53148
3,AB,B,8,3162113,4115,54160,54160,54160,24560,29592,54152
3,AB,B,8,3162113,4159,54480,54480,54480,24560,29912,54472
3,AB,B,8,3162113,4201,54800,54800,55440,24560,30872,55432
3,AB,B,8,3162113,4244,55920,55920,55920,24560,31352,55912
3,AB,B,8,3162113,4289,56076,56076,56076,24560,31508,56068
3,AB,B,8,3162113,4334,56556,56556,57036,24560,32468,57028
3,AB,B,8,3162113,4378,57676,57676,57676,24560,33108,57668
3,AB,B,8,3162113,4424,57996,57996,57996,24560,33428,57988
3,AB,B,8,3162113,4468,58636,58636,58636,24560,34068,58628
3,AB,B,8,3162113,4511,59592,59592,59592,24560,35024,59584
3,AB,B,8,3162113,4555,59752,59752,59752,24560,35184,59744
3,AB,B,8,3162113,4599,60392,60392,60712,24560,36144,60704
3,AB,B,8,3162113,4643,61352,61352,61352,24560,36784,61344
3,AB,B,8,3162113,4687,61672,61672,61672,24560,37104,61664
3,AB,B,8,3162113,4732,62468,62468,62468,24560,37900,62460
3,AB,B,8,3162113,4776,63108,63108,63108,24560,38540,63100
3,AB,B,8,3162113,4820,63428,63428,64068,24560,39500,64060
3,AB,B,8,3162113,4865,64388,64388,64388,24560,39820,64380
3,AB,B,8,3162113,4909,65024,65024,65024,24560,40456,65016
3,AB,B,8,3162113,4954,65824,65824,65824,24560,41256,65816
3,AB,B,8,3162113,4999,65984,65984,65984,24560,41416,65976
3,AB,B,8,3162113,5044,67100,67100,67100,24560,42532,67092
3,AB,B,8,3162113,5090,67420,67420,67420,24560,42852,67412
3,AB,B,8,3162113,5134,67804,67804,67804,24560,43236,67796
3,AB,B,8,3162113,5178,67820,67820,67820,24560,43252,67812
3,AB,B,8,3162113,5221,67820,67820,67820,24560,43252,67812
3,AB,B,8,3162113,5264,72900,72900,72900,24560,48332,72892
3,AB,B,8,3162113,5307,72944,72944,72944,24604,48332,72936
3,AB,B,8,3162113,5350,72944,72944,72944,24604,48332,72936
3,AB,B,8,3162113,5393,72944,72944,72944,24604,48332,72936
3,AB,B,8,3162113,5434,72944,72944,72944,24604,48332,72936
3,AB,B,8,3162113,5476,72944,72944,72944,24604,48332,72936
3,AB,B,8,3162113,5521,62084,76788,62084,27692,34384,62076
4,BA,B,9,3164256,10,21024,21024,21984,20340,1636,21976
4,BA,B,9,3164256,52,28696,28696,29216,23868,5340,29208
4,BA,B,9,3164256,99,30932,30932,30932,23868,7056,30924
4,BA,B,9,3164256,142,32016,32016,32016,23868,8140,32008
4,BA,B,9,3164256,186,32796,32796,32796,24380,8408,32788
4,BA,B,9,3164256,229,32796,32796,32796,24380,8408,32788
4,BA,B,9,3164256,273,33032,33032,33036,24380,8648,33028
4,BA,B,9,3164256,315,33312,33312,33312,24380,8924,33304
4,BA,B,9,3164256,359,33312,33312,33312,24380,8924,33304
4,BA,B,9,3164256,401,33520,33520,33520,24380,9132,33512
4,BA,B,9,3164256,443,33520,33520,33520,24380,9132,33512
4,BA,B,9,3164256,485,33520,33520,33520,24380,9132,33512
4,BA,B,9,3164256,528,33520,33520,33520,24380,9132,33512
4,BA,B,9,3164256,571,33624,33624,33624,24380,9236,33616
4,BA,B,9,3164256,615,33624,33624,33628,24380,9240,33620
4,BA,B,9,3164256,657,33672,33672,33672,24380,9284,33664
4,BA,B,9,3164256,699,33740,33740,33740,24380,9352,33732
4,BA,B,9,3164256,742,33772,33772,33808,24380,9420,33800
4,BA,B,9,3164256,785,33892,33892,33892,24380,9504,33884
4,BA,B,9,3164256,829,34164,34164,35108,24572,10528,35100
4,BA,B,9,3164256,873,34904,36448,34904,24572,10324,34896
4,BA,B,9,3164256,915,36160,36448,36160,24572,11580,36152
4,BA,B,9,3164256,957,36200,36448,36200,24572,11620,36192
4,BA,B,9,3164256,1000,36424,36448,36424,24572,11844,36416
4,BA,B,9,3164256,1043,36924,36924,36924,24572,12344,36916
