lane_id,role,response,units,status,B,L,S,LS,longwave_main,sublimation_main,combined,interaction
snotel_paradise_wa,INDEPENDENT_VALIDATION,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,72.45995666188261,72.45995666188261,70.91811236595021,10.15884785897076,,,,
snotel_paradise_wa,INDEPENDENT_VALIDATION,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.17342437969090077,1.6178100217553189,1.7657446026396186,0.34752608653432954,,,,
snotel_paradise_wa,INDEPENDENT_VALIDATION,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,248.0,248.0,247.0,,,,,
snotel_paradise_wa,INDEPENDENT_VALIDATION,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,156.0,156.0,154.0,,,,,
snotel_css_lab_ca,INDEPENDENT_VALIDATION,mean_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.11885571248045336,0.11885571248045336,0.11335270447606555,0.14034338001529897,,,,
snotel_css_lab_ca,INDEPENDENT_VALIDATION,peak_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,1.2314413776278104,1.2314413776278104,1.189261017564039,1.1926874169008501,,,,
snotel_css_lab_ca,INDEPENDENT_VALIDATION,mean_depth_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.3016971641504062,0.3016971641504062,0.28691162409262466,0.35863381045308446,,,,
snotel_css_lab_ca,INDEPENDENT_VALIDATION,total_sublimation_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0,0.0,0.6874329960892237,0.19287716837614055,,,,
snotel_css_lab_ca,INDEPENDENT_VALIDATION,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,43.86053147559688,43.86053147559688,42.97040746777007,11.612868803551658,,,,
snotel_css_lab_ca,INDEPENDENT_VALIDATION,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.09782177680553875,0.7382015345486099,0.9490414628488297,0.2969228340202252,,,,
snotel_css_lab_ca,INDEPENDENT_VALIDATION,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,206.0,206.0,205.0,,,,,
snotel_css_lab_ca,INDEPENDENT_VALIDATION,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,137.0,137.0,135.5,,,,,
snotel_snowbird_ut,INDEPENDENT_VALIDATION,mean_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.10929995317941703,0.10929995317941703,0.0707530266283992,0.09060823159361671,,,,
snotel_snowbird_ut,INDEPENDENT_VALIDATION,peak_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,1.1291424046034142,1.1291424046034142,0.3976861389874516,0.6172763055026167,,,,
snotel_snowbird_ut,INDEPENDENT_VALIDATION,mean_depth_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.3188169315095142,0.3188169315095142,0.22943167341292592,0.2695898841256298,,,,
snotel_snowbird_ut,INDEPENDENT_VALIDATION,total_sublimation_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0,0.0,0.09543782680769834,0.2346437299340128,,,,
snotel_snowbird_ut,INDEPENDENT_VALIDATION,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,30.517337770046154,30.517337770046154,2.4464033819924667,10.002394136658312,,,,
snotel_snowbird_ut,INDEPENDENT_VALIDATION,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.05336660536181263,0.6400855658217616,0.05761720006875636,0.2541438957970898,,,,
snotel_snowbird_ut,INDEPENDENT_VALIDATION,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,219.0,219.0,,,,,,
snotel_snowbird_ut,INDEPENDENT_VALIDATION,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,154.5,154.5,,,,,,
snotel_niwot_co,INDEPENDENT_VALIDATION,mean_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0403600634524681,0.0403600634524681,0.04294264168515888,0.05183203910807155,,,,
snotel_niwot_co,INDEPENDENT_VALIDATION,peak_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.4191944755289502,0.4191944755289502,0.35628125303334096,0.37457770300715326,,,,
snotel_niwot_co,INDEPENDENT_VALIDATION,mean_depth_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.13802036892650005,0.13802036892650005,0.1538106724270726,0.1826932459902051,,,,
snotel_niwot_co,INDEPENDENT_VALIDATION,total_sublimation_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0,0.0,0.44633051043560884,0.2924530755112967,,,,
snotel_niwot_co,INDEPENDENT_VALIDATION,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,19.798838903097078,19.798838903097078,3.7734600395138562,3.436705601685354,,,,
snotel_niwot_co,INDEPENDENT_VALIDATION,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.00411594166841333,0.18786187045457212,0.13800577382132176,0.10508465666022224,,,,
snotel_niwot_co,INDEPENDENT_VALIDATION,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,210.0,210.0,,,,,,
snotel_niwot_co,INDEPENDENT_VALIDATION,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,147.0,147.0,,,,,,
harvard_open,INDEPENDENT_VALIDATION,mean_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.027800056080279047,0.027800056080279047,0.034398618822977824,0.0027361847151354457,,,,
harvard_open,INDEPENDENT_VALIDATION,peak_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.40690212590107006,0.40690212590107006,0.38713758340799553,0.01371853259861897,,,,
harvard_open,INDEPENDENT_VALIDATION,mean_depth_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.09215776181970846,0.09215776181970846,0.12321658314882769,0.007406749902420655,,,,
harvard_open,INDEPENDENT_VALIDATION,total_sublimation_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0,0.0,0.050276082690901946,0.00488800919152295,,,,
harvard_open,INDEPENDENT_VALIDATION,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,14.740743131055405,14.740743131055405,2.4053165138147707,0.012135392073143899,,,,
harvard_open,INDEPENDENT_VALIDATION,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.00641809266302174,0.15037902719798224,0.01821934377210963,0.00082006974851989,,,,
harvard_open,INDEPENDENT_VALIDATION,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,179.0,179.0,,,,,,
harvard_open,INDEPENDENT_VALIDATION,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,101.0,101.0,,,,,,
harvard_hardwood,INDEPENDENT_VALIDATION,mean_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.026978084922739547,0.026978084922739547,0.006703817283908859,0.0027138929697317743,,,,
harvard_hardwood,INDEPENDENT_VALIDATION,peak_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.41692186585763574,0.41692186585763574,0.0427807298620303,0.0144263264890649,,,,
harvard_hardwood,INDEPENDENT_VALIDATION,mean_depth_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.09204223390122464,0.09204223390122464,0.034592581163138,0.008221980698404614,,,,
harvard_hardwood,INDEPENDENT_VALIDATION,total_sublimation_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0,0.0,0.025468698159406892,0.00392936504361744,,,,
harvard_hardwood,INDEPENDENT_VALIDATION,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,14.932109718167823,14.932109718167823,0.04074969310840431,0.01343553306080144,,,,
harvard_hardwood,INDEPENDENT_VALIDATION,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.00490129639175173,0.7281541849573967,0.00222262836409323,0.0013535343641441,,,,
harvard_hardwood,INDEPENDENT_VALIDATION,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,177.0,177.0,,,,,,
harvard_hardwood,INDEPENDENT_VALIDATION,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,97.0,97.0,,,,,,
marcell_conifer,INDEPENDENT_VALIDATION,mean_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.019186901847158034,0.019186901847158034,0.016273341819043004,0.018866409067100014,,,,
marcell_conifer,INDEPENDENT_VALIDATION,peak_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.2112908337260538,0.2112908337260538,0.03584370986744346,0.03707108210001597,,,,
marcell_conifer,INDEPENDENT_VALIDATION,mean_depth_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.08988665400697284,0.08988665400697284,0.13730761036681272,0.15432790695951532,,,,
marcell_conifer,INDEPENDENT_VALIDATION,total_sublimation_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0,0.0,0.00313432771950567,0.00184526701975359,,,,
marcell_conifer,INDEPENDENT_VALIDATION,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,5.50234829686298,5.50234829686298,0.0,0.0,,,,
marcell_conifer,INDEPENDENT_VALIDATION,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,9.27595596609e-05,0.03080855030301499,8.93522471837e-06,8.93522471837e-06,,,,
marcell_conifer,INDEPENDENT_VALIDATION,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,186.0,186.0,,,,,,
marcell_conifer,INDEPENDENT_VALIDATION,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,113.5,113.5,,,,,,
marcell_deciduous,INDEPENDENT_VALIDATION,mean_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.018297279311480712,0.018222233378142348,0.008634707119482889,0.008753825401107876,,,,
marcell_deciduous,INDEPENDENT_VALIDATION,peak_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.21110779326696497,0.21110779326696497,0.07110710293963572,0.01600385551344549,,,,
marcell_deciduous,INDEPENDENT_VALIDATION,mean_depth_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.08819311039522645,0.08898273951679693,0.050515630873963206,0.08234878087065406,,,,
marcell_deciduous,INDEPENDENT_VALIDATION,total_sublimation_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0,0.0,0.17468382086825396,0.00079716628667322,,,,
marcell_deciduous,INDEPENDENT_VALIDATION,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,5.403775749765273,4.022991137890712,0.22339301205046516,0.0,,,,
marcell_deciduous,INDEPENDENT_VALIDATION,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,7.531821564475e-05,0.27385701420971603,0.01305384917319722,0.0,,,,
marcell_deciduous,INDEPENDENT_VALIDATION,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,180.0,,,,,,,
marcell_deciduous,INDEPENDENT_VALIDATION,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,106.0,,,,,,,
marcell_open,INDEPENDENT_VALIDATION,mean_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.019143882510462295,0.01845348416735286,0.012293961613559497,0.01842002620555104,,,,
marcell_open,INDEPENDENT_VALIDATION,peak_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.21064497794713777,0.14428173823721446,0.10691799493342034,0.1430935585485579,,,,
marcell_open,INDEPENDENT_VALIDATION,mean_depth_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.08942024308053018,0.09022539604843813,0.06554571087852769,0.09037165085362467,,,,
marcell_open,INDEPENDENT_VALIDATION,total_sublimation_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0,0.0,0.08422288074102877,0.04716349913663899,,,,
marcell_open,INDEPENDENT_VALIDATION,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,5.517174678423177,1.1192327465112555,0.2755968211284303,0.9186217353876497,,,,
marcell_open,INDEPENDENT_VALIDATION,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,9.243460890757e-05,0.00593547002174657,0.0045236660162419,0.01070510756430568,,,,
marcell_open,INDEPENDENT_VALIDATION,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,185.0,,,,,,,
marcell_open,INDEPENDENT_VALIDATION,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,112.0,,,,,,,
sleepers_south_open,DIAGNOSTIC_ONLY,mean_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.054719723510147214,0.054719723510147214,0.046830147616682236,0.05288082604040619,,,,
sleepers_south_open,DIAGNOSTIC_ONLY,peak_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.5026570249301239,0.5026570249301239,0.32600474024060516,0.49289057492982363,,,,
sleepers_south_open,DIAGNOSTIC_ONLY,mean_depth_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.18923588377703096,0.18923588377703096,0.16541189589807292,0.18422364531011193,,,,
sleepers_south_open,DIAGNOSTIC_ONLY,total_sublimation_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0,0.0,0.1973131811101722,0.18455687526486453,,,,
sleepers_south_open,DIAGNOSTIC_ONLY,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,13.89459859001424,13.89459859001424,5.206463654867594,10.468252801075907,,,,
sleepers_south_open,DIAGNOSTIC_ONLY,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.00894498832818696,0.27108382019148475,0.06344806979312778,0.23175022930730954,,,,
sleepers_south_open,DIAGNOSTIC_ONLY,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,202.0,202.0,,,,,,
sleepers_south_open,DIAGNOSTIC_ONLY,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,127.0,127.0,,,,,,
sleepers_w9_hardwood,DIAGNOSTIC_ONLY,mean_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0607947645424101,0.0607947645424101,0.05044815755473779,0.019311046318332786,,,,
sleepers_w9_hardwood,DIAGNOSTIC_ONLY,peak_swe_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.5147573671309411,0.5147573671309411,0.32816569384828775,0.04337366494521092,,,,
sleepers_w9_hardwood,DIAGNOSTIC_ONLY,mean_depth_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.20884071490243933,0.20884071490243933,0.17694728891486478,0.10998603408824635,,,,
sleepers_w9_hardwood,DIAGNOSTIC_ONLY,total_sublimation_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.0,0.0,0.3146531469008058,0.00375323938829082,,,,
sleepers_w9_hardwood,DIAGNOSTIC_ONLY,total_snowpack_swe_loss_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,17.943386731301953,17.943386731301953,3.0594803104485515,0.00055726886832448,,,,
sleepers_w9_hardwood,DIAGNOSTIC_ONLY,total_refreeze_m,m,UNAVAILABLE_INCOMPLETE_FACTORIAL,0.01297663644823483,0.3956141278651352,0.09196455024035072,0.0009039192501724399,,,,
sleepers_w9_hardwood,DIAGNOSTIC_ONLY,median_disappearance_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,203.0,203.0,,,,,,
sleepers_w9_hardwood,DIAGNOSTIC_ONLY,median_runoff_centroid_dowy,day_of_water_year,UNAVAILABLE_INCOMPLETE_FACTORIAL,129.5,129.5,,,,,,
