prefix,year,residual_mm,abs_residual_mm,storage_delta_mm,wat_flux_balance_mm,initial_storage_mm,final_storage_mm,rm_mm,irr_mm,interception_mm,q_mm,ep_mm,es_mm,er_mm,dp_mm,latqcc_mm,tile_mm,ledger
p1,1,-0.9616983498052605,0.9616983498052605,-314.654609277835,-315.61630762764025,605.8465601499813,291.1919508721463,1011.2,0.0,93.75848944941498,917.441510550585,260.4134705931145,0.04589680375760659,0.0,39.96780375877972,15.189136471988423,0.0,independent_wat_flux_minus_additive_storage_delta
p1,2,4.263256414560601e-14,4.263256414560601e-14,-14.63015851424484,-14.630158514244798,291.1919508721463,276.5617923579015,970.4444774860931,0.0,87.40963838211141,883.0348391039818,14.630158514244684,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,3,-4.618527782440651e-14,4.618527782440651e-14,-5.425460438431969,-5.425460438432015,276.5617923579015,271.1363319194695,886.6377659398838,0.0,77.43923411289717,809.1985318269867,5.425460438432015,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,4,-1.9673151996357774e-13,1.9673151996357774e-13,-2.08046744482607,-2.0804674448262666,271.1363319194695,269.05586447464344,1133.2810899073563,0.0,102.08406391576321,1031.1970259915934,2.080467444826039,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,5,6.472600233564663e-14,6.472600233564663e-14,-0.9546664595545735,-0.9546664595545088,269.05586447464344,268.10119801508887,810.4366666666667,0.0,95.48794334925576,714.9487233174109,0.9546664595546225,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,6,-1.865174681370263e-14,1.865174681370263e-14,-0.5455902071334435,-0.5455902071334622,268.10119801508887,267.5556078079554,750.7,0.0,91.2840639157632,659.4159360842368,0.5455902071334622,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,7,-2.4557075595232902e-08,2.4557075595232902e-08,-0.35312286151196304,-0.35312288606903863,267.5556078079554,267.20248494644346,718.656296303368,0.0,95.89800008163374,622.7582962217341,0.3531228860691523,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,1,-1.0505061950726144,1.0505061950726144,-232.6743693112408,-233.72487550631342,372.3159799599493,139.64161064870848,1011.2,0.0,93.75848944941498,917.441510550585,181.7681184618399,0.03604920572800195,0.0,29.81458815109297,22.10611968765255,0.0,independent_wat_flux_minus_additive_storage_delta
p2,2,-1.4344081478157023e-13,1.4344081478157023e-13,-3.786376101238858,-3.7863761012390014,139.64161064870848,135.85523454746962,970.571889862038,0.0,87.40963838211141,883.1622514799267,3.7863761012388877,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,3,-1.1102230246251565e-13,1.1102230246251565e-13,-1.2161984382323396,-1.2161984382324507,135.85523454746962,134.63903610923728,887.7584684293508,0.0,77.65144687972305,810.1070215496279,1.216198438232337,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,4,-2.0650148258027912e-14,2.0650148258027912e-14,-0.5847362038543054,-0.584736203854326,134.63903610923728,134.05429990538298,1132.0329750419444,0.0,102.08406391576321,1029.9489111261812,0.584736203854326,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,5,-3.652633751016765e-14,3.652633751016765e-14,-0.34544846022214415,-0.3454484602221807,134.05429990538298,133.70885144516083,810.4366666666667,0.0,95.57127668258909,714.8653899840776,0.3454484602221807,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,6,-1.0047518372857667e-14,1.0047518372857667e-14,-0.22860947176874902,-0.22860947176875906,133.70885144516083,133.48024197339208,750.7,0.0,91.2840639157632,659.4159360842368,0.22860947176875906,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,7,-1.34781075189494e-13,1.34781075189494e-13,-0.16296102498208143,-0.1629610249822162,133.48024197339208,133.31728094841,732.0419084384423,0.0,95.99800008163375,636.0439083568086,0.16296102498210252,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,1,-0.9295536754838167,0.9295536754838167,-268.66462180825187,-269.5941754837357,554.8511975036711,286.1865756954192,1011.2,0.0,93.75848944941498,917.441510550585,256.4421747654165,0.06370077257018056,0.0,13.08829994574899,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,2,-4.263256414560601e-14,4.263256414560601e-14,-12.307642094289974,-12.307642094290017,286.1865756954192,273.87893360112923,969.2162088031613,0.0,87.40963838211141,881.80657042105,12.307642094289903,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,3,-1.1723955140041653e-13,1.1723955140041653e-13,-3.687465501183965,-3.6874655011840822,273.87893360112923,270.19146809994527,887.7191865995632,0.0,76.81423411289717,810.904952486666,3.6874655011839685,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,4,7.549516567451064e-15,7.549516567451064e-15,-1.2921813028007136,-1.292181302800706,270.19146809994527,268.89928679714455,1133.427937930609,0.0,102.08406391576321,1031.3438740148458,1.292181302800706,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,5,1.3322676295501878e-13,1.3322676295501878e-13,-0.640688078799144,-0.6406880787990108,268.89928679714455,268.2585987183454,810.4366666666667,0.0,95.48794334925576,714.9487233174109,0.6406880787991245,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,6,-2.3037127760971998e-14,2.3037127760971998e-14,-0.38271542949519244,-0.3827154294952155,268.2585987183454,267.8758832888502,750.7,0.0,91.2840639157632,659.4159360842368,0.3827154294952155,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,7,-1.7985612998927536e-13,1.7985612998927536e-13,-0.2549566057023753,-0.2549566057025552,267.8758832888502,267.62092668314784,718.48202753806,0.0,95.06078731480784,623.4212402232523,0.2549566057024415,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,1,-1.0116601209770124,1.0116601209770124,-135.03617580928278,-136.0478359302598,372.3548262270944,237.31865041781163,1011.2,0.0,105.40370668500316,905.7962933149969,49.53427500402237,26.563824961698167,0.0,36.367888225295765,23.581847739243496,0.0,independent_wat_flux_minus_additive_storage_delta
p4,2,-1.4210854715202004e-13,1.4210854715202004e-13,-23.81122554825086,-23.811225548251002,237.31865041781163,213.50742486956077,1018.7669189072363,0.0,54.95845243133979,963.8084664758967,23.81122554825089,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,3,1.9539925233402755e-14,1.9539925233402755e-14,-8.744914091610582,-8.744914091610562,213.50742486956077,204.76251077795018,850.7645387621703,0.0,110.83686277676838,739.927675985402,8.744914091610562,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,4,-2.6911806116913795e-13,2.6911806116913795e-13,-5.999752380681599,-5.999752380681868,204.76251077795018,198.76275839726858,1120.8318756639264,0.0,65.96807771344166,1054.863797950485,5.999752380681641,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,5,-1.056932319443149e-13,1.056932319443149e-13,-4.429621266955223,-4.429621266955329,198.76275839726858,194.33313713031336,810.8785614794263,0.0,135.92984508358256,674.9487163958438,4.429621266955215,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,6,4.440892098500626e-16,4.440892098500626e-16,-1.83443188544328,-1.8344318854432795,194.33313713031336,192.49870524487008,750.2581051872405,0.0,54.43485064418687,695.8232545430536,1.8344318854432795,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,7,-1.6253665080512292e-13,1.6253665080512292e-13,-3.6613743552776725,-3.661374355277835,192.49870524487008,188.8373308895924,747.2662421819563,0.0,87.48158350397877,659.7846586779776,3.6613743552777214,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,1,-1.0188870630195765,1.0188870630195765,-165.603999968285,-166.62288703130457,605.7893716049139,440.1853716366289,1011.2,0.0,105.40370668500316,905.7962933149969,65.66584031641956,28.726031293836193,0.0,69.17641395643932,3.0546014646095103,0.0,independent_wat_flux_minus_additive_storage_delta
p5,2,2.1316282072803006e-14,2.1316282072803006e-14,-27.286119369948096,-27.286119369948075,440.1853716366289,412.8992522666808,1001.7579852588149,0.0,54.95845243133979,946.7995328274751,27.286119369948075,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,3,-1.1368683772161603e-13,1.1368683772161603e-13,-10.13602506002303,-10.136025060023144,412.8992522666808,402.76322720665775,865.3352589522027,0.0,110.83686277676838,754.4983961754343,10.136025060023144,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,4,5.1514348342607263e-14,5.1514348342607263e-14,-6.362522574902016,-6.3625225749019645,402.76322720665775,396.40070463175573,1123.2700891223158,0.0,65.96807771344166,1057.302011408874,6.3625225749019645,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,5,-9.325873406851315e-14,9.325873406851315e-14,-7.462829631040904,-7.462829631040997,396.40070463175573,388.9378750007148,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.462829631040997,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,6,-1.4477308241112041e-13,1.4477308241112041e-13,-1.587285819076726,-1.5872858190768708,388.9378750007148,387.3505891816381,750.7,0.0,54.43485064418687,696.2651493558133,1.5872858190767571,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,7,6.039613253960852e-14,6.039613253960852e-14,-6.56038257145525,-6.5603825714551895,387.3505891816381,380.79020661018285,745.2527019176825,0.0,87.48158350397877,657.7711184137038,6.5603825714551895,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,1,-1.0205883105894031,1.0205883105894031,-165.6023005501413,-166.6228888607307,605.7876703583436,440.18536980820227,1011.2,0.0,105.40370668500316,905.7962933149969,65.66869933516215,28.720973137847256,0.0,67.56293503961513,4.670281348106186,0.0,independent_wat_flux_minus_additive_storage_delta
p6,2,4.263256414560601e-14,4.263256414560601e-14,-27.286117704106346,-27.286117704106303,440.18536980820227,412.8992521040959,1001.8592149842091,0.0,54.95845243133979,946.9007625528692,27.286117704106417,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,3,-1.0658141036401503e-14,1.0658141036401503e-14,-10.136024968301854,-10.136024968301864,412.8992521040959,402.76322713579407,865.2289744700549,0.0,110.83686277676838,754.3921116932866,10.136024968301864,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,4,3.019806626980426e-14,3.019806626980426e-14,-6.362522542711929,-6.362522542711899,402.76322713579407,396.40070459308214,1123.2751438790692,0.0,65.96807771344166,1057.3070661656275,6.362522542711899,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,5,-3.375077994860476e-14,3.375077994860476e-14,-7.4628296204675735,-7.462829620467607,396.40070459308214,388.93787497261457,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.462829620467607,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,6,-7.460698725481052e-14,7.460698725481052e-14,-1.587285815088478,-1.5872858150885527,388.93787497261457,387.3505891575261,750.7,0.0,54.43485064418687,696.2651493558133,1.587285815088439,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,7,-6.661338147750939e-14,6.661338147750939e-14,-6.5603825672432095,-6.560382567243276,387.3505891575261,380.7902065902829,745.3278473787007,0.0,87.48158350397877,657.8462638747219,6.560382567243276,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,1,-1.0159893347994569,1.0159893347994569,-116.20966713677302,-117.22565647157248,554.764762086523,438.55509494974996,1011.2,0.0,105.40370668500316,905.7962933149968,65.45218516544566,31.417594743184573,0.0,20.211806861306098,0.144069701636265,0.0,independent_wat_flux_minus_additive_storage_delta
p7,2,2.4868995751603507e-14,2.4868995751603507e-14,-27.099416408278785,-27.09941640827876,438.55509494974996,411.4556785414712,1000.8648388140774,0.0,54.95845243133979,945.9063863827378,27.09941628939061,1.1888803691489467e-07,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,3,-1.1368683772161603e-13,1.1368683772161603e-13,-9.915862992614336,-9.91586299261445,411.4556785414712,401.53981554885684,866.100003693434,0.0,110.83686277676838,755.2631409166656,9.91586299261445,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,4,-2.078337502098293e-13,2.078337502098293e-13,-6.345858285796339,-6.345858285796547,401.53981554885684,395.1939572630605,1123.3984908258217,0.0,65.96807771344166,1057.4304131123802,6.34585828579632,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,5,-5.240252676230739e-14,5.240252676230739e-14,-7.670651763569083,-7.670651763569135,395.1939572630605,387.5233054994914,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.670651763569135,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,6,-1.0702549957386509e-13,1.0702549957386509e-13,-1.4283106815047404,-1.4283106815048474,387.5233054994914,386.0949948179867,750.7,0.0,54.43485064418687,696.2651493558133,1.4283106815047337,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,7,-3.8191672047105385e-14,3.8191672047105385e-14,-6.503592627471278,-6.503592627471316,386.0949948179867,379.5914021905154,745.1249836490715,0.0,87.48158350397877,657.6434001450928,6.503592627471316,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p8,1,-1.015989324159392,1.015989324159392,-145.0603632834812,-146.0763526076406,570.2082575490879,425.1478942656067,1011.2,0.0,105.40370668500316,905.7962933149969,66.11159398810918,30.25137244725307,0.0,47.648212411616946,2.065173760661384,0.0,independent_wat_flux_minus_additive_storage_delta
p8,2,0.0,0.0,-28.71306410907067,-28.71306410907067,425.1478942656067,396.434830156536,1003.6530596651635,0.0,54.95845243133979,948.6946072338237,28.713064079783244,2.9287428452919138e-08,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p8,3,7.105427357601002e-14,7.105427357601002e-14,-10.53091857905224,-10.53091857905217,396.434830156536,385.90391157748377,863.7077733941456,0.0,110.83686277676838,752.8709106173771,10.530918579052283,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
