prefix,year,residual_mm,abs_residual_mm,storage_delta_mm,wat_flux_balance_mm,initial_storage_mm,final_storage_mm,rm_mm,irr_mm,interception_mm,q_mm,ep_mm,es_mm,er_mm,dp_mm,latqcc_mm,tile_mm,ledger
p25,6,-3.197442310920451e-14,3.197442310920451e-14,-1.4373152288572442,-1.4373152288572761,410.58882196435525,409.151506735498,750.7,0.0,54.43485064418687,696.2651493558133,1.4373152288571625,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p25,7,-8.881784197001252e-14,8.881784197001252e-14,-6.506504856774711,-6.5065048567748,409.151506735498,402.6450018787233,745.2994351213671,0.0,87.48158350397877,657.8178516173883,6.5065048567748,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p26,1,-28.761941966535716,28.761941966535716,-145.06033698340286,-173.82227894993858,570.208257549088,425.1479205656851,1011.2,0.0,105.40370668500316,905.7962933149968,66.09306358435576,34.65852620091671,0.0,68.0404921995129,5.030196965153313,0.0,independent_wat_flux_minus_additive_storage_delta
p26,2,-9.592326932761353e-14,9.592326932761353e-14,-28.713086593128764,-28.71308659312886,425.1479205656851,396.43483397255636,1000.6753975105185,0.0,54.95845243133979,945.7169450791787,28.7130865617545,3.137435777915723e-08,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p26,3,-3.197442310920451e-14,3.197442310920451e-14,-10.530920731561707,-10.53092073156174,396.43483397255636,385.90391324099465,866.245487839966,0.0,110.83686277676838,755.4086250631976,10.53092073156174,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p26,4,-2.0872192862952943e-13,2.0872192862952943e-13,-6.4290081381601,-6.429008138160309,385.90391324099465,379.47490510283455,1123.4424479828488,0.0,65.96807771344166,1057.4743702694072,6.429008138160081,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p26,5,-2.2470914018413168e-13,2.2470914018413168e-13,-7.743916981525956,-7.743916981526181,379.47490510283455,371.7309881213086,810.4366666666666,0.0,135.92984508358256,674.5068215830842,7.743916981526067,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p26,6,-8.038014698286133e-14,8.038014698286133e-14,-1.4384097101399789,-1.4384097101400592,371.7309881213086,370.2925784111686,750.7,0.0,54.43485064418687,696.2651493558133,1.4384097101399456,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p26,7,-8.704148513061227e-14,8.704148513061227e-14,-6.609553830969787,-6.609553830969874,370.2925784111686,363.68302458019883,745.1940120418822,0.0,87.48158350397877,657.7124285379034,6.609553830969874,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p27,1,-19.872774355350714,19.872774355350714,-116.20960586791102,-136.08238022326174,554.764762086523,438.55515621861196,1011.2,0.0,105.40370668500316,905.7962933149969,65.40745584850362,36.34173248046502,0.0,34.242587238061965,0.09060465623114114,0.0,independent_wat_flux_minus_additive_storage_delta
p27,2,8.171241461241152e-14,8.171241461241152e-14,-27.099469055882366,-27.099469055882285,438.55515621861196,411.4556871627296,1003.5338721813133,0.0,54.95845243133979,948.5754197499735,27.09946892640121,1.2948107468077578e-07,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p27,3,5.861977570020827e-14,5.861977570020827e-14,-9.915867124090255,-9.915867124090196,411.4556871627296,401.53982003863933,863.8034860391122,0.0,110.83686277676838,752.9666232623437,9.91586712409031,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p27,4,-1.092459456231154e-13,1.092459456231154e-13,-6.345860026890762,-6.345860026890871,401.53982003863933,395.1939600117486,1123.0259751129079,0.0,65.96807771344166,1057.0578973994661,6.345860026890871,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p27,5,-4.3520742565306136e-14,4.3520742565306136e-14,-7.670652560233123,-7.670652560233166,395.1939600117486,387.52330745151545,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.670652560233166,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p27,6,-1.0791367799356522e-13,1.0791367799356522e-13,-1.4283109719634126,-1.4283109719635205,387.52330745151545,386.09499647955204,750.7,0.0,54.43485064418687,696.2651493558133,1.4283109719634068,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
