prefix,year,inputs,outputs,initial_soil_water_total,final_soil_water_total,delta_soil_water_total,residual_soil_only,abs_residual_soil_only,initial_total_soil_plus_frozwt,final_total_soil_plus_frozwt,delta_total_soil_plus_frozwt,residual_total_soil_plus_frozwt,abs_residual_total_soil_plus_frozwt
p21,5,810.4366666666667,938.9351378305729,407.9578746371796,243.43061263066923,-164.52726200651037,36.028790842604195,36.028790842604195,504.7830970032115,376.2846258393127,-128.49847116389878,-7.389644451905042e-12,7.389644451905042e-12
p21,6,750.7,803.6916811866806,243.43061263066923,247.92851529778304,4.497902667113806,-57.489583853794386,57.489583853794386,376.2846258393127,323.29294465263195,-52.99168118668075,1.7053025658242404e-13,1.7053025658242404e-13
p21,7,718.6325953350363,720.2133687894344,247.92851529778304,198.28341704405378,-49.64509825372926,48.06432479933113,48.06432479933113,323.29294465263195,321.7121711068512,-1.580773545780744,9.138261702901218e-08,9.138261702901218e-08
p22,2,1004.7232076869275,914.0953881726155,546.5448771729473,717.7604202307497,171.2155430578024,-80.58772354349037,80.58772354349037,627.132600716423,717.7604202307497,90.62781951432669,-1.4665602066088468e-11,1.4665602066088468e-11
p22,3,862.7783690331314,965.1035957258305,717.7604202307497,615.4351935380638,-102.32522669268587,-1.318767317570746e-11,1.318767317570746e-11,717.7604202307497,615.4351935380638,-102.32522669268587,-1.318767317570746e-11,1.318767317570746e-11
p22,4,1122.8617566132743,1086.2802647815467,615.4351935380638,537.7060587707756,-77.7291347672882,114.31062659901579,114.31062659901579,615.4351935380638,652.0166853698042,36.581491831740436,-1.2846612662542611e-11,1.2846612662542611e-11
p22,5,810.4366666666667,871.8881395825154,537.7060587707756,450.3122009164318,-87.39385785434382,25.942384938495195,25.942384938495195,652.0166853698042,590.5652124539694,-61.45147291583487,-1.375610736431554e-11,1.375610736431554e-11
p22,6,750.7,787.1183616859287,450.3122009164318,477.8821570735836,27.569956157151807,-63.98831784308044,63.98831784308044,590.5652124539694,554.1468507680542,-36.418361685915215,-1.3415046851150692e-11,1.3415046851150692e-11
p22,7,745.6245838619668,762.9491284058677,477.8821570735836,426.5821534740285,-51.30000359955511,33.975459055654255,33.975459055654255,554.1468507680542,536.8223062241658,-17.32454454388835,-1.2505552149377763e-11,1.2505552149377763e-11
p23,2,1001.6771315402674,916.4703216783563,541.318465446566,706.533204732408,165.21473928584192,-80.00792942393082,80.00792942393082,621.3263948704846,706.533204732408,85.20680986192338,-1.2278178473934531e-11,1.2278178473934531e-11
p23,3,865.4027022386722,967.1679321930092,706.533204732408,604.7679747780841,-101.7652299543239,-1.3073986337985843e-11,1.3073986337985843e-11,706.533204732408,604.7679747780841,-101.7652299543239,-1.3073986337985843e-11,1.3073986337985843e-11
p23,4,1123.2834995543935,1083.7703681813814,604.7679747780841,531.9897258854725,-72.7782488926116,112.29138026562373,112.29138026562373,604.7679747780841,644.2811061511093,39.5131313730252,-1.3073986337985843e-11,1.3073986337985843e-11
p23,5,810.4366666666667,879.8534668101427,531.9897258854725,440.1013159032537,-91.88840998221877,22.471609838742836,22.471609838742836,644.2811061511093,574.8643060076464,-69.41680014346286,-1.3073986337985843e-11,1.3073986337985843e-11
p23,6,750.7,793.3616235927105,440.1013159032537,455.9378966351004,15.83658073184671,-58.49820432455721,58.49820432455721,574.8643060076464,532.2026824149489,-42.66162359269754,-1.2960299500264227e-11,1.2960299500264227e-11
p23,7,745.2498239972813,765.8050572391942,455.9378966351004,400.8961935067723,-55.041703128328095,34.48646988641519,34.48646988641519,532.2026824149489,511.6474491730497,-20.555233241899145,-1.375610736431554e-11,1.375610736431554e-11
p24,2,1007.1251621355418,922.5314239017073,505.9436376130809,674.6746627015383,168.7310250884574,-84.13728685462286,84.13728685462286,590.0809244676902,674.6746627015383,84.59373823384806,-1.3528733688872308e-11,1.3528733688872308e-11
p24,3,860.7130665643108,964.8507188520898,674.6746627015383,570.5370104137745,-104.13765228776379,-1.5234036254696548e-11,1.5234036254696548e-11,674.6746627015383,570.5370104137745,-104.13765228776379,-1.5234036254696548e-11,1.5234036254696548e-11
p24,4,1122.5251046334806,1077.526609715318,570.5370104137745,501.98204749941476,-68.55496291435975,113.55345783252233,113.55345783252233,570.5370104137745,615.5355053319513,44.99849491817679,-1.4210854715202004e-11,1.4210854715202004e-11
p24,5,810.4366666666667,903.0944949061014,501.98204749941476,382.4073616301044,-119.57468586931037,26.916857629875665,26.916857629875665,615.5355053319513,522.8776770925301,-92.65782823942118,-1.3528733688872308e-11,1.3528733688872308e-11
p24,6,750.7,798.6514169650488,382.4073616301044,390.21269365242676,7.805332022322375,-55.75674898737117,55.75674898737117,522.8776770925301,474.9262601274942,-47.951416965035946,-1.2846612662542611e-11,1.2846612662542611e-11
p24,7,745.9202998259767,736.7963918952885,390.21269365242676,362.4198133309362,-27.792880321490543,36.916788252178776,36.916788252178776,474.9262601274942,484.05016805819014,9.123907930695964,-7.73070496506989e-12,7.73070496506989e-12
p25,2,1001.6776574951473,904.4776651391753,650.7231546488191,798.6993696225713,147.97621497375223,-50.77622261778026,50.77622261778026,701.4993772665979,798.6993696225713,97.19999235597345,-1.4779288903810084e-12,1.4779288903810084e-12
p25,3,865.3866081326954,960.7658077104934,798.6993696225713,703.3201700447753,-95.37919957779604,-1.9326762412674725e-12,1.9326762412674725e-12,798.6993696225713,703.3201700447753,-95.37919957779604,-1.9326762412674725e-12,1.9326762412674725e-12
p25,4,1123.2990677054904,1100.1880040228139,703.3201700447753,639.6742957788591,-63.64587426591618,86.75693794859274,86.75693794859274,703.3201700447753,726.4312337274549,23.111063682679628,-3.069544618483633e-12,3.069544618483633e-12
p25,5,810.4366666666667,840.341915063126,639.6742957788591,576.150485833055,-63.523809945804146,33.61856154934492,33.61856154934492,726.4312337274549,696.5259853309976,-29.905248396457296,-1.9326762412674725e-12,1.9326762412674725e-12
p25,6,750.7,757.3475071126901,576.150485833055,641.396676456822,65.246190623767,-71.89369773645706,71.89369773645706,696.5259853309976,689.8784782183105,-6.647507112687094,-2.9558577807620168e-12,2.9558577807620168e-12
p25,7,745.2994351213671,774.0875423803884,641.396676456822,547.5889995554029,-93.80767690141909,65.01956964239776,65.01956964239776,689.8784782183105,661.0903709592918,-28.788107259018716,-2.6147972675971687e-12,2.6147972675971687e-12
p26,2,1000.6753975105185,921.2476784584273,533.9269011407839,692.6936733313748,158.76677219059093,-79.33905313849982,79.33905313849982,613.2659542792703,692.6936733313748,79.42771905210452,-1.3415046851150692e-11,1.3415046851150692e-11
p26,3,866.245487839966,967.9267316580233,692.6936733313748,591.0124295133317,-101.68124381804319,-1.4097167877480388e-11,1.4097167877480388e-11,692.6936733313748,591.0124295133317,-101.68124381804319,-1.4097167877480388e-11,1.4097167877480388e-11
p26,4,1123.4424479828488,1080.6894181545767,591.0124295133317,525.0826219317676,-65.92980758156409,108.68283740983611,108.68283740983611,591.0124295133317,633.7654593416164,42.75302982828475,-1.2732925824820995e-11,1.2732925824820995e-11
p26,5,810.4366666666666,890.2434602847165,525.0826219317676,423.11570921282816,-101.9669127189394,22.16011910088946,22.16011910088946,633.7654593416164,553.9586657235798,-79.80679361803664,-1.3301360013429075e-11,1.3301360013429075e-11
p26,6,750.7,798.0608962328594,423.11570921282816,430.3285204459735,7.212811233145317,-54.573707466004635,54.573707466004635,553.9586657235798,506.59776949073375,-47.36089623284602,-1.3301360013429075e-11,1.3301360013429075e-11
p26,7,745.1940120418822,764.7343637754607,430.3285204459735,375.8186976777555,-54.50982276821799,34.96947103463947,34.96947103463947,506.59776949073375,487.0574177571681,-19.54035173356567,-1.2846612662542611e-11,1.2846612662542611e-11
p27,2,1003.5338721813133,912.1344392495121,519.719986464101,695.8807522751065,176.1607658110055,-84.76133287920425,84.76133287920425,604.4813193432913,695.8807522751065,91.39943293181523,-1.3983481039758772e-11,1.3983481039758772e-11
p27,3,863.8034860391122,962.3380476717366,695.8807522751065,597.3461906424951,-98.53456163261137,-1.3073986337985843e-11,1.3073986337985843e-11,695.8807522751065,597.3461906424951,-98.53456163261137,-1.3073986337985843e-11,1.3073986337985843e-11
p27,4,1123.0259751129079,1087.571741203319,597.3461906424951,513.7593092297045,-83.5868814127906,119.04111532237937,119.04111532237937,597.3461906424951,632.8004245520973,35.45423390960218,-1.3415046851150692e-11,1.3415046851150692e-11
p27,5,810.4366666666667,879.0835511995475,513.7593092297045,423.84895943626896,-89.91034979343556,21.263465260554767,21.263465260554767,632.8004245520973,564.15354001923,-68.64688453286726,-1.3528733688872308e-11,1.3528733688872308e-11
p27,6,750.7,798.8612589589916,423.84895943626896,431.27886749934794,7.429908063078983,-55.59116702207052,55.59116702207052,564.15354001923,515.9922810602524,-48.16125895897767,-1.3869794202037156e-11,1.3869794202037156e-11
p27,7,745.475341625654,767.0161362316953,431.27886749934794,373.5346282126352,-57.74423928671274,36.203444680671396,36.203444680671396,515.9922810602524,494.4514864542247,-21.540794606027646,-1.3699263945454732e-11,1.3699263945454732e-11
p28,2,1003.4910277548552,928.3073926656298,516.7644200596253,669.6369628906402,152.87254283101493,-77.68890774178954,77.68890774178954,594.4533278014014,669.6369628906402,75.1836350892388,-1.3415046851150692e-11,1.3415046851150692e-11
p28,3,863.8277605554665,969.968723391195,669.6369628906402,563.4960000549256,-106.14096283571462,-1.3869794202037156e-11,1.3869794202037156e-11,669.6369628906402,563.4960000549256,-106.14096283571462,-1.3869794202037156e-11,1.3869794202037156e-11
p28,4,1123.0445450230116,1072.5847297473497,563.4960000549256,511.74692009480793,-51.74907996011768,102.20889523577955,102.20889523577955,563.4960000549256,613.9558153306001,50.45981527567449,-1.261923898709938e-11,1.261923898709938e-11
p28,5,810.4366666666667,907.2424247826264,511.74692009480793,385.6335208393883,-126.11339925541961,29.307641139459975,29.307641139459975,613.9558153306001,517.1500572146523,-96.80575811594781,-1.1823431123048067e-11,1.1823431123048067e-11
p28,6,750.7,793.8284648139008,385.6335208393883,397.7519474091595,12.118426569771202,-55.24689138367199,55.24689138367199,517.1500572146523,474.0215924007653,-43.12846481388698,-1.3812950783176348e-11,1.3812950783176348e-11
p28,7,745.5108961370886,746.0352583239694,397.7519474091595,361.4424538611874,-36.309493547972124,35.78513136109132,35.78513136109132,474.0215924007653,473.4972302138945,-0.5243621868708033,-1.000444171950221e-11,1.000444171950221e-11
p29,2,1003.1822990102655,916.0796225199659,510.7754609784626,682.2179056978528,171.44244471939015,-84.33976822909057,84.33976822909057,595.1152292075394,682.2179056978528,87.10267649031334,-1.375610736431554e-11,1.375610736431554e-11
p29,3,864.1145883349542,966.7558089448615,682.2179056978528,579.5766850879585,-102.64122060989428,-1.3073986337985843e-11,1.3073986337985843e-11,682.2179056978528,579.5766850879585,-102.64122060989428,-1.3073986337985843e-11,1.3073986337985843e-11
p29,4,1123.0664459881136,1081.1871039741154,579.5766850879585,506.93342257304874,-72.64326251490974,114.52260452890795,114.52260452890795,579.5766850879585,621.4560271019682,41.879342014009694,-1.1482370609883219e-11,1.1482370609883219e-11
p29,5,810.4366666666667,896.2523764973851,506.93342257304874,396.72728785917053,-110.20613471387821,24.39042488315988,24.39042488315988,621.4560271019682,535.6403172712619,-85.81570983070628,-1.2050804798491299e-11,1.2050804798491299e-11
p29,6,750.7,801.0921192388957,396.72728785917053,400.5376013394097,3.810313480239188,-54.20243271913489,54.20243271913489,535.6403172712619,485.24819803237983,-50.39211923888206,-1.3642420526593924e-11,1.3642420526593924e-11
p29,7,745.4062342041427,744.4067081780022,400.5376013394097,364.7859292809497,-35.75167205846003,36.75119808460056,36.75119808460056,485.24819803237983,486.24772405853014,0.9995260261503063,-9.777068044058979e-12,9.777068044058979e-12
p30,2,1001.082678243355,911.2999290638426,518.4932490947175,692.9725443360318,174.47929524131428,-84.69654606180188,84.69654606180188,603.1897951565063,692.9725443360318,89.78274917952547,-1.3073986337985843e-11,1.3073986337985843e-11
p30,3,865.8959731542756,964.0498040162004,692.9725443360318,594.8187134741211,-98.1538308619107,-1.4097167877480388e-11,1.4097167877480388e-11,692.9725443360318,594.8187134741211,-98.1538308619107,-1.4097167877480388e-11,1.4097167877480388e-11
p30,4,1123.3846819357027,1086.9214536407308,594.8187134741211,512.856689947161,-81.96202352696002,118.42525182193197,118.42525182193197,594.8187134741211,631.2819417691057,36.463228294984674,-1.2732925824820995e-11,1.2732925824820995e-11
p30,5,810.4366666666667,881.6314451468576,512.856689947161,421.21727259378423,-91.63941735337681,20.444638873185966,20.444638873185966,631.2819417691057,560.0871632889275,-71.19477848017823,-1.261923898709938e-11,1.261923898709938e-11
p30,6,750.7,799.7926626289009,421.21727259378423,426.2791413778018,5.061868784017577,-54.1545314129184,54.1545314129184,560.0871632889275,510.99450066003897,-49.09266262888855,-1.2278178473934531e-11,1.2278178473934531e-11
p30,7,745.2409003459788,766.2180544600714,426.2791413778018,368.69469900885264,-57.58444236894917,36.607288254856655,36.607288254856655,510.99450066003897,490.017346545959,-20.97715411407995,-1.2562395568238571e-11,1.2562395568238571e-11
p31,2,1004.1313315041966,928.2921296387788,495.1558640010436,654.6294203605879,159.47355635954432,-83.63435449412646,83.63435449412646,578.7902184951564,654.6294203605879,75.8392018654315,-1.3642420526593924e-11,1.3642420526593924e-11
p31,3,863.2782032634773,968.3805796287206,654.6294203605879,549.5270439953588,-105.10237636522913,-1.4210854715202004e-11,1.4210854715202004e-11,654.6294203605879,549.5270439953588,-105.10237636522913,-1.4210854715202004e-11,1.4210854715202004e-11
p31,4,1122.9537985656593,1071.344740402686,549.5270439953588,490.2381324121254,-59.28891158323336,110.89796974620663,110.89796974620663,549.5270439953588,601.1361021583457,51.60905816298691,-1.3642420526593924e-11,1.3642420526593924e-11
p31,5,810.4366666666667,912.968505323636,490.2381324121254,359.0283628444762,-131.20976956764923,28.677930910679947,28.677930910679947,601.1361021583457,498.604263501389,-102.53183865695667,-1.261923898709938e-11,1.261923898709938e-11
p31,6,750.7,774.3839247234552,359.0283628444762,390.2062626812067,31.17789983673049,-54.861824560185596,54.861824560185596,498.604263501389,474.92033877794495,-23.68392472344408,-1.1027623258996755e-11,1.1027623258996755e-11
p31,7,745.5828559990232,741.3762561018882,390.2062626812067,357.32926312242563,-32.87699955878105,37.083599455916044,37.083599455916044,474.92033877794495,479.1269386750876,4.206599897142667,-7.673861546209082e-12,7.673861546209082e-12
p32,2,969.8679441311631,979.6647281808711,346.8364046410912,416.18260797829174,69.34620333720056,-79.14298738690854,79.14298738690854,425.97939202799944,416.18260797829174,-9.796784049707696,-2.8421709430404007e-13,2.8421709430404007e-13
p32,3,887.1819631519083,950.7966650286285,416.18260797829174,352.5679061015719,-63.614701876719835,-2.8421709430404007e-13,2.8421709430404007e-13,416.18260797829174,352.5679061015719,-63.614701876719835,-2.8421709430404007e-13,2.8421709430404007e-13
p32,4,1133.3134260502618,1009.7639509442361,352.5679061015719,370.21898678139587,17.651080679823963,105.89839442620178,105.89839442620178,352.5679061015719,476.1173812076038,123.54947510603188,-6.139089236967266e-12,6.139089236967266e-12
p32,5,810.4366666666667,912.6558541808924,370.21898678139587,230.3022633862597,-139.91672339513616,37.697535880910436,37.697535880910436,476.1173812076038,373.89819369337863,-102.21918751422515,-5.684341886080801e-13,5.684341886080801e-13
p32,6,750.7,800.0416335378449,230.3022633862597,238.6339230769669,8.331659690707198,-57.67329322855201,57.67329322855201,373.89819369337863,324.556560155533,-49.34163353784561,7.958078640513122e-13,7.958078640513122e-13
p32,7,718.5598875164834,718.8389896507218,238.6339230769669,194.66184134538983,-43.97208173157708,43.69297959733865,43.69297959733865,324.556560155533,324.27745790466724,-0.2791022508657761,1.1662734777928563e-07,1.1662734777928563e-07
p33,2,1001.8777544730991,905.6418747434211,647.8765376725977,794.8887384030907,147.01220073049296,-50.77632100081496,50.77632100081496,698.6528586734091,794.8887384030907,96.23587972968153,-3.524291969370097e-12,3.524291969370097e-12
p33,3,865.2129166531113,962.1676682057765,794.8887384030907,697.9339868504281,-96.95475155266251,-2.7284841053187847e-12,2.7284841053187847e-12,794.8887384030907,697.9339868504281,-96.95475155266251,-2.7284841053187847e-12,2.7284841053187847e-12
p33,4,1123.2726622071227,1098.7546388774642,697.9339868504281,636.2050742953411,-61.72891255508705,86.24693588474554,86.24693588474554,697.9339868504281,722.4520101800906,24.51802332966247,-3.979039320256561e-12,3.979039320256561e-12
p33,5,810.4366666666667,845.092086178405,636.2050742953411,567.3149351637504,-68.89013913159067,34.2347196198524,34.2347196198524,722.4520101800906,687.7965906683553,-34.65541951173532,-2.9558577807620168e-12,2.9558577807620168e-12
p33,6,750.7,759.452451971038,567.3149351637504,630.5655662290613,63.25063106531093,-72.00308303634893,72.00308303634893,687.7965906683553,679.0441386973216,-8.752451971033679,-4.320099833421409e-12,4.320099833421409e-12
p33,7,745.3299140535146,766.7030831176769,630.5655662290613,544.339305898981,-86.22626033008032,64.85309126591801,64.85309126591801,679.0441386973216,657.670969633164,-21.37316906415765,-4.661160346586257e-12,4.661160346586257e-12
p34,2,1004.7100614600959,911.3918482238118,589.8073713221535,759.0444919074441,169.23712058529065,-75.91890734900664,75.91890734900664,665.7262786711321,759.0444919074441,93.31821323631198,-2.7966962079517543e-11,2.7966962079517543e-11
p34,3,862.8001174996092,968.1663529229016,759.0444919074441,653.6782564841784,-105.36623542326572,-2.6716406864579767e-11,2.6716406864579767e-11,759.0444919074441,653.6782564841784,-105.36623542326572,-2.6716406864579767e-11,2.6716406864579767e-11
p34,4,1122.8531543736283,1084.9295025745564,653.6782564841784,587.6147855026437,-66.06347098153469,103.98712278060657,103.98712278060657,653.6782564841784,691.6019082832767,37.92365179909825,-2.637534635141492e-11,2.637534635141492e-11
p34,5,810.4366666666667,893.654862660326,587.6147855026437,472.5684736204275,-115.04631188221623,31.828115888556965,31.828115888556965,691.6019082832767,608.3837122896443,-83.21819599363232,-2.6943780540023e-11,2.6943780540023e-11
p34,6,750.7,806.0820356632781,472.5684736204275,478.3683765222294,5.799902901801943,-61.18193856508003,61.18193856508003,608.3837122896443,553.001676626396,-55.3820356632483,-2.97859514830634e-11,2.97859514830634e-11
p34,7,745.5897466751451,777.4319070949332,478.3683765222294,405.4883417255968,-72.88003479663263,41.03787437684451,41.03787437684451,553.001676626396,521.1595162066362,-31.842160419759807,-2.830802259268239e-11,2.830802259268239e-11
p35,2,1000.2755597356128,903.8097880707326,648.8524034448676,796.0866475971045,147.2342441522369,-50.76847248735669,50.76847248735669,699.6208759322226,796.0866475971045,96.46577166488191,-1.7053025658242404e-12,1.7053025658242404e-12
p35,3,866.6066618618449,962.963492011884,796.0866475971045,699.7298174470681,-96.35683015003644,-2.6147972675971687e-12,2.6147972675971687e-12,796.0866475971045,699.7298174470681,-96.35683015003644,-2.6147972675971687e-12,2.6147972675971687e-12
p35,4,1123.4811117358754,1099.445385751721,699.7298174470681,637.6226377988845,-62.107179648183546,86.14290563233794,86.14290563233794,699.7298174470681,723.7655434312256,24.03572598415758,-3.183231456205249e-12,3.183231456205249e-12
p35,5,810.4366666666667,843.4156725742982,637.6226377988845,571.1411581199178,-66.4814796789667,33.50247377133519,33.50247377133519,723.7655434312256,690.7865375235978,-32.97900590762788,-3.637978807091713e-12,3.637978807091713e-12
p35,6,750.7,758.5997351327612,571.1411581199178,634.4100572775332,63.26889915761535,-71.16863429037653,71.16863429037653,690.7865375235978,682.8868023908402,-7.899735132757542,-3.637978807091713e-12,3.637978807091713e-12
p35,7,745.0926384937575,769.0888322506909,634.4100572775332,545.5417143225495,-88.86834295498363,64.87214919805024,64.87214919805024,682.8868023908402,658.89060863391,-23.99619375693021,-3.183231456205249e-12,3.183231456205249e-12
p36,2,1002.2551864737914,906.4840938091581,598.5840698749064,770.5122334975088,171.92816362260237,-76.15707095796915,76.15707095796915,674.7411408328484,770.5122334975088,95.77109266466039,-2.717115421546623e-11,2.717115421546623e-11
p36,3,864.8888163776153,965.0217212632857,770.5122334975088,670.3793286118635,-100.1329048856453,-2.5124791136477143e-11,2.5124791136477143e-11,770.5122334975088,670.3793286118635,-100.1329048856453,-2.5124791136477143e-11,2.5124791136477143e-11
p36,4,1123.2193304819266,1091.7537970366293,670.3793286118635,595.4804277579254,-74.89890085393802,106.36443429923531,106.36443429923531,670.3793286118635,701.8448620571876,31.465533445324127,-2.6830093702301383e-11,2.6830093702301383e-11
p36,5,810.4366666666667,872.973089923886,595.4804277579254,501.8995013837466,-93.58092637417883,31.044503116959504,31.044503116959504,701.8448620571876,639.3084387999958,-62.536423257191814,-2.751221472863108e-11,2.751221472863108e-11
p36,6,750.7,793.5334705578051,501.8995013837466,521.8452309281358,19.945729544389224,-62.779200102194295,62.779200102194295,639.3084387999958,596.4749682422215,-42.83347055777426,-3.0809133022557944e-11,3.0809133022557944e-11
p36,7,745.3722162924341,775.9848011889637,521.8452309281358,450.8719083864944,-70.97332254164144,40.36073764511184,40.36073764511184,596.4749682422215,565.862383345722,-30.61258489649947,-3.012701199622825e-11,3.012701199622825e-11
p37,2,1001.3961909307109,908.5886548483451,590.3911069614895,759.1253093176505,168.73420235616095,-75.92666627379515,75.92666627379515,666.3177732352586,759.1253093176505,92.80753608239183,-2.603428583825007e-11,2.603428583825007e-11
p37,3,865.6521046754276,969.8880199927922,759.1253093176505,654.8893940003107,-104.23591531733973,-2.489741746103391e-11,2.489741746103391e-11,759.1253093176505,654.8893940003107,-104.23591531733973,-2.489741746103391e-11,2.489741746103391e-11
p37,4,1123.3150377271947,1085.94090702344,654.8893940003107,588.3938507939772,-66.49554320633354,103.86967391008818,103.86967391008818,654.8893940003107,692.2635247040923,37.37413070378159,-2.6943780540023e-11,2.6943780540023e-11
p37,5,810.4366666666667,892.2873650840422,588.3938507939772,475.94371771094563,-112.45013308303157,30.599434665656077,30.599434665656077,692.2635247040923,610.4128262867423,-81.85069841735003,-2.546585164964199e-11,2.546585164964199e-11
p37,6,750.7,805.520383813865,475.94371771094563,480.96325498162224,5.019537270676608,-59.83992108454157,59.83992108454157,610.4128262867423,555.5924424729069,-54.820383813835406,-2.955857780762017e-11,2.955857780762017e-11
p37,7,745.1930877648414,778.0418449781453,480.96325498162224,407.16933856069784,-73.7939164209244,40.94515920762052,40.94515920762052,555.5924424729069,522.7436852596321,-32.84875721327478,-2.9103830456733704e-11,2.9103830456733704e-11
p38,2,1002.2172231250023,904.8209703193895,651.5259547960619,799.6979087452762,148.1719539492143,-50.77570114360151,50.77570114360151,702.301655939661,799.6979087452762,97.39625280561518,-2.3874235921539366e-12,2.3874235921539366e-12
p38,3,864.9293292836476,959.7215557072908,799.6979087452762,704.905682321635,-94.79222642364118,-2.0463630789890885e-12,2.0463630789890885e-12,799.6979087452762,704.905682321635,-94.79222642364118,-2.0463630789890885e-12,2.0463630789890885e-12
p38,4,1123.2167809246832,1100.5479839537745,704.905682321635,640.709330255185,-64.19635206645,86.86514903735872,86.86514903735872,704.905682321635,727.5744792925472,22.668796970912126,-3.410605131648481e-12,3.410605131648481e-12
p38,5,810.4366666666667,839.9947684229769,640.709330255185,577.3233120884277,-63.38601816675737,33.82791641044719,33.82791641044719,727.5744792925472,698.016377536241,-29.5581017563062,-3.979039320256561e-12,3.979039320256561e-12
p38,6,750.7,756.4326449140246,577.3233120884277,643.799533952866,66.47622186443834,-72.20886677846295,72.20886677846295,698.016377536241,692.2837326222198,-5.7326449140211935,-3.410605131648481e-12,3.410605131648481e-12
p38,7,745.3407801032722,775.5350567059955,643.799533952866,548.5483462031895,-95.25118774967655,65.05691114695321,65.05691114695321,692.2837326222198,662.0894560195001,-30.194276602719697,-3.637978807091713e-12,3.637978807091713e-12
p39,2,1002.0809164755467,906.0607650984549,600.5275343843668,772.7558053394127,172.2282709550459,-76.20811957795411,76.20811957795411,676.7356539622932,772.7558053394127,96.02015137711953,-2.773958840407431e-11,2.773958840407431e-11
p39,3,865.0415246144032,964.0867135129149,772.7558053394127,673.7106164409282,-99.04518889848453,-2.717115421546623e-11,2.717115421546623e-11,772.7558053394127,673.7106164409282,-99.04518889848453,-2.717115421546623e-11,2.717115421546623e-11
p39,4,1123.2408922433833,1092.7957091762912,673.7106164409282,597.1459236672702,-76.56469277365807,107.00987584075017,107.00987584075017,673.7106164409282,704.1557995080477,30.4451830671195,-2.7398527890909463e-11,2.7398527890909463e-11
p39,5,810.4366666666667,869.3449416319404,597.1459236672702,507.0554127694392,-90.09051089783094,31.182235932557262,31.182235932557262,704.1557995080477,645.2475245428,-58.908274965247756,-2.5920599000528455e-11,2.5920599000528455e-11
p39,6,750.7,789.5234979889913,507.0554127694392,531.7942773166004,24.7388645471612,-63.56236253615242,63.56236253615242,645.2475245428,606.4240265538388,-38.82349798896121,-3.001332515850663e-11,3.001332515850663e-11
p39,7,745.34091947651,773.7849931842212,531.7942773166004,463.08496160313814,-68.70931571346227,40.26524200575102,40.26524200575102,606.4240265538388,577.9799528461576,-28.444073707681127,-3.012701199622825e-11,3.012701199622825e-11
p40,2,1004.4685386821358,910.2396198666559,638.2000427477309,783.2016721074566,145.0016293597257,-50.7727105442458,50.7727105442458,688.9727532919728,783.2016721074566,94.22891881548378,-3.865352482534945e-12,3.865352482534945e-12
p40,3,862.9951877764304,965.1367810169144,783.2016721074566,681.0600788669763,-102.14159324048035,-3.637978807091713e-12,3.637978807091713e-12,783.2016721074566,681.0600788669763,-102.14159324048035,-3.637978807091713e-12,3.637978807091713e-12
p40,4,1122.899606874767,1094.1063587816834,681.0600788669763,625.1105186214182,-55.94956024555802,84.74280833864157,84.74280833864157,681.0600788669763,709.8533269600634,28.793248093087186,-3.637978807091713e-12,3.637978807091713e-12
p40,5,810.4366666666667,860.5120883983002,625.1105186214182,537.7763115925827,-87.33420702883552,37.25878529720205,37.25878529720205,709.8533269600634,659.7779052284347,-50.075421731628694,-4.774847184307873e-12,4.774847184307873e-12
p40,6,750.7,768.7490699136275,537.7763115925827,593.2575514534122,55.48123986082953,-73.53030977445701,73.53030977445701,659.7779052284347,641.7288353148122,-18.04906991362259,-4.888534022029489e-12,4.888534022029489e-12
p40,7,745.6010708915874,757.4794691621851,593.2575514534122,517.7271511542103,-75.53040029920192,63.652002028604215,63.652002028604215,641.7288353148122,629.8504370442195,-11.878398270592697,-5.002220859751105e-12,5.002220859751105e-12
p41,2,1002.3970263812566,904.7904001950491,605.7136303435727,779.6910440690983,173.9774137255256,-76.37078753931803,76.37078753931803,682.0844178828638,779.6910440690983,97.60662618623451,-2.6943780540023e-11,2.6943780540023e-11
p41,3,864.7669165698362,961.4560109316785,779.6910440690983,683.0019497072831,-96.68909436181525,-2.7057467377744615e-11,2.7057467377744615e-11,779.6910440690983,683.0019497072831,-96.68909436181525,-2.7057467377744615e-11,2.7057467377744615e-11
p41,4,1123.1993903822404,1095.756788613255,683.0019497072831,601.760801501515,-81.24114820576813,108.6837499747536,108.6837499747536,683.0019497072831,710.4445514762953,27.442601769012185,-2.6716406864579767e-11,2.6716406864579767e-11
p41,5,810.4366666666667,859.1786900304173,601.760801501515,520.0401804538076,-81.72062104770737,32.978597683956764,32.978597683956764,710.4445514762953,661.7025281125715,-48.742023363723774,-2.6830093702301383e-11,2.6830093702301383e-11
p41,6,750.7,779.9701065415239,520.0401804538076,557.801838162383,37.7616577085754,-67.03176425009929,67.03176425009929,661.7025281125715,632.432421571076,-29.270106541495466,-2.8421709430404007e-11,2.8421709430404007e-11
p41,7,745.3881114820845,764.9334606798504,557.801838162383,498.03112977518316,-59.77070838719982,40.225359189433846,40.225359189433846,632.432421571076,612.8870723733374,-19.545349197738574,-2.7398527890909463e-11,2.7398527890909463e-11
p42,2,1001.6341364791946,905.1353910381702,648.647648066534,795.9217904587817,147.27414239224777,-50.77539695122334,50.77539695122334,699.4230450177548,795.9217904587817,96.49874544102693,-2.5011104298755527e-12,2.5011104298755527e-12
