prefix,year,residual_mm,abs_residual_mm,storage_delta_mm,wat_flux_balance_mm,initial_storage_mm,final_storage_mm,rm_mm,irr_mm,interception_mm,q_mm,ep_mm,es_mm,er_mm,dp_mm,latqcc_mm,tile_mm,ledger
p1,1,-0.9616983498058858,0.9616983498058858,-314.6547684649634,-315.6164668147693,605.8465601499813,291.1917916850179,1011.2,0.0,93.75848944941498,917.441510550585,260.4159548820537,0.04410995516282643,0.0,39.96756733727274,15.188834640279994,0.0,independent_wat_flux_minus_additive_storage_delta
p1,2,5.684341886080802e-14,5.684341886080802e-14,-14.630068827876698,-14.630068827876642,291.1917916850179,276.5617228571412,970.4444774860931,0.0,87.40963838211141,883.0348391039818,14.630068827876647,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,3,1.2434497875801753e-14,1.2434497875801753e-14,-5.425424913079553,-5.4254249130795404,276.5617228571412,271.13629794406165,886.6377659398838,0.0,77.43923411289717,809.1985318269867,5.425424913079528,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,4,-1.2434497875801753e-14,1.2434497875801753e-14,-2.0804474402086726,-2.080447440208685,271.13629794406165,269.055850503853,1133.2810899073563,0.0,102.08406391576321,1031.1970259915934,2.0804474402086797,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,5,-5.742838427025276e-10,5.742838427025276e-10,-0.9546600881599829,-0.9546600887342668,269.055850503853,268.101190415693,810.4366666666667,0.0,95.48794334925576,714.9487233174109,0.9546600887342798,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,6,-1.1657341758564144e-14,1.1657341758564144e-14,-0.5455874137364845,-0.5455874137364961,268.101190415693,267.5556030019565,750.7,0.0,91.2840639157632,659.4159360842368,0.5455874137364825,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,7,-1.7486012637846216e-14,1.7486012637846216e-14,-0.3531213468369856,-0.3531213468370031,267.5556030019565,267.2024816551195,718.656296303368,0.0,95.89800008163374,622.7582962217341,0.35312134683701135,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,1,-1.0505061950728418,1.0505061950728418,-232.67599166260686,-233.7264978576797,372.31597995994923,139.63998829734237,1011.2,0.0,93.75848944941498,917.441510550585,181.77432187713836,0.0347978791570182,0.0,29.81125850796744,22.10611959341686,0.0,independent_wat_flux_minus_additive_storage_delta
p2,2,-3.1086244689504383e-15,3.1086244689504383e-15,-3.785017277663485,-3.785017277663488,139.63998829734237,135.85497101967889,970.571889862038,0.0,87.40963838211141,883.1622514799267,3.7850172776634965,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,3,-5.1736392947532295e-14,5.1736392947532295e-14,-1.216001807975573,-1.2160018079756247,135.85497101967889,134.6389692117033,887.7584684293508,0.0,77.65144687972305,810.1070215496279,1.2160018079756112,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,4,2.0761170560490427e-14,2.0761170560490427e-14,-0.5846849771319853,-0.5846849771319645,134.6389692117033,134.05428423457133,1132.0329750419444,0.0,102.08406391576321,1029.9489111261812,0.5846849771319599,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,5,-3.991251773527438e-14,3.991251773527438e-14,-0.3454306358219412,-0.34543063582198114,134.05428423457133,133.70885359874939,810.4366666666667,0.0,95.57127668258909,714.8653899840776,0.34543063582199424,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,6,-4.08006961549745e-14,4.08006961549745e-14,-0.22860251165045042,-0.22860251165049122,133.70885359874939,133.48025108709894,750.7,0.0,91.2840639157632,659.4159360842368,0.2286025116504704,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,7,7.577272143066693e-15,7.577272143066693e-15,-0.1629582202651818,-0.16295822026517423,133.48025108709894,133.31729286683375,732.0419084384423,0.0,95.99800008163375,636.0439083568086,0.1629582202651825,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,1,-0.929553675483703,0.929553675483703,-268.66317035625633,-269.59272403174003,554.8511975036711,286.18802714741474,1011.2,0.0,93.75848944941498,917.441510550585,256.42685806065725,0.060525356645116546,0.0,13.105340614437647,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,2,3.552713678800501e-15,3.552713678800501e-15,-12.308189206251711,-12.308189206251708,286.18802714741474,273.87983794116303,969.2162088031613,0.0,87.40963838211141,881.80657042105,12.308189206251713,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,3,-1.3766765505351941e-14,1.3766765505351941e-14,-3.6880161547681496,-3.6880161547681634,273.87983794116303,270.1918217863949,887.7191865995632,0.0,76.81423411289717,810.904952486666,3.6880161547681505,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,4,-5.240252676230739e-14,5.240252676230739e-14,-1.292367254201622,-1.2923672542016744,270.1918217863949,268.89945453219326,1133.427937930609,0.0,102.08406391576321,1031.3438740148458,1.2923672542016802,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,5,1.0957901253050295e-13,1.0957901253050295e-13,-0.6407561519546903,-0.6407561519545807,268.89945453219326,268.25869838023857,810.4366666666667,0.0,95.48794334925576,714.9487233174109,0.6407561519545937,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,6,-3.569367024169878e-14,3.569367024169878e-14,-0.38274821409288506,-0.38274821409292076,268.25869838023857,267.8759501661457,750.7,0.0,91.2840639157632,659.4159360842368,0.3827482140929071,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,7,-6.972200594645983e-14,6.972200594645983e-14,-0.2549750552509522,-0.25497505525102193,267.8759501661457,267.62097511089473,718.48202753806,0.0,95.06078731480784,623.4212402232523,0.25497505525102937,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,1,-1.011660161570461,1.011660161570461,-135.0366996803385,-136.04835984190896,372.35482622709446,237.31812654675596,1011.2,0.0,105.40370668500316,905.7962933149969,49.99755679147252,26.13295373961043,0.0,36.35631584480983,23.56153346601618,0.0,independent_wat_flux_minus_additive_storage_delta
p4,2,-5.3290705182007514e-14,5.3290705182007514e-14,-23.810787830511686,-23.81078783051174,237.31812654675596,213.50733871624428,1018.7669189072363,0.0,54.95845243133979,963.8084664758967,23.81078783051175,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,3,-3.730349362740526e-14,3.730349362740526e-14,-8.744859154014335,-8.744859154014373,213.50733871624428,204.76247956222994,850.7645387621703,0.0,110.83686277676838,739.927675985402,8.744859154014367,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,4,1.3322676295501878e-14,1.3322676295501878e-14,-5.999734838430982,-5.999734838430968,204.76247956222994,198.76274472379896,1120.8318756639264,0.0,65.96807771344166,1054.863797950485,5.999734838430964,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,5,-3.197442310920451e-14,3.197442310920451e-14,-4.42961647367764,-4.429616473677672,198.76274472379896,194.33312825012132,810.8785614794263,0.0,135.92984508358256,674.9487163958438,4.429616473677671,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,6,6.217248937900877e-15,6.217248937900877e-15,-1.8344296712525079,-1.8344296712525017,194.33312825012132,192.4986985788688,750.2581051872405,0.0,54.43485064418687,695.8232545430536,1.8344296712524866,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,7,-3.552713678800501e-15,3.552713678800501e-15,-3.661372478343651,-3.6613724783436545,192.4986985788688,188.83732610052516,747.2662421819563,0.0,87.48158350397877,659.7846586779776,3.66137247834366,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,1,-1.0188870883649486,1.0188870883649486,-165.60413923792066,-166.6230263262856,605.789371604914,440.1852323669933,1011.2,0.0,105.40370668500316,905.7962933149969,65.89140470850897,28.488429012085696,0.0,69.18741818215156,3.055774423539389,0.0,independent_wat_flux_minus_additive_storage_delta
p5,2,5.684341886080802e-14,5.684341886080802e-14,-27.28599207193156,-27.285992071931503,440.1852323669933,412.89924029506176,1001.7579852588149,0.0,54.95845243133979,946.7995328274751,27.285992071931513,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,3,-1.0835776720341528e-13,1.0835776720341528e-13,-10.13601805301846,-10.136018053018569,412.89924029506176,402.7632222420433,865.3352589522027,0.0,110.83686277676838,754.4983961754343,10.136018053018566,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,4,7.904787935331115e-14,7.904787935331115e-14,-6.362520115890391,-6.3625201158903115,402.7632222420433,396.4007021261529,1123.2700891223158,0.0,65.96807771344166,1057.302011408874,6.362520115890307,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,5,-1.4210854715202004e-14,1.4210854715202004e-14,-7.462828823657333,-7.462828823657347,396.4007021261529,388.9378733024956,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.462828823657345,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,6,-7.283063041541027e-14,7.283063041541027e-14,-1.587285514393045,-1.587285514393118,388.9378733024956,387.35058778810253,750.7,0.0,54.43485064418687,696.2651493558133,1.5872855143931033,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,7,4.796163466380676e-14,4.796163466380676e-14,-6.5603822497972715,-6.5603822497972235,387.35058778810253,380.79020553830526,745.2527019176825,0.0,87.48158350397877,657.7711184137038,6.560382249797229,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,1,-1.0205883361126098,1.0205883361126098,-165.60243799307335,-166.62302632918596,605.7876703583436,440.1852323652702,1011.2,0.0,105.40370668500316,905.7962933149969,65.89139775835463,28.48858884543677,0.0,67.57133892921775,4.671700796176833,0.0,independent_wat_flux_minus_additive_storage_delta
p6,2,9.947598300641403e-14,9.947598300641403e-14,-27.285992075959086,-27.285992075958987,440.1852323652702,412.89924028931114,1001.8592149842091,0.0,54.95845243133979,946.9007625528692,27.285992075959,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,3,-8.348877145181177e-14,8.348877145181177e-14,-10.13601805323998,-10.136018053240063,412.89924028931114,402.76322223607116,865.2289744700549,0.0,110.83686277676838,754.3921116932866,10.13601805324006,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,4,-2.7533531010703882e-14,2.7533531010703882e-14,-6.362520115967357,-6.362520115967384,402.76322223607116,396.4007021201038,1123.2751438790692,0.0,65.96807771344166,1057.3070661656275,6.362520115967381,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,5,-1.199040866595169e-13,1.199040866595169e-13,-7.462828823685413,-7.462828823685533,396.4007021201038,388.9378732964184,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.4628288236855305,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,6,9.126033262418787e-14,9.126033262418787e-14,-1.5872855144023106,-1.5872855144022193,388.9378732964184,387.3505877820161,750.7,0.0,54.43485064418687,696.2651493558133,1.5872855144022044,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,7,1.7763568394002505e-14,1.7763568394002505e-14,-6.5603822498099476,-6.56038224980993,387.3505877820161,380.79020553220613,745.3278473787007,0.0,87.48158350397877,657.8462638747219,6.560382249809936,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,1,-1.015989361736871,1.015989361736871,-116.21000632329816,-117.22599568503503,554.7647620865231,438.55475576322493,1011.2,0.0,105.40370668500316,905.7962933149968,65.71586946311486,31.14965240936636,0.0,20.216175748359824,0.14429806419399224,0.0,independent_wat_flux_minus_additive_storage_delta
p7,2,7.105427357601002e-15,7.105427357601002e-15,-27.099124366279625,-27.099124366279618,438.55475576322493,411.4556313969453,1000.8648388140774,0.0,54.95845243133979,945.9063863827378,27.099124246153213,1.2012641532508198e-07,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,3,4.618527782440651e-14,4.618527782440651e-14,-9.915840763051278,-9.915840763051232,411.4556313969453,401.53979063389403,866.100003693434,0.0,110.83686277676838,755.2631409166656,9.915840763051229,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,4,1.1546319456101628e-14,1.1546319456101628e-14,-6.345848641152202,-6.34584864115219,401.53979063389403,395.1939419927418,1123.3984908258217,0.0,65.96807771344166,1057.4304131123802,6.345848641152187,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
