prefix,year,inputs,outputs,initial_soil_water_total,final_soil_water_total,delta_soil_water_total,residual_soil_only,abs_residual_soil_only,initial_total_soil_plus_frozwt,final_total_soil_plus_frozwt,delta_total_soil_plus_frozwt,residual_total_soil_plus_frozwt,abs_residual_total_soil_plus_frozwt
p2,6,750.7,787.6158961423241,112.06612497174959,115.33106888910551,3.2649439173559216,-40.180840059679994,40.180840059679994,164.70851840889677,146.5767550218241,-18.131763387072652,-18.78413275525142,18.78413275525142
p2,7,732.0419084384423,730.5869095515852,115.33106888910551,91.35718391305232,-23.973884976053185,25.42888386291027,25.42888386291027,146.5767550218241,151.03905417017017,4.462299148346062,-3.0073002614889788,3.0073002614889788
p3,2,969.2162088031613,990.4864504471092,332.7121861710605,380.84858119848775,48.13639502742723,-69.40663667137511,69.40663667137511,392.1958379753349,380.84858119848775,-11.347256776847132,-9.922984867100752,9.922984867100752
p3,3,887.7191865995632,948.9800395179029,380.84858119848775,319.5877282801484,-61.26085291833937,-3.979039320256561e-13,3.979039320256561e-13,380.84858119848775,319.5877282801484,-61.26085291833937,-3.979039320256561e-13,3.979039320256561e-13
p3,4,1133.427937930609,1003.9506759659029,319.5877282801484,351.0558998556436,31.468171575495205,98.00909038921094,98.00909038921094,319.5877282801484,426.3741207848597,106.78639250471133,22.690869459994815,22.690869459994815
p3,5,810.4366666666667,914.0444071568259,351.0558998556436,215.86396325164225,-135.19193660400134,31.58419611384221,31.58419611384221,426.3741207848597,309.2471698098062,-117.12695097505349,13.519210484894359,13.519210484894359
p3,6,750.7,803.8275290584861,215.86396325164225,225.1744923365502,9.310529084907955,-62.43805814339402,62.43805814339402,309.2471698098062,284.08814159396013,-25.159028215846092,-27.96850084263997,27.96850084263997
p3,7,718.48202753806,719.0801881862556,225.1744923365502,199.65002811913678,-25.524464217413424,24.926303569217907,24.926303569217907,284.08814159396013,282.6707131042668,-1.41742848969335,0.8192678414978332,0.8192678414978332
p4,2,1018.7669189072363,920.5713204994822,267.473856718391,384.8325612063928,117.35870448800182,-19.1631060802477,19.1631060802477,283.13794065232844,384.8325612063928,101.69462055406439,-3.499022146310267,3.499022146310267
p4,3,850.7645387621703,958.8117019746207,384.8325612063928,276.7853981116854,-108.0471630947074,-1.1774301356126671e-07,1.1774301356126671e-07,384.8325612063928,276.7853981116854,-108.0471630947074,-1.1774301356126671e-07,1.1774301356126671e-07
p4,4,1120.8318756639264,1070.6819403456034,276.7853981116854,269.24245126885563,-7.542946842829792,57.69288216115285,57.69288216115285,276.7853981116854,313.91724880354263,37.13185069185721,13.01808462646585,13.01808462646585
p4,5,810.8785614794263,863.3993457759514,269.24245126885563,186.7900522591879,-82.45239900966774,29.931614713142636,29.931614713142636,313.91724880354263,242.99169144691987,-70.92555735662276,18.404773060097654,18.404773060097654
p4,6,750.2581051872405,757.8349223183982,186.7900522591879,219.88300451113122,33.09295225194333,-40.669769383101,40.669769383101,242.99169144691987,248.3536528979584,5.361961451038525,-12.938778582196193,12.938778582196193
p4,7,747.2662421819563,772.2451597621664,219.88300451113122,157.2545127105821,-62.628491800549114,37.64957422033899,37.64957422033899,248.3536528979584,220.4795499544712,-27.874102943487202,2.895185363277079,2.895185363277079
p5,2,1001.7579852588149,893.7290807370756,582.845353453048,775.1836345941193,192.33828114107132,-84.30937661933206,84.30937661933206,629.3674142502529,775.1836345941193,145.81622034386646,-37.7873158221272,37.7873158221272
p5,3,865.3352589522027,971.4333613713792,775.1836345941193,669.0855321765948,-106.0981024175245,-1.6519834389328025e-09,1.6519834389328025e-09,775.1836345941193,669.0855321765948,-106.0981024175245,-1.6519834389328025e-09,1.6519834389328025e-09
p5,4,1123.2700891223158,1093.461991591903,669.0855321765948,572.84417817697,-96.24135399962483,126.04945153003769,126.04945153003769,669.0855321765948,639.5888408456514,-29.496691330943463,59.304788861356315,59.304788861356315
p5,5,810.4366666666667,874.0134034003224,572.84417817697,506.53456852225156,-66.30960965471843,2.7328729210627216,2.7328729210627216,639.5888408456514,589.8606786292987,-49.728162216352644,-13.848574517303064,13.848574517303064
p5,6,750.7,791.2901233520074,506.53456852225156,528.1612415082255,21.626672985973983,-62.21679633798135,62.21679633798135,589.8606786292987,576.458018976894,-13.402659652404736,-27.18746369960263,27.18746369960263
p5,7,745.2527019176825,793.0960422516368,528.1612415082255,449.6112357206055,-78.55000578762002,30.70666545366572,30.70666545366572,576.458018976894,527.9913547653575,-48.466664211536454,0.6233238775821519,0.6233238775821519
p6,2,1001.8592149842091,894.9542843719048,580.1117558034401,770.6589265377952,190.54717073435506,-83.6422401220508,83.6422401220508,626.6377169130814,770.6589265377952,144.02120962471383,-37.116279012409564,37.116279012409564
p6,3,865.2289744700549,973.096041366451,770.6589265377952,662.7918596475039,-107.86706689029131,-6.1047558119753376e-09,6.1047558119753376e-09,770.6589265377952,662.7918596475039,-107.86706689029131,-6.1047558119753376e-09,6.1047558119753376e-09
p6,4,1123.2751438790692,1091.270839095289,662.7918596475039,570.2951392202245,-92.49672042727934,124.50102521105964,124.50102521105964,662.7918596475039,637.0868541193837,-25.705005528120182,57.70931031190048,57.70931031190048
p6,5,810.4366666666667,882.6496398372224,570.2951392202245,496.0122096554445,-74.28292956478003,2.0699563942243913,2.0699563942243913,637.0868541193837,579.3492182684008,-57.73763585098288,-14.475337319572759,14.475337319572759
p6,6,750.7,798.2069603856405,496.0122096554445,508.6090911159763,12.59688146053179,-60.10384184617226,60.10384184617226,579.3492182684008,556.9162191086226,-22.432999159778205,-25.073961225862263,25.073961225862263
p6,7,745.3278473787007,796.1063526679147,508.6090911159763,426.411512425922,-82.19757869005429,31.419073400840205,31.419073400840205,556.9162191086226,504.7598320247139,-52.156387083908726,1.3778817946946447,1.3778817946946447
p7,2,1000.8648388140774,907.574276277528,487.1524849540486,681.7328835190825,194.58039856503393,-101.28983602848456,101.28983602848456,546.6391952526304,681.7328835190825,135.0936882664521,-41.80312572990272,41.80312572990272
p7,3,866.100003693434,967.996757551753,681.7328835190825,579.836129660777,-101.89675385830549,-1.3528733688872308e-11,1.3528733688872308e-11,681.7328835190825,579.836129660777,-101.89675385830549,-1.3528733688872308e-11,1.3528733688872308e-11
p7,4,1123.3984908258217,1083.7481473241558,579.836129660777,479.323279888285,-100.51284977249202,140.16319327415795,140.16319327415795,579.836129660777,556.9902540111927,-22.845875649584286,62.496219151250216,62.496219151250216
p7,5,810.4366666666667,896.4882873258151,479.323279888285,398.3474727520897,-80.97580713619533,-5.075813522953069,5.075813522953069,556.9902540111927,493.3668130998185,-63.623440911374246,-22.428179747774152,22.428179747774152
p7,6,750.7,804.3863995293108,398.3474727520897,398.2546628174429,-0.09280993464676612,-53.59358959466397,53.59358959466397,493.3668130998185,457.16969155431644,-36.19712154550206,-17.489277983808677,17.489277983808677
p7,7,745.1249836490715,762.0587445851068,398.2546628174429,353.0637775917232,-45.19088522571974,28.257124289684498,28.257124289684498,457.16969155431644,442.31747418260034,-14.852217371716108,-2.0815435643191336,2.0815435643191336
p8,2,1003.6530596651635,907.5262814758521,512.1746013282785,708.9620001207073,196.7873987924288,-100.66062060311742,100.66062060311742,566.8374667844823,708.9620001207073,142.124533336225,-45.99775514691362,45.99775514691362
p8,3,863.7077733941456,969.8823286589851,708.9620001207073,602.7874448644945,-106.17455525621278,-8.626670933153946e-09,8.626670933153946e-09,708.9620001207073,602.7874448644945,-106.17455525621278,-8.626670933153946e-09,8.626670933153946e-09
p8,4,1123.002500274024,1085.2144256815036,602.7874448644945,500.37378931725885,-102.41365554723569,140.20173013975608,140.20173013975608,602.7874448644945,572.7943472180887,-29.993097646405886,67.78117223892627,67.78117223892627
p8,5,810.4366666666667,880.473051291131,500.37378931725885,431.9267277589127,-68.44706155834615,-1.5893230661181406,1.5893230661181406,572.7943472180887,520.8413176100614,-51.95302960802724,-18.083355016437054,18.083355016437054
p8,6,750.7,795.0310142121101,431.9267277589127,451.29706918226015,19.37034142334744,-63.7013556354575,63.7013556354575,520.8413176100614,505.2794744548921,-15.5618431551693,-28.769171056940763,28.769171056940763
p8,7,745.4680396719049,782.42615494847,451.29706918226015,394.8227856652026,-56.47428351705753,19.516168240492448,19.516168240492448,505.2794744548921,469.40846722450226,-35.871007230389864,-1.0871080461752172,1.0871080461752172
p9,2,998.899277832055,917.7389051167745,410.7357322534357,569.0854681427658,158.34973588933008,-77.18936317404962,77.18936317404962,470.3182699277521,569.0854681427658,98.76719821501365,-17.60682549973319,17.60682549973319
p9,3,867.8315547842599,946.2035709967043,569.0854681427658,490.7134521008201,-78.37201604194564,-1.7049882217179402e-07,1.7049882217179402e-07,569.0854681427658,490.7134521008201,-78.37201604194564,-1.7049882217179402e-07,1.7049882217179402e-07
p9,4,1123.6325007170185,1094.1722721266935,490.7134521008201,411.69395163325544,-79.01950046756468,108.47972905788964,108.47972905788964,490.7134521008201,489.14647887125,-1.5669732295701237,31.027201819895083,31.027201819895083
p9,5,810.4366666666667,854.81109996184,411.69395163325544,335.02097558761426,-76.67297604564118,32.2985427504679,32.2985427504679,489.14647887125,429.58756287240004,-59.558915998849955,15.184482703676679,15.184482703676679
p9,6,750.7,761.094386387117,335.02097558761426,384.51513208769114,49.49415650007688,-59.88854288719381,59.88854288719381,429.58756287240004,443.41687737695315,13.82931450455311,-24.223700891670035,24.223700891670035
p9,7,747.9000000000001,772.1080775072401,384.51513208769114,333.37019069998917,-51.14494138770198,26.936863880462,26.936863880462,443.41687737695315,421.8602862296842,-21.556591147268932,-2.651486359971045,2.651486359971045
p10,2,1008.1992945227834,921.2271395164089,482.0067889761989,665.3934416017061,183.38665262550717,-96.4144976191327,96.4144976191327,541.5004870062418,665.3934416017061,123.89295459546429,-36.920799589089825,36.920799589089825
p10,3,859.7943062813584,967.922037353942,665.3934416017061,557.2657105461983,-108.12773105550775,-1.7075763025786728e-08,1.7075763025786728e-08,665.3934416017061,557.2657105461983,-108.12773105550775,-1.7075763025786728e-08,1.7075763025786728e-08
p10,4,1122.3697325291914,1072.8551464507957,557.2657105461983,471.7341271815786,-85.53158336461973,135.04616944301546,135.04616944301546,557.2657105461983,549.7569619703982,-7.508748575800155,57.02333465419588,57.02333465419588
p10,5,810.4366666666667,910.7442593476464,471.7341271815786,371.5894380202087,-100.14468916136985,-0.16290351960986982,0.16290351960986982,549.7569619703982,468.71564025293594,-81.04132171746221,-19.266270963517513,19.266270963517513
p10,6,750.7,791.7554910836232,371.5894380202087,384.21807954618913,12.628641525980413,-53.68413260960352,53.68413260960352,468.71564025293594,443.1365107399171,-25.579129513018813,-15.476361570604297,15.476361570604297
p10,7,746.0417674195129,751.9561172582419,384.21807954618913,349.15215003434184,-35.06592951184729,29.151579673118306,29.151579673118306,443.1365107399171,438.41157627469545,-4.724934465221679,-1.1894153735073019,1.1894153735073019
p11,2,968.731245521288,942.1430607638081,474.0989329325689,592.0656149329521,117.96668200038323,-91.37849724290334,91.37849724290334,533.5911997835985,592.0656149329521,58.474415149353604,-31.88623039187371,31.88623039187371
p11,3,887.6338555954155,942.8177940622875,592.0656149329521,536.8816767855769,-55.183938147375216,-3.194967348463251e-07,3.194967348463251e-07,592.0656149329521,536.8816767855769,-55.183938147375216,-3.194967348463251e-07,3.194967348463251e-07
p11,4,1133.9982322166297,1052.1054878689604,536.8816767855769,482.4539773564288,-54.427699429148106,136.32044377681746,136.32044377681746,536.8816767855769,557.7087620410957,20.827085255518796,61.065659092150554,61.065659092150554
p11,5,810.4366666666667,916.611384386584,482.4539773564288,344.7315930160392,-137.72238434038962,31.5476666204724,31.5476666204724,557.7087620410957,438.67148179419837,-119.03728024689735,12.862562526980128,12.862562526980128
p11,6,750.7,789.5266396785526,344.7315930160392,365.5660938331471,20.83450081710788,-59.66114049566039,59.66114049566039,438.67148179419837,424.4837764945277,-14.187705299670654,-24.638934378881856,24.638934378881856
p11,7,715.9465897300581,710.886129101337,365.5660938331471,348.0728665109834,-17.493227322163705,22.553687950884807,22.553687950884807,424.4837764945277,430.22725954776377,5.743483053236048,-0.6830224245149452,0.6830224245149452
p12,2,1009.2731923418612,938.5223568546037,473.9530148749793,635.581538180942,161.62852330596263,-90.87768781870511,90.87768781870511,533.4455797699399,635.581538180942,102.1359584110021,-31.385122923744575,31.385122923744575
p12,3,858.8975326948682,975.3104736464527,635.581538180942,519.1685972896105,-116.41294089133146,-6.0253000810917e-08,6.0253000810917e-08,635.581538180942,519.1685972896105,-116.41294089133146,-6.0253000810917e-08,6.0253000810917e-08
p12,4,1122.1926082966038,1050.7052317477892,519.1685972896105,466.08800658293904,-53.080590706671444,124.56796725548605,124.56796725548605,519.1685972896105,544.1188414942701,24.95024420465961,46.537132344155,46.537132344155
p12,5,810.4366666666667,913.7664696695991,466.08800658293904,345.531670153343,-120.55633642959606,17.22653342666365,17.22653342666365,544.1188414942701,443.076085303776,-101.04275619049412,-2.287046812438291,2.287046812438291
p12,6,750.7,772.6138015026545,345.531670153343,384.1975386003745,38.66586844703153,-60.57966994968598,60.57966994968598,443.076085303776,443.1196854788711,0.04360017509509362,-21.957401677749544,21.957401677749544
p12,7,746.0990894746418,756.9560601030332,384.1975386003745,344.2576195479039,-39.9399190524706,29.082948424079177,29.082948424079177,443.1196854788711,433.5052583185705,-9.614427160300579,-1.2425434680908438,1.2425434680908438
p13,2,1004.6710952586836,909.1369657084163,511.85927693710977,707.1474513472181,195.2881744101083,-99.75404485984092,99.75404485984092,566.5233894651432,707.1474513472181,140.6240618820749,-45.08993233180752,45.08993233180752
p13,3,862.8316356183949,969.5256282849692,707.1474513472181,600.4534586870031,-106.69399266021492,-6.3594143284717575e-09,6.3594143284717575e-09,707.1474513472181,600.4534586870031,-106.69399266021492,-6.3594143284717575e-09,6.3594143284717575e-09
p13,4,1122.8606024562546,1084.4590310383091,600.4534586870031,499.06833485971254,-101.38512382729061,139.78669524523605,139.78669524523605,600.4534586870031,571.5516358252044,-28.90182286179879,67.30339427974423,67.30339427974423
p13,5,810.4366666666667,882.3673717150307,499.06833485971254,428.839941396899,-70.22839346281353,-1.702311585550433,1.702311585550433,571.5516358252044,518.0430320103333,-53.508603814871094,-18.422101233492867,18.422101233492867
p13,6,750.7,796.0848213001868,428.839941396899,446.3225053897335,17.482563992834514,-62.8673852930213,62.8673852930213,518.0430320103333,500.3120173690743,-17.73101464125898,-27.653806658927806,27.653806658927806
p13,7,745.5913843511725,782.6034820363074,446.3225053897335,389.9313869901546,-56.39111839957894,19.37902071444404,19.37902071444404,500.3120173690743,464.585529983832,-35.72648738524231,-1.2856102998925962,1.2856102998925962
p14,2,996.1951279214078,932.7532304211901,437.76537571936944,581.2970113471339,143.53163562776444,-80.08973812754675,80.08973812754675,497.2448156117134,581.2970113471339,84.05219573542047,-20.610298235202777,20.610298235202777
p14,3,870.137425964879,961.1752702617106,581.2970113471339,490.2591671919835,-91.03784415515037,-1.4168125517244334e-07,1.4168125517244334e-07,581.2970113471339,490.2591671919835,-91.03784415515037,-1.4168125517244334e-07,1.4168125517244334e-07
p14,4,1124.0307794470464,1062.368296734142,490.2591671919835,437.0028997386697,-53.2562674533138,114.91875016621822,114.91875016621822,490.2591671919835,514.4677219896186,24.20855479763503,37.45392791526939,37.45392791526939
p14,5,810.4366666666667,886.643331096501,437.0028997386697,334.96686581257757,-102.03603392609216,25.82936949625787,25.82936949625787,514.4677219896186,428.9243068653858,-85.54341512423275,9.33675069439846,9.33675069439846
p14,6,750.7,761.0086636416006,334.96686581257757,384.20826098062963,49.241395168052065,-59.550058809652626,59.550058809652626,428.9243068653858,443.11961192592725,14.195305060541443,-24.503968702142004,24.503968702142004
p14,7,744.6354857386591,764.7888533247401,384.20826098062963,335.7525865029372,-48.45567447769241,28.30230689161141,28.30230689161141,443.11961192592725,425.0451997302348,-18.074412195692446,-2.0789553903885576,2.0789553903885576
p15,2,1006.3411175426304,914.5010932618164,484.83895626506484,675.3949182086891,190.55596194362425,-98.71593766281029,98.71593766281029,544.3320978650561,675.3949182086891,131.062820343633,-39.22279606281904,39.22279606281904
p15,3,861.3987178677844,967.5870897924221,675.3949182086891,569.2065462868366,-106.18837192185254,-2.785213837341871e-09,2.785213837341871e-09,675.3949182086891,569.2065462868366,-106.18837192185254,-2.785213837341871e-09,2.785213837341871e-09
p15,4,1122.6234979229184,1078.4380747224204,569.2065462868366,475.86314453925314,-93.34340174758341,137.52882494808142,137.52882494808142,569.2065462868366,553.8060876870614,-15.400458599775106,59.585881800273114,59.585881800273114
p15,5,810.4366666666667,904.4385097056228,475.86314453925314,385.3686491854954,-90.49449535375771,-3.50734768519834,3.50734768519834,553.8060876870614,481.92328814925514,-71.8827995378063,-22.119043501149747,22.119043501149747
p15,6,750.7,802.8695294320607,385.3686491854954,385.407169565835,0.03852038033954841,-52.20804981240025,52.20804981240025,481.92328814925514,444.3261890291868,-37.59709912006832,-14.572430311992377,14.572430311992377
p15,7,745.7863660972587,751.3781738741746,385.407169565835,351.42381643517007,-33.98335313066491,28.39154535374894,28.39154535374894,444.3261890291868,440.675184111895,-3.6510049172918,-1.9408028596241707,1.9408028596241707
p16,2,1000.6916265656508,918.7135880681705,481.57081605210317,659.349260680859,177.77844462875578,-95.8004061312754,95.8004061312754,541.064514082146,659.349260680859,118.2847465987129,-36.306708101232516,36.306708101232516
p16,3,866.2322680881556,971.4669852056136,659.349260680859,554.114543582184,-105.23471709867499,-1.8782998267852236e-08,1.8782998267852236e-08,659.349260680859,554.114543582184,-105.23471709867499,-1.8782998267852236e-08,1.8782998267852236e-08
p16,4,1123.4394386795268,1072.1436692878797,554.114543582184,471.73528122500915,-82.37926235717481,133.67503174882194,133.67503174882194,554.114543582184,549.4853738018876,-4.629169780296365,55.92493917194349,55.92493917194349
p16,5,810.4366666666667,912.1526284853519,471.73528122500915,370.68158519475116,-101.05369603025798,-0.6622657884271916,0.6622657884271916,549.4853738018876,465.6601744876118,-83.82519931427578,-17.890762504409395,17.890762504409395
p16,6,750.7,788.9775332072311,370.68158519475116,384.2176846197487,13.53609942499753,-51.813632632228575,51.813632632228575,465.6601744876118,443.1361158134767,-22.52405867413512,-15.753474533095925,15.753474533095925
p16,7,745.1971821228599,752.8844230901781,384.2176846197487,347.94619241764804,-36.27149220210066,28.58425123478247,28.58425123478247,443.1361158134767,437.20746941283494,-5.928646400641753,-1.758594566676436,1.758594566676436
p17,2,1004.4985352332201,942.1859734638535,456.244834302563,605.1872394473664,148.94240514480344,-86.6298433754369,86.6298433754369,515.835827258194,605.1872394473664,89.35141218917249,-27.038850419805954,27.038850419805954
p17,3,863.0033155820563,972.9482545235401,605.1872394473664,495.2423006067371,-109.94493884062933,-1.0085443591378862e-07,1.0085443591378862e-07,605.1872394473664,495.2423006067371,-109.94493884062933,-1.0085443591378862e-07,1.0085443591378862e-07
p17,4,1122.8614825180568,1045.9488991139294,495.2423006067371,453.55597519348316,-41.68632541325394,118.59890881738136,118.59890881738136,495.2423006067371,531.3204372329612,36.078136626224136,40.83444677790328,40.83444677790328
p17,5,810.4366666666667,906.8568491154945,453.55597519348316,333.05407731570534,-120.50189787777782,24.081715428950076,24.081715428950076,531.3204372329612,429.03225311307074,-102.2881841198905,5.868001671062757,5.868001671062757
p17,6,750.7,761.0261074859395,333.05407731570534,384.3665503585718,51.312473042866486,-61.63858052880596,61.63858052880596,429.03225311307074,443.27292866877565,14.240675555704911,-24.566783041644385,24.566783041644385
p17,7,745.4600134835255,762.0352259850498,384.3665503585718,338.67383573291653,-45.6927146256553,29.117502124130965,29.117502124130965,443.27292866877565,427.9079490371038,-15.364979631671872,-1.2102328698524616,1.2102328698524616
p18,2,998.8934862449414,931.7087555029639,475.3898822901892,635.0859491326034,159.69606684241427,-92.51133610043672,92.51133610043672,534.880632405053,635.0859491326034,100.20531672755044,-33.02058598557289,33.02058598557289
p18,3,867.7943073835987,974.8179476277794,635.0859491326034,528.0623089583387,-107.02364017426476,-6.991592726990348e-08,6.991592726990348e-08,635.0859491326034,528.0623089583387,-107.02364017426476,-6.991592726990348e-08,6.991592726990348e-08
p18,4,1123.6755397047932,1058.465839500967,528.0623089583387,466.92633092679654,-61.13597803154215,126.34567823536844,126.34567823536844,528.0623089583387,544.5074379607222,16.44512900238351,48.76457120144278,48.76457120144278
p18,5,810.4366666666667,914.6725781259579,466.92633092679654,351.1096065382379,-115.81672438855861,11.580812929267438,11.580812929267438,544.5074379607222,445.6673198730264,-98.84011808769583,-5.395793371595346,5.395793371595346
p18,6,750.7,774.323092775535,351.1096065382379,383.8948873913982,32.78528085316026,-56.40837362869519,56.40837362869519,445.6673198730264,442.81268916002637,-2.854630713000006,-20.768462062534923,20.768462062534923
p18,7,744.9578408421023,756.5473010998703,383.8948873913982,344.13054420075974,-39.76434319063844,28.174882932870446,28.174882932870446,442.81268916002637,433.43653343817033,-9.376155721856037,-2.213304535911959,2.213304535911959
p19,2,1007.4044861956147,914.5115758442369,485.6070933134639,677.2538017944147,191.6467084809508,-98.75379812957294,98.75379812957294,545.1007913435068,677.2538017944147,132.1530104509079,-39.260100099530064,39.260100099530064
p19,3,860.4741326370527,966.9630653057129,677.2538017944147,570.7648691284028,-106.48893266601192,-2.6483348847250454e-09,2.6483348847250454e-09,677.2538017944147,570.7648691284028,-106.48893266601192,-2.6483348847250454e-09,2.6483348847250454e-09
p19,4,1122.484714500666,1078.9737741601145,570.7648691284028,476.37753648925093,-94.38733263915185,137.8982729797034,137.8982729797034,570.7648691284028,554.4020655020669,-16.362803626335904,59.873743966887446,59.873743966887446
p19,5,810.4366666666667,903.0790875656916,476.37753648925093,387.19467346304793,-89.182863026203,-3.459557872821847,3.459557872821847,554.4020655020669,484.04455102420286,-70.35751447786402,-22.284906421160827,22.284906421160827
p19,6,750.7,803.1860305862041,387.19467346304793,387.50006849960204,0.3053950365541027,-52.79142562275814,52.79142562275814,484.04455102420286,446.4183024385961,-37.62624858560679,-14.85978200059725,14.85978200059725
p19,7,745.9518689741706,752.9017091921244,387.50006849960204,351.8911892348538,-35.608879264748225,28.65903904679442,28.65903904679442,446.4183024385961,441.18217022441814,-5.236132214177928,-1.7137080037758778,1.7137080037758778
p20,2,970.313542528088,999.9678994964509,343.33779095615205,383.02180259051426,39.68401163436221,-69.3383686027251,69.3383686027251,402.831488986195,383.02180259051426,-19.80968639568073,-9.844670572682162,9.844670572682162
p20,3,886.7514265720721,950.0799199620787,383.02180259051426,319.69330920050766,-63.3284933900066,-5.684341886080802e-14,5.684341886080802e-14,383.02180259051426,319.69330920050766,-63.3284933900066,-5.684341886080802e-14,5.684341886080802e-14
p20,4,1133.2983642331733,987.0144878495898,319.69330920050766,368.12955169311584,48.43624249260819,97.84763389097526,97.84763389097526,319.69330920050766,443.43568741943375,123.74237821892609,22.541498164657355,22.541498164657355
p20,5,810.4366666666667,925.1253677593227,368.12955169311584,221.51455146421077,-146.61500022890507,31.926299136249128,31.926299136249128,443.43568741943375,315.0842483137082,-128.35143910572555,13.6627380130696,13.6627380130696
p20,6,750.7,808.9779282021625,221.51455146421077,225.61895161963102,4.104400155420251,-62.38232835758271,62.38232835758271,315.0842483137082,284.53738281335905,-30.546865500349156,-27.7310627018133,27.7310627018133
p20,7,718.6394111378684,719.9004402393574,225.61895161963102,199.62578069371315,-25.993170925917866,24.732141824428822,24.732141824428822,284.53738281335905,282.72003602238937,-1.8173467909696797,0.5563176894806361,0.5563176894806361
p21,2,970.4152036220121,1000.3491643973914,355.78783445022145,381.4433509451432,25.655516494921756,-55.589477270301074,55.589477270301074,402.2941917135297,381.4433509451432,-20.85084076838649,-9.083120006992829,9.083120006992829
p21,3,886.6977026084501,951.2885431648293,381.4433509451432,316.8525103887645,-64.59084055637874,-5.115907697472721e-13,5.115907697472721e-13,381.4433509451432,316.8525103887645,-64.59084055637874,-5.115907697472721e-13,5.115907697472721e-13
p21,4,1133.250427102871,988.484176770042,316.8525103887645,383.30651712714405,66.45400673837958,78.31224359444946,78.31224359444946,316.8525103887645,447.61053842216273,130.75802803339826,14.00822229943077,14.00822229943077
p21,5,810.4366666666667,924.7530540298261,383.30651712714405,229.39498926999346,-153.9115278571506,39.59514049399121,39.59514049399121,447.61053842216273,311.08908341196667,-136.52145501019606,22.205067647036685,22.205067647036685
p21,6,750.7,806.6893125306951,229.39498926999346,236.19757113124908,6.802581861255618,-62.791894391950706,62.791894391950706,311.08908341196667,284.5026732872035,-26.586410124763177,-29.40290240593191,29.40290240593191
p21,7,718.6325953350363,719.8867597336789,236.19757113124908,209.2016459613597,-26.995925169889375,25.74176077124676,25.74176077124676,284.5026732872035,281.2669198895707,-3.2357533976327773,1.981588998990162,1.981588998990162
p22,2,1004.7232076869275,905.8025504564453,514.9112502653592,714.4950627112789,199.58381244591976,-100.66315521543754,100.66315521543754,569.5770047635067,714.4950627112789,144.91805794777224,-45.99740071729002,45.99740071729002
p22,3,862.7783690331314,969.1857138936507,714.4950627112789,608.0877178537564,-106.4073448575225,-2.9967850423417985e-09,2.9967850423417985e-09,714.4950627112789,608.0877178537564,-106.4073448575225,-2.9967850423417985e-09,2.9967850423417985e-09
p22,4,1122.8617566132743,1086.4227521379805,608.0877178537564,501.7016892264016,-106.38602862735485,142.82503310264866,142.82503310264866,608.0877178537564,574.2542184232269,-33.833499430529514,70.27250390582333,70.27250390582333
