prefix,legacy_max_depth_mm,openwepp_max_depth_mm,max_depth_delta_mm_open_minus_legacy,depth_mae_mm,depth_rmse_mm,depth_corr,legacy_depth_nonzero_days,openwepp_depth_nonzero_days,legacy_frozen_days_wat,openwepp_frozen_days_wat,frozen_days_delta_open_minus_legacy,open_days_above_200mm,open_full_wat_days_above_200mm,profile_depth_mm,margin_to_profile_mm,pinned_profile_bound,overlap_days,metric_basis
p12,440.0,852.204077664413,412.20407766441303,297.43516122667177,341.9748605058199,0.7290756042264596,892,1257,753,1257,504,903,998,1800.0,947.795922335587,False,1228,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p13,440.0,884.4097269946075,444.40972699460747,326.81133135808955,379.6628717829143,0.702798729223228,909,1269,758,1269,511,882,982,1800.0,915.5902730053925,False,1228,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p14,460.0,845.5550478332726,385.5550478332726,270.7834929066188,316.72539241309494,0.726532926899315,895,1242,757,1242,485,858,937,1800.0,954.4449521667274,False,1230,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p15,420.0,850.6935755714676,430.6935755714676,303.3221776656068,350.8034292580921,0.7143831796164476,901,1258,755,1258,503,903,1000,1800.0,949.3064244285324,False,1227,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p16,424.1,841.6614380597239,417.56143805972386,288.1896382290271,335.5052188946122,0.7216023787188348,897,1252,760,1252,492,875,963,1800.0,958.3385619402761,False,1230,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p17,440.0,849.177943755195,409.177943755195,289.5546371820642,334.7925206840352,0.728700693819062,894,1254,758,1254,496,892,982,1800.0,950.822056244805,False,1230,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p18,440.0,847.4658438132329,407.46584381323294,284.46511044867816,331.31257651352246,0.726194090199707,899,1251,759,1251,492,868,956,1800.0,952.5341561867671,False,1230,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p19,420.0,845.0242304190078,425.02423041900784,303.782973985391,351.31281037432404,0.7120390688492858,901,1259,755,1259,504,905,1002,1800.0,954.9757695809922,False,1227,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p20,374.3,843.2115264502141,468.9115264502141,242.30873460727986,286.9720896296593,0.867877743318668,816,1253,779,1253,474,798,850,1800.0,956.7884735497859,False,1264,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p21,387.0,844.2352603016866,457.2352603016866,238.4564269500088,290.53597047985704,0.8104171826444397,821,1256,777,1256,479,735,791,1800.0,955.7647396983134,False,1260,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p22,426.1,879.2975853234341,453.19758532343405,327.2628539050299,380.3038189815064,0.7002901278246522,910,1269,759,1269,510,881,982,1800.0,920.7024146765659,False,1227,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p23,440.0,882.7048459262002,442.70484592620016,317.7902711975941,370.35067513430886,0.7090700590234011,912,1266,764,1266,502,852,948,1800.0,917.2951540737998,False,1229,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p24,420.0,844.8337901501994,424.83379015019943,303.10872935360555,350.56822368946166,0.7119211178921384,901,1259,755,1259,504,905,1001,1800.0,955.1662098498006,False,1228,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p25,400.0,778.2697991095586,378.26979910955856,264.66126385721157,314.1420829218885,0.6954075305153992,917,1262,755,1262,507,786,874,1800.0,1021.7302008904414,False,1227,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p26,440.0,877.4413848520124,437.44138485201245,313.2191498646841,365.6764532187205,0.7108001347871391,914,1264,764,1264,500,848,942,1800.0,922.5586151479876,False,1229,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p27,420.0,849.2302529068656,429.23025290686564,299.63994301723255,347.3794817260656,0.7139550333416188,894,1255,754,1255,501,898,989,1800.0,950.7697470931344,False,1230,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p28,440.0,879.0532006145819,439.0532006145819,319.6067940252158,371.7346548642614,0.7110750218193322,917,1269,768,1269,501,876,976,1800.0,920.9467993854181,False,1228,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p29,420.0,849.3525822956586,429.35258229565864,290.436628814507,336.7612795384156,0.719216418203325,892,1250,751,1250,499,890,976,1800.0,950.6474177043414,False,1230,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p30,420.0,841.6955038009331,421.6955038009331,291.4332841337974,339.07914785035365,0.7189631377092891,891,1254,754,1254,500,879,969,1800.0,958.3044961990669,False,1230,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p31,440.0,843.4508056470236,403.45080564702357,297.1083974740391,344.44897248628376,0.7156347156170565,906,1258,763,1258,495,898,992,1800.0,956.5491943529764,False,1229,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p32,403.3,849.2831997517483,445.98319975174826,235.01302185757635,278.3901261194066,0.8709499689951673,814,1250,781,1250,469,786,837,1800.0,950.7168002482517,False,1263,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p33,400.0,778.65013779495,378.65013779494996,272.0752366826855,325.0127110085045,0.6440344516383938,918,1262,756,1262,506,787,875,1800.0,1021.34986220505,False,1227,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p34,420.0,841.1954478143401,421.1954478143401,292.28578470358326,342.336695772699,0.7039576312550125,904,1264,761,1264,503,844,936,1800.0,958.8045521856599,False,1228,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p35,400.0,774.6889087743259,374.6889087743259,258.32834991352405,307.62271420822924,0.7015078568403235,915,1259,755,1259,504,770,855,1800.0,1025.311091225674,False,1227,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p36,420.0,836.8526695409838,416.8526695409838,290.19630864765014,340.93381528560167,0.7118806632341061,909,1263,764,1263,499,817,908,1800.0,963.1473304590162,False,1228,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p37,420.0,839.2636923820147,419.2636923820147,285.73168717952325,335.22448312462865,0.7099272964196006,902,1259,755,1259,504,812,901,1800.0,960.7363076179853,False,1227,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p38,400.0,778.7461564769643,378.7461564769643,268.50911722243757,318.90600194606304,0.6806378834490471,914,1262,750,1262,512,786,875,1800.0,1021.2538435230357,False,1225,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p39,420.0,836.5669575739132,416.5669575739132,295.34025892568434,345.95169413679594,0.7085732080167877,907,1263,756,1263,507,815,908,1800.0,963.4330424260868,False,1226,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p40,400.0,779.6993590859975,379.69935908599746,283.96317439244336,338.8919567212636,0.6062518476200381,913,1264,746,1264,518,790,883,1800.0,1020.3006409140025,False,1223,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p41,420.0,836.6757537820214,416.6757537820214,291.99072224358747,342.9669854368748,0.7093993774693873,906,1263,760,1263,503,817,908,1800.0,963.3242462179786,False,1228,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p42,400.0,778.2322080987988,378.23220809879876,264.3382483307152,313.7440212283833,0.6956389319076544,917,1262,756,1262,506,784,872,1800.0,1021.7677919012012,False,1227,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p43,420.0,840.1300463007083,420.1300463007083,291.40574604131496,342.92662535317925,0.7006983779810856,917,1264,770,1264,494,819,911,1800.0,959.8699536992917,False,1229,legacy FDMC01 winter-depth pairs joined to Dd forced-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
