prefix,year,residual_mm,abs_residual_mm,storage_delta_mm,flux_balance_mm,initial_storage_mm,final_storage_mm
p11,4,0.0,0.0,-0.23967497826674844,-0.23967497826674844,472.75434413633377,472.514669158067
p11,5,0.0,0.0,-0.12122061093464254,-0.12122061093464254,472.514669158067,472.3934485471324
p11,6,0.0,0.0,-0.07942171718366353,-0.07942171718366353,472.3934485471324,472.3140268299487
p11,7,0.0,0.0,-0.06909815522664076,-0.06909815522664076,472.3140268299487,472.2449286747221
p12,1,0.0,0.0,-116.21016253012334,-116.21016253012334,554.7647620865232,438.55459955639986
p12,2,0.0,0.0,-27.098989863680004,-27.098989863680004,438.55459955639986,411.45560969271986
p12,3,0.0,0.0,-9.915830496626825,-9.915830496626825,411.45560969271986,401.53977919609304
p12,4,0.0,0.0,-6.345844206384072,-6.345844206384072,401.53977919609304,395.19393498970896
p12,5,0.0,0.0,-7.67064530245807,-7.67064530245807,395.19393498970896,387.5232896872509
p12,6,0.0,0.0,-1.4283083352567019,-1.4283083352567019,387.5232896872509,386.0949813519942
p12,7,0.0,0.0,-4.902470389266625,-4.902470389266625,386.0949813519942,381.19251096272757
p13,1,0.0,0.0,-145.02958559775902,-145.02958559775902,570.208257549088,425.17867195132897
p13,2,0.0,0.0,-28.723327611605498,-28.723327611605498,425.17867195132897,396.45534433972347
p13,3,0.0,0.0,-10.529352277507883,-10.529352277507883,396.45534433972347,385.9259920622156
p13,4,0.0,0.0,-6.42795066225375,-6.42795066225375,385.9259920622156,379.49804139996183
p13,5,0.0,0.0,-7.7447049904465075,-7.7447049904465075,379.49804139996183,371.7533364095153
p13,6,0.0,0.0,-1.4379830638699787,-1.4379830638699787,371.7533364095153,370.31535334564535
p13,7,0.0,0.0,-5.001824533630952,-5.001824533630952,370.31535334564535,365.3135288120144
p14,1,0.0,0.0,-116.21006824607207,-116.21006824607207,554.7647620865232,438.55469384045114
p14,2,0.0,0.0,-27.09907105331291,-27.09907105331291,438.55469384045114,411.4556227871382
p14,3,0.0,0.0,-9.915836694829693,-9.915836694829693,411.4556227871382,401.53978609230853
p14,4,0.0,0.0,-6.345846882639819,-6.345846882639819,401.53978609230853,395.1939392096687
p14,5,0.0,0.0,-7.670646526153121,-7.670646526153121,395.1939392096687,387.5232926835156
p14,6,0.0,0.0,-1.4283087815892372,-1.4283087815892372,387.5232926835156,386.09498390192635
p14,7,0.0,0.0,-4.902470836459372,-4.902470836459372,386.09498390192635,381.192513065467
p15,1,0.0,0.0,-116.21015759033844,-116.21015759033844,554.7647620865231,438.55460449618465
p15,2,0.0,0.0,-27.098993977249336,-27.098993977249336,438.55460449618465,411.4556105189353
p15,3,0.0,0.0,-9.915830806861322,-9.915830806861322,411.4556105189353,401.539779712074
p15,4,0.0,0.0,-6.345844339163079,-6.345844339163079,401.539779712074,395.1939353729109
p15,5,0.0,0.0,-7.670645372728984,-7.670645372728984,395.1939353729109,387.52329000018193
p15,6,0.0,0.0,-1.4283083558344742,-1.4283083558344742,387.52329000018193,386.09498164434746
p15,7,0.0,0.0,-4.902470408632041,-4.902470408632041,386.09498164434746,381.1925112357154
p16,1,0.0,0.0,-116.21014719330111,-116.21014719330111,554.7647620865231,438.554614893222
p16,2,0.0,0.0,-27.09900263153264,-27.09900263153264,438.554614893222,411.45561226168934
p16,3,0.0,0.0,-9.915831459671153,-9.915831459671153,411.45561226168934,401.5397808020182
p16,4,0.0,0.0,-6.345844618593162,-6.345844618593162,401.5397808020182,395.193936183425
p16,5,0.0,0.0,-7.670645520401138,-7.670645520401138,395.193936183425,387.5232906630239
p16,6,0.0,0.0,-1.428308399173602,-1.428308399173602,387.5232906630239,386.0949822638503
p16,7,0.0,0.0,-4.902470450542978,-4.902470450542978,386.0949822638503,381.1925118133073
p17,1,0.0,0.0,-116.21017668689808,-116.21017668689808,554.7647620865232,438.5545853996251
p17,2,0.0,0.0,-27.098977675215735,-27.098977675215735,438.5545853996251,411.4556077244094
p17,3,0.0,0.0,-9.915829566943955,-9.915829566943955,411.4556077244094,401.53977815746543
p17,4,0.0,0.0,-6.345843804560275,-6.345843804560275,401.53977815746543,395.19393435290516
p17,5,0.0,0.0,-7.670645118587402,-7.670645118587402,395.19393435290516,387.52328923431776
p17,6,0.0,0.0,-1.428308268251385,-1.428308268251385,387.52328923431776,386.0949809660664
p17,7,0.0,0.0,-4.90247032593544,-4.90247032593544,386.0949809660664,381.19251064013093
p18,1,0.0,0.0,-116.21015706193458,-116.21015706193458,554.7647620865231,438.5546050245885
p18,2,0.0,0.0,-27.098994571893797,-27.098994571893797,438.5546050245885,411.4556104526947
p18,3,0.0,0.0,-9.915830855675608,-9.915830855675608,411.4556104526947,401.5397795970191
p18,4,0.0,0.0,-6.345844361544664,-6.345844361544664,401.5397795970191,395.19393523547444
p18,5,0.0,0.0,-7.6706453736716185,-7.6706453736716185,395.19393523547444,387.5232898618028
p18,6,0.0,0.0,-1.4283083610946505,-1.4283083610946505,387.5232898618028,386.0949815007082
p18,7,0.0,0.0,-4.902470413560081,-4.902470413560081,386.0949815007082,381.1925110871481
p19,1,0.0,0.0,-116.21014952198573,-116.21014952198573,554.7647620865231,438.55461256453736
p19,2,0.0,0.0,-27.099000013633656,-27.099000013633656,438.55461256453736,411.4556125509037
p19,3,0.0,0.0,-9.915831244571905,-9.915831244571905,411.4556125509037,401.5397813063318
p19,4,0.0,0.0,-6.345844519930836,-6.345844519930836,401.5397813063318,395.19393678640097
p19,5,0.0,0.0,-7.670645516590753,-7.670645516590753,395.19393678640097,387.5232912698102
p19,6,0.0,0.0,-1.4283083759305555,-1.4283083759305555,387.5232912698102,386.09498289387966
p19,7,0.0,0.0,-4.902470425509762,-4.902470425509762,386.09498289387966,381.1925124683699
p20,1,0.0,0.0,-267.66404382581,-267.66404382581,554.8511975036711,287.1871536778611
p20,2,0.0,0.0,-13.433973212595959,-13.433973212595959,287.1871536778611,273.75318046526513
p20,3,0.0,0.0,-3.636533800295524,-3.636533800295524,273.75318046526513,270.1166466649696
p20,4,0.0,0.0,-1.2552448869404316,-1.2552448869404316,270.1166466649696,268.8614017780292
p20,5,0.0,0.0,-0.6241951688692211,-0.6241951688692211,268.8614017780292,268.23720660915995
p20,6,0.0,0.0,-0.37682168290064055,-0.37682168290064055,268.23720660915995,267.8603849262593
p20,7,0.0,0.0,-0.2488816839037895,-0.2488816839037895,267.8603849262593,267.6115032423555
p21,1,0.0,0.0,-314.7058738470379,-314.7058738470379,605.8477212794257,291.14184743238786
p21,2,0.0,0.0,-15.931656543218253,-15.931656543218253,291.14184743238786,275.2101908891696
p21,3,0.0,0.0,-4.762041063938568,-4.762041063938568,275.2101908891696,270.44814982523104
p21,4,0.0,0.0,-1.6979958539571385,-1.6979958539571385,270.44814982523104,268.7501539712739
p21,5,0.0,0.0,-0.8201565627514356,-0.8201565627514356,268.7501539712739,267.92999740852247
p21,6,0.0,0.0,-0.4867439096478279,-0.4867439096478279,267.92999740852247,267.44325349887464
p21,7,0.0,0.0,-0.31780618462352095,-0.31780618462352095,267.44325349887464,267.1254473142511
p22,1,0.0,0.0,-144.74043005546503,-144.74043005546503,570.208257549088,425.46782749362296
p22,2,0.0,0.0,-29.00916069015716,-29.00916069015716,425.46782749362296,396.4586668034658
p22,3,0.0,0.0,-10.528693086793169,-10.528693086793169,396.4586668034658,385.92997371667263
p22,4,0.0,0.0,-6.427499961120475,-6.427499961120475,385.92997371667263,379.50247375555216
p22,5,0.0,0.0,-7.744735667079112,-7.744735667079112,379.50247375555216,371.75773808847305
p22,6,0.0,0.0,-1.4378355599107522,-1.4378355599107522,371.75773808847305,370.3199025285623
p22,7,0.0,0.0,-5.001636538482217,-5.001636538482217,370.3199025285623,365.3182659900801
p23,1,0.0,0.0,-145.0450234329033,-145.0450234329033,570.208257549088,425.1632341161847
p23,2,0.0,0.0,-28.710080454094452,-28.710080454094452,425.1632341161847,396.45315366209024
p23,3,0.0,0.0,-10.529683563150797,-10.529683563150797,396.45315366209024,385.92347009893945
p23,4,0.0,0.0,-6.428177109295973,-6.428177109295973,385.92347009893945,379.4952929896435
p23,5,0.0,0.0,-7.744660376887964,-7.744660376887964,379.4952929896435,371.7506326127555
p23,6,0.0,0.0,-1.4380605598402667,-1.4380605598402667,371.7506326127555,370.31257205291524
p23,7,0.0,0.0,-5.001922683954547,-5.001922683954547,370.31257205291524,365.3106493689607
p24,1,0.0,0.0,-116.21014989282975,-116.21014989282975,554.7647620865231,438.55461219369334
p24,2,0.0,0.0,-27.099000222367465,-27.099000222367465,438.55461219369334,411.4556119713259
p24,3,0.0,0.0,-9.915831273735307,-9.915831273735307,411.4556119713259,401.5397806975906
p24,4,0.0,0.0,-6.34584453743912,-6.34584453743912,401.5397806975906,395.19393616015145
p24,5,0.0,0.0,-7.670645488995206,-7.670645488995206,395.19393616015145,387.52329067115625
p24,6,0.0,0.0,-1.4283083847009834,-1.4283083847009834,387.52329067115625,386.09498228645526
p24,7,0.0,0.0,-4.902470435747034,-4.902470435747034,386.09498228645526,381.19251185070823
p25,1,0.0,0.0,-94.00237482823536,-94.00237482823536,615.0414820768092,521.0391072485738
p25,2,0.0,0.0,-88.84018290547601,-88.84018290547601,521.0391072485738,432.1989243430978
p25,3,0.0,0.0,-8.938315401005411,-8.938315401005411,432.1989243430978,423.2606089420924
p25,4,0.0,0.0,-4.797444851917305,-4.797444851917305,423.2606089420924,418.4631640901751
p25,5,0.0,0.0,-7.1112725103334355,-7.1112725103334355,418.4631640901751,411.35189157984166
p25,6,0.0,0.0,-1.1605480839573374,-1.1605480839573374,411.35189157984166,410.1913434958843
p25,7,0.0,0.0,-4.810386020191743,-4.810386020191743,410.1913434958843,405.3809574756926
p26,1,0.0,0.0,-145.05075987741782,-145.05075987741782,570.208257549088,425.15749767167017
p26,2,0.0,0.0,-28.70911725729252,-28.70911725729252,425.15749767167017,396.44838041437765
p26,3,0.0,0.0,-10.530173712512124,-10.530173712512124,396.44838041437765,385.91820670186553
p26,4,0.0,0.0,-6.428511496379485,-6.428511496379485,385.91820670186553,379.48969520548604
p26,5,0.0,0.0,-7.744508196573122,-7.744508196573122,379.48969520548604,371.7451870089129
p26,6,0.0,0.0,-1.4381849065451888,-1.4381849065451888,371.7451870089129,370.30700210236773
p26,7,0.0,0.0,-5.002078404539873,-5.002078404539873,370.30700210236773,365.30492369782786
p27,1,0.0,0.0,-116.21015488143678,-116.21015488143678,554.7647620865232,438.5546072050864
p27,2,0.0,0.0,-27.09899456263588,-27.09899456263588,438.5546072050864,411.45561264245055
p27,3,0.0,0.0,-9.915830807761438,-9.915830807761438,411.45561264245055,401.5397818346891
p27,4,0.0,0.0,-6.3458443233429875,-6.3458443233429875,401.5397818346891,395.1939375113461
p27,5,0.0,0.0,-7.670645483153066,-7.670645483153066,395.1939375113461,387.52329202819305
p27,6,0.0,0.0,-1.4283083338609686,-1.4283083338609686,387.52329202819305,386.0949836943321
p27,7,0.0,0.0,-4.9024703810551955,-4.9024703810551955,386.0949836943321,381.1925133132769
p28,1,0.0,0.0,-145.0576966863788,-145.0576966863788,570.208257549088,425.1505608627092
p28,2,0.0,0.0,-28.71187609547144,-28.71187609547144,425.1505608627092,396.43868476723776
p28,3,0.0,0.0,-10.530727900019997,-10.530727900019997,396.43868476723776,385.90795686721776
p28,4,0.0,0.0,-6.428890337066605,-6.428890337066605,385.90795686721776,379.47906653015116
p28,5,0.0,0.0,-7.744095993779524,-7.744095993779524,379.47906653015116,371.73497053637163
p28,6,0.0,0.0,-1.4383537813118892,-1.4383537813118892,371.73497053637163,370.29661675505974
p28,7,0.0,0.0,-5.002285534849364,-5.002285534849364,370.29661675505974,365.2943312202104
p29,1,0.0,0.0,-116.21016332334295,-116.21016332334295,554.7647620865231,438.55459876318014
p29,2,0.0,0.0,-27.098989136402963,-27.098989136402963,438.55459876318014,411.4556096267772
p29,3,0.0,0.0,-9.915830440003504,-9.915830440003504,411.4556096267772,401.53977918677367
p29,4,0.0,0.0,-6.345844181487109,-6.345844181487109,401.53977918677367,395.19393500528656
p29,5,0.0,0.0,-7.670645294144379,-7.670645294144379,395.19393500528656,387.5232897111422
p29,6,0.0,0.0,-1.4283083305989521,-1.4283083305989521,387.5232897111422,386.09498138054323
p29,7,0.0,0.0,-4.902470383572279,-4.902470383572279,386.09498138054323,381.19251099697095
p30,1,0.0,0.0,-116.21013227475049,-116.21013227475049,554.7647620865231,438.5546298117726
p30,2,0.0,0.0,-27.098999235590327,-27.098999235590327,438.5546298117726,411.4556305761823
p30,3,0.0,0.0,-9.915830793557973,-9.915830793557973,411.4556305761823,401.5397997826243
p30,4,0.0,0.0,-6.345844179957453,-6.345844179957453,401.5397997826243,395.19395560266685
p30,5,0.0,0.0,-7.670646414296243,-7.670646414296243,395.19395560266685,387.5233091883706
p30,6,0.0,0.0,-1.4283081461643405,-1.4283081461643405,387.5233091883706,386.09500104220626
p30,7,0.0,0.0,-4.902470148825046,-4.902470148825046,386.09500104220626,381.1925308933812
p31,1,0.0,0.0,-116.21014890658182,-116.21014890658182,554.7647620865231,438.55461317994127
p31,2,0.0,0.0,-27.099001526135282,-27.099001526135282,438.55461317994127,411.455611653806
p31,3,0.0,0.0,-9.915831384636306,-9.915831384636306,411.455611653806,401.5397802691697
p31,4,0.0,0.0,-6.345844589615638,-6.345844589615638,401.5397802691697,395.19393567955404
p31,5,0.0,0.0,-7.670645482082193,-7.670645482082193,395.19393567955404,387.52329019747185
p31,6,0.0,0.0,-1.428308398461013,-1.428308398461013,387.52329019747185,386.09498179901084
p31,7,0.0,0.0,-4.902470450909846,-4.902470450909846,386.09498179901084,381.192511348101
p32,1,0.0,0.0,-267.54964192274724,-267.54964192274724,554.8511975036712,287.30155558092395
p32,2,0.0,0.0,-13.504431734706827,-13.504431734706827,287.30155558092395,273.7971238462171
p32,3,0.0,0.0,-3.665327908907102,-3.665327908907102,273.7971238462171,270.13179593731
p32,4,0.0,0.0,-1.2633206753703234,-1.2633206753703234,270.13179593731,268.8684752619397
p32,5,0.0,0.0,-0.6271426849815498,-0.6271426849815498,268.8684752619397,268.24133257695814
p32,6,0.0,0.0,-0.3782231848564379,-0.3782231848564379,268.24133257695814,267.8631093921017
p32,7,0.0,0.0,-0.24966518255268966,-0.24966518255268966,267.8631093921017,267.613444209549
p33,1,0.0,0.0,-95.84558707071085,-95.84558707071085,615.041447174265,519.1958601035542
p33,2,0.0,0.0,-87.09383152057336,-87.09383152057336,519.1958601035542,432.10202858298084
p33,3,0.0,0.0,-8.935444920910754,-8.935444920910754,432.10202858298084,423.1665836620701
p33,4,0.0,0.0,-4.816060334103781,-4.816060334103781,423.1665836620701,418.3505233279663
p33,5,0.0,0.0,-7.112810703252649,-7.112810703252649,418.3505233279663,411.23771262471365
p33,6,0.0,0.0,-1.1651133877342659,-1.1651133877342659,411.23771262471365,410.0725992369794
p33,7,0.0,0.0,-4.8086874543816975,-4.8086874543816975,410.0725992369794,405.2639117825977
p34,1,0.0,0.0,-116.79618358197808,-116.79618358197808,605.7832834438436,488.98709986186554
p34,2,0.0,0.0,-79.68076585902287,-79.68076585902287,488.98709986186554,409.3063340028427
p34,3,0.0,0.0,-8.938739952985372,-8.938739952985372,409.3063340028427,400.3675940498573
p34,4,0.0,0.0,-5.306178077775257,-5.306178077775257,400.3675940498573,395.06141597208205
p34,5,0.0,0.0,-7.116543878195841,-7.116543878195841,395.06141597208205,387.9448720938862
p34,6,0.0,0.0,-1.351750039688966,-1.351750039688966,387.9448720938862,386.59312205419724
p34,7,0.0,0.0,-4.815757693527985,-4.815757693527985,386.59312205419724,381.77736436066925
p35,1,0.0,0.0,-94.9420261635197,-94.9420261635197,615.0414592179764,520.0994330544567
p35,2,0.0,0.0,-87.94544703656544,-87.94544703656544,520.0994330544567,432.1539860178912
p35,3,0.0,0.0,-8.93618382891924,-8.93618382891924,432.1539860178912,423.217802188972
p35,4,0.0,0.0,-4.804710052882456,-4.804710052882456,423.217802188972,418.4130921360895
p35,5,0.0,0.0,-7.111602332779057,-7.111602332779057,418.4130921360895,411.30148980331046
p35,6,0.0,0.0,-1.1623702321954852,-1.1623702321954852,411.30148980331046,410.139119571115
p35,7,0.0,0.0,-4.809505717360423,-4.809505717360423,410.139119571115,405.32961385375455
p36,1,0.0,0.0,-109.19238664981663,-109.19238664981663,605.7873479761258,496.5949613263092
p36,2,0.0,0.0,-87.0952891012231,-87.0952891012231,496.5949613263092,409.4996722250861
p36,3,0.0,0.0,-8.934400739015814,-8.934400739015814,409.4996722250861,400.5652714860703
p36,4,0.0,0.0,-5.216209420049722,-5.216209420049722,400.5652714860703,395.34906206602056
p36,5,0.0,0.0,-7.0985582046322975,-7.0985582046322975,395.34906206602056,388.25050386138827
p36,6,0.0,0.0,-1.329933176117379,-1.329933176117379,388.25050386138827,386.9205706852709
p36,7,0.0,0.0,-4.815300263193876,-4.815300263193876,386.9205706852709,382.105270422077
p37,1,0.0,0.0,-116.05249228229349,-116.05249228229349,605.7835542712289,489.73106198893544
p37,2,0.0,0.0,-80.42498333914506,-80.42498333914506,489.73106198893544,409.3060786497904
p37,3,0.0,0.0,-8.935619909083812,-8.935619909083812,409.3060786497904,400.37045874070657
p37,4,0.0,0.0,-5.298363484582353,-5.298363484582353,400.37045874070657,395.0720952561242
p37,5,0.0,0.0,-7.114370217168698,-7.114370217168698,395.0720952561242,387.9577250389555
p37,6,0.0,0.0,-1.3499445134730763,-1.3499445134730763,387.9577250389555,386.60778052548244
p37,7,0.0,0.0,-4.815210628678926,-4.815210628678926,386.60778052548244,381.7925698968035
p38,1,0.0,0.0,-93.08601648107754,-93.08601648107754,615.0414917863833,521.9554753053058
p38,2,0.0,0.0,-89.68397121199854,-89.68397121199854,521.9554753053058,432.2715040933072
p38,3,0.0,0.0,-8.941983489193547,-8.941983489193547,432.2715040933072,423.32952060411367
p38,4,0.0,0.0,-4.786135384303179,-4.786135384303179,423.32952060411367,418.5433852198105
p38,5,0.0,0.0,-7.110851211587942,-7.110851211587942,418.5433852198105,411.43253400822255
p38,6,0.0,0.0,-1.1576974811958962,-1.1576974811958962,411.43253400822255,410.27483652702665
p38,7,0.0,0.0,-4.811832474495247,-4.811832474495247,410.27483652702665,405.4630040525314
p39,1,0.0,0.0,-106.12695020979982,-106.12695020979982,605.7882310677691,499.66128085796925
p39,2,0.0,0.0,-89.7313265995142,-89.7313265995142,499.66128085796925,409.92995425845504
p39,3,0.0,0.0,-8.975917110929686,-8.975917110929686,409.92995425845504,400.95403714752536
p39,4,0.0,0.0,-5.140913644778152,-5.140913644778152,400.95403714752536,395.8131235027472
p39,5,0.0,0.0,-7.092956099600087,-7.092956099600087,395.8131235027472,388.7201674031471
p39,6,0.0,0.0,-1.3102115491178665,-1.3102115491178665,388.7201674031471,387.40995585402925
p39,7,0.0,0.0,-4.8227172291973375,-4.8227172291973375,387.40995585402925,382.5872386248319
p40,1,0.0,0.0,-102.10992250347954,-102.10992250347954,615.0413223770781,512.9313998735986
p40,2,0.0,0.0,-81.73720239130034,-81.73720239130034,512.9313998735986,431.19419748229825
p40,3,0.0,0.0,-8.843116980149944,-8.843116980149944,431.19419748229825,422.3510805021483
p40,4,0.0,0.0,-4.9351565797267085,-4.9351565797267085,422.3510805021483,417.4159239224216
p40,5,0.0,0.0,-7.112336537654414,-7.112336537654414,417.4159239224216,410.3035873847672
p40,6,0.0,0.0,-1.1957664524284155,-1.1957664524284155,410.3035873847672,409.10782093233877
p40,7,0.0,0.0,-4.78967692746221,-4.78967692746221,409.10782093233877,404.31814400487656
p41,1,0.0,0.0,-101.6031900351714,-101.6031900351714,605.790559972859,504.1873699376876
p41,2,0.0,0.0,-93.6309832813036,-93.6309832813036,504.1873699376876,410.556386656384
p41,3,0.0,0.0,-9.03843275473156,-9.03843275473156,410.556386656384,401.51795390165245
p41,4,0.0,0.0,-5.0715557609893835,-5.0715557609893835,401.51795390165245,396.44639814066306
p41,5,0.0,0.0,-7.096470980558536,-7.096470980558536,396.44639814066306,389.3499271601045
p41,6,0.0,0.0,-1.2907113762957465,-1.2907113762957465,389.3499271601045,388.0592157838088
p41,7,0.0,0.0,-4.836662445311902,-4.836662445311902,388.0592157838088,383.2225533384969
p42,1,0.0,0.0,-95.42151159408229,-95.42151159408229,615.0414566924711,519.6199450983888
p42,2,0.0,0.0,-87.49974644478885,-87.49974644478885,519.6199450983888,432.12019865359997
p42,3,0.0,0.0,-8.935502590339638,-8.935502590339638,432.12019865359997,423.18469606326033
p42,4,0.0,0.0,-4.811737929533933,-4.811737929533933,423.18469606326033,418.3729581337264
p42,5,0.0,0.0,-7.112290148859472,-7.112290148859472,418.3729581337264,411.2606679848669
p42,6,0.0,0.0,-1.1640778187907017,-1.1640778187907017,411.2606679848669,410.0965901660762
