prefix,legacy_max_depth_mm,openwepp_max_depth_mm,max_depth_delta_mm_open_minus_legacy,depth_mae_mm,depth_rmse_mm,depth_corr,legacy_depth_nonzero_days,openwepp_depth_nonzero_days,legacy_frozen_days_wat,openwepp_frozen_days_wat,frozen_days_delta_open_minus_legacy,open_days_above_200mm,open_full_wat_days_above_200mm,profile_depth_mm,margin_to_profile_mm,pinned_profile_bound,overlap_days,metric_basis
p11,503.2,533.8601358582252,30.66013585822526,123.38455072319108,183.70486367462954,0.657449217437529,781,897,781,905,124,549,557,1800.0,1266.1398641417748,False,1270,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p12,428.8,493.9058461587659,65.10584615876587,57.86382930082021,109.11040250101632,0.7862082359557925,760,788,760,828,68,426,460,1800.0,1306.0941538412342,False,1228,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p13,426.7,546.8405564289413,120.14055642894135,71.70564695514096,132.70055353679533,0.7330294615760523,766,804,766,846,80,407,444,1800.0,1253.1594435710585,False,1228,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p14,446.8,502.99557171720676,56.19557171720675,58.41314696062265,111.8152609737334,0.779976123336633,765,789,765,829,64,439,473,1800.0,1297.0044282827932,False,1230,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p15,418.9,496.0907998327884,77.1907998327884,60.46125352928703,112.99060683024705,0.7725640326418582,763,787,763,828,65,429,464,1800.0,1303.9092001672116,False,1227,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p16,424.1,500.3602071485469,76.2602071485469,60.30276541119275,112.95630449755555,0.7776804317996749,767,791,767,831,64,435,469,1800.0,1299.639792851453,False,1230,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p17,440.0,496.5488367077736,56.5488367077736,57.21790612184041,108.46417557328957,0.7906171746648508,766,789,766,828,62,430,464,1800.0,1303.4511632922263,False,1230,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p18,433.0,501.28136913764456,68.28136913764456,59.3487746686793,111.9982753016376,0.7811590604674009,769,791,769,831,62,436,470,1800.0,1298.7186308623554,False,1230,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p19,418.2,495.918315732994,77.71831573299403,60.83561659579968,113.6520592485525,0.7695630452178349,763,787,763,828,65,428,463,1800.0,1304.081684267006,False,1227,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p20,374.3,578.5295256629216,204.22952566292162,75.94329484180084,115.47195515281487,0.9265577659858604,782,829,782,847,65,524,542,1800.0,1221.4704743370785,False,1264,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p21,387.0,580.4860985485506,193.48609854855056,75.37615318707743,120.7439716716391,0.8786629418917893,779,835,779,861,82,490,516,1800.0,1219.5139014514493,False,1260,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p22,426.1,547.0733117614338,120.97331176143382,72.40908765855562,133.2627267285444,0.7337115973771714,768,804,768,846,78,407,444,1800.0,1252.9266882385662,False,1227,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p23,428.1,548.4793353890326,120.37933538903258,71.52199086224317,132.43157485464633,0.7383704178940619,769,805,769,847,78,410,446,1800.0,1251.5206646109673,False,1229,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p24,420.0,496.07812544524154,76.07812544524154,60.29619700094795,113.04795910077485,0.7720222500785375,763,787,763,828,65,428,463,1800.0,1303.9218745547585,False,1228,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p25,400.0,429.1516575661191,29.151657566119127,45.03804756887443,94.24093540826478,0.7329320502435607,767,799,767,839,72,295,329,1800.0,1370.8483424338808,False,1227,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p26,428.9,549.7396794589708,120.83967945897086,70.66194389781397,131.57687043353886,0.7402670868378283,772,805,772,848,76,410,447,1800.0,1250.2603205410292,False,1229,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p27,420.0,498.1006790326744,78.1006790326744,61.81255961391839,114.20377549682499,0.7740379154148026,763,789,763,828,65,431,465,1800.0,1301.8993209673256,False,1230,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p28,435.6,548.0373345489655,112.43733454896551,69.25572237863248,130.1636524491018,0.7406953481395148,777,804,777,846,69,409,445,1800.0,1251.9626654510344,False,1228,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p29,420.0,497.8858706468047,77.88587064680468,61.49627228604991,113.90567039632302,0.7729579157988414,760,789,760,828,68,431,465,1800.0,1302.1141293531953,False,1230,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p30,420.0,500.1793349929633,80.17933499296328,62.140418850785366,114.79696805352886,0.7738584683532933,764,791,764,831,67,435,469,1800.0,1299.8206650070367,False,1230,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p31,428.1,498.01739740029404,69.91739740029402,59.50705574421296,112.56988935743672,0.7742584749036343,770,789,770,828,58,431,465,1800.0,1301.9826025997058,False,1229,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p32,403.3,578.7039180970796,175.4039180970796,73.50281531103381,111.32164427956143,0.928341642643366,784,825,784,845,61,524,544,1800.0,1221.2960819029204,False,1263,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p33,400.0,429.10853463271496,29.108534632714964,51.75233887491556,102.35753101345271,0.6876373483825461,768,799,768,839,71,295,329,1800.0,1370.891465367285,False,1227,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p34,420.0,489.19740947433166,69.19740947433166,55.4940668477601,108.18873746110954,0.7564493793662892,769,800,769,843,74,388,425,1800.0,1310.8025905256684,False,1228,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p35,400.0,429.8292715347781,29.829271534778115,44.83933086076626,93.52774015534588,0.7379098392221143,765,799,765,840,75,296,331,1800.0,1370.1707284652218,False,1227,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p36,406.3,491.41285506470837,85.11285506470836,54.0065726547423,106.72840685912334,0.7630792145889135,771,801,771,844,73,390,427,1800.0,1308.5871449352917,False,1228,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p37,420.0,491.6613303800858,71.66133038008581,58.6763358447006,112.60935016891112,0.738379254429135,761,797,761,842,81,388,427,1800.0,1308.338669619914,False,1227,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p38,400.0,428.72088479585256,28.720884795852555,47.60542692485136,95.3997972595601,0.7312442362306024,763,797,763,838,75,295,329,1800.0,1371.2791152041475,False,1225,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p39,405.4,491.5899321154317,86.1899321154317,59.4654860741514,113.28916827099839,0.7354640919901011,763,799,763,844,81,388,427,1800.0,1308.4100678845684,False,1226,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p40,400.0,426.97573085329185,26.97573085329185,57.246636426086084,106.98112108456435,0.6608787631883839,760,795,760,838,78,290,326,1800.0,1373.024269146708,False,1223,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p41,404.6,491.3756777924223,86.7756777924223,54.96193205530395,107.84373430418249,0.7604409541134138,768,800,768,843,75,390,427,1800.0,1308.6243222075777,False,1228,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p42,400.0,429.18765182626635,29.187651826266347,44.970437484139076,94.19916708799506,0.7326837264931376,768,799,768,839,71,295,329,1800.0,1370.8123481737337,False,1227,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
p43,420.0,490.9207253452133,70.92072534521333,54.01741245146691,107.24082625279479,0.7584989813761882,780,801,780,843,63,390,427,1800.0,1309.0792746547868,False,1229,legacy FDMC01 winter-depth hour-24 pairs joined to Dj native WAT frdp by calendar-derived sim_day_index; duration uses full WAT frozwt days
