prefix,active_days,corr_frozwt_frdp,ratio_std,ratio_mean,ratio_min,ratio_max
p1,950,0.8129978760293161,0.052145086474711624,0.14630632551251432,0.0002942599591580186,0.31164122174313574
p2,974,0.8068745550010564,0.05058408696674388,0.15525611500643802,0.00021521770189454557,0.3132759082669399
p3,910,0.7924252526501923,0.0563734217788686,0.1311706989088049,0.00013300951718269097,0.3134237695548915
p4,1028,0.7939207445414378,0.05256046506325058,0.15512998342090434,0.0022917292222067627,0.3109999481178094
p5,955,0.792569448010626,0.0550758488133136,0.14631090469332328,0.0009021556415303686,0.3088332219619539
p6,956,0.7928988400908182,0.055008969006013334,0.14634449879584469,0.001074927694595032,0.3088332219619538
p7,913,0.7657681937823554,0.059935663155843796,0.13185079445703024,5.4027058910729095e-05,0.3106157697737096
p8,959,0.754269378264308,0.05572190974263606,0.1328268054203037,0.00014242738755291382,0.32054159880696614
p9,908,0.7686800527699545,0.05995799575861748,0.13228933034513574,0.000857464365726563,0.3106157697737095
p10,928,0.7684591381993943,0.05952130347083574,0.13175870480261476,0.0005819173641096459,0.3106157697737095
p11,889,0.7910569472433346,0.059821754052115775,0.13536191820637972,0.0022647058705602685,0.311364969822886
p12,922,0.7695998621441907,0.059574637479739984,0.1320352893843906,0.0006468595962832097,0.3106157697737096
p13,962,0.7536946446421514,0.055745174173427434,0.13274891339901826,0.00037743247280328006,0.32054159880696603
p14,905,0.7665952539946254,0.059958539574974594,0.13211818906936043,5.2893199123040854e-05,0.31061576977370947
p15,925,0.7726749282780027,0.059563952388013756,0.13212344055831052,0.0007812072876941248,0.3106157697737095
p16,918,0.7668153513406774,0.0597941680152639,0.13186228256827903,7.681206625022405e-05,0.3106157697737095
p17,918,0.7697836150436466,0.059930969686795184,0.13202519060806872,0.0008902786272427159,0.3106157697737096
p18,914,0.7677799500267798,0.059653697443499965,0.13195811154190112,0.001572602536855838,0.3106157697737096
p19,927,0.770975706146765,0.0595070256444251,0.1319779511431119,0.0014286765538697535,0.3106157697737095
p20,911,0.7935975991787637,0.056297428195495276,0.13131149739148493,0.0021153276220901305,0.31342376955489143
p21,946,0.8123716387007746,0.05220925675431842,0.14632350516136566,0.00021584989088971644,0.31164122174313574
p22,963,0.7539096975339082,0.05570615917873595,0.13276067719053902,0.00032982023480738023,0.3205415988069661
p23,954,0.7536980720832437,0.0557300205067958,0.13284607877011376,0.001413180695355211,0.32054159880696603
p24,926,0.7702916135625059,0.05954634935399773,0.13196225399951836,8.405080873303555e-05,0.3106157697737095
p25,975,0.8219211138360938,0.0566756870342134,0.17365583140044277,0.0003374897078920541,0.3303440576427443
p26,952,0.7525716704740039,0.05580848441526011,0.1327552640228742,0.0013135753875050473,0.32054159880696603
p27,924,0.770544952651674,0.05960136822158876,0.1320015114452742,0.0012935811743243187,0.3106157697737095
p28,959,0.756077409901344,0.05554161323740864,0.13297834491164648,0.001676045898970025,0.3205415988069661
p29,919,0.7693585133043878,0.059743632152566305,0.131949276843775,0.0007511176623974322,0.31061576977370964
p30,919,0.7673638315577812,0.05982461703785358,0.13181807251084446,0.00034099120950943385,0.3106157697737095
p31,924,0.7707119529963221,0.05963586005663752,0.13199465411189046,0.0015407364800666572,0.3106157697737095
p32,908,0.7924534328813935,0.0564125101356058,0.13128367859060502,0.0020470977999585056,0.3134237695548915
p33,975,0.8221177879326445,0.05665733084015126,0.1736821680137397,0.0005878905263302619,0.33036678939977865
p34,955,0.7924724076908374,0.0550013979414497,0.14641468737871577,0.0023697635428575866,0.3088332219619539
p35,969,0.8227828109132994,0.05622666961724664,0.1740039988121024,0.0020784569983829794,0.33019350928873414
p36,956,0.7931365789138305,0.054973898320168135,0.14640046373491633,0.0011516590078701104,0.3088332219619538
p37,950,0.7915686494134088,0.05521726949532766,0.14625328713412883,0.0009155877511948352,0.3088332219619538
p38,976,0.822567417649429,0.05660172944140561,0.1737268701288734,0.0008599282200260546,0.3301271469892363
p39,956,0.7930693447283351,0.054988449660587344,0.1463798043343308,0.0011451526463148543,0.3088332219619539
p40,981,0.8244298789701668,0.056184226907275966,0.17399205789628727,0.0013620467030134775,0.330126069590878
p41,956,0.7931334862845869,0.0549554764846911,0.14642206906707023,0.001258701575531922,0.3088332219619538
p42,975,0.8218262299307417,0.05669398519670849,0.17364008723284258,0.00026848654278937553,0.3303402773644594
p43,956,0.793290715177385,0.05494611046481759,0.1464394121023568,0.0014780113553920055,0.3088332219619538
