prefix,year,residual_mm,abs_residual_mm,storage_delta_mm,wat_flux_balance_mm,initial_storage_mm,final_storage_mm,rm_mm,irr_mm,interception_mm,q_mm,ep_mm,es_mm,er_mm,dp_mm,latqcc_mm,tile_mm,ledger
p1,1,-0.9616983498049194,0.9616983498049194,-314.84953009319287,-315.8112284429978,605.8465601499813,290.99703005678845,1011.2,0.0,93.75848944941498,917.441510550585,261.3080826645014,0.05909116874010682,0.0,39.64309707333716,14.800957536419109,0.0,independent_wat_flux_minus_additive_storage_delta
p1,2,-7.993605777301127e-14,7.993605777301127e-14,-14.516596974410504,-14.516596974410584,290.99703005678845,276.48043308237794,970.4444774860931,0.0,87.40963838211141,883.0348391039818,14.51659697441047,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,3,7.105427357601002e-15,7.105427357601002e-15,-5.383400916577557,-5.38340091657755,276.48043308237794,271.0970321658004,886.6377659398838,0.0,77.43923411289717,809.1985318269867,5.38340091657755,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,4,-1.7719159473017498e-13,1.7719159473017498e-13,-2.057377364419324,-2.057377364419501,271.0970321658004,269.03965480138106,1133.2810899073563,0.0,102.08406391576321,1031.1970259915934,2.0573773644192737,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,5,1.396660564978447e-13,1.396660564978447e-13,-0.9472461376553838,-0.9472461376552441,269.03965480138106,268.0924086637257,810.4366666666667,0.0,95.48794334925576,714.9487233174109,0.9472461376553578,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,6,-2.4424906541753444e-14,2.4424906541753444e-14,-0.5423289821221715,-0.5423289821221959,268.0924086637257,267.5500796816035,750.7,0.0,91.2840639157632,659.4159360842368,0.5423289821221959,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p1,7,5.218048215738236e-14,5.218048215738236e-14,-0.3514039350427538,-0.3514039350427016,267.5500796816035,267.19867574656075,718.656296303368,0.0,95.89800008163374,622.7582962217341,0.3514039350428153,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,1,-1.0505061950726713,1.0505061950726713,-232.67400492704402,-233.7245111221167,372.3159799599493,139.64197503290526,1011.2,0.0,93.75848944941498,917.441510550585,181.77436508723727,0.038502367850054973,0.0,29.81413845508736,22.097505211942043,0.0,independent_wat_flux_minus_additive_storage_delta
p2,2,-1.3455903058456897e-13,1.3455903058456897e-13,-3.7868289327209084,-3.786828932721043,139.64197503290526,135.85514610018436,970.571889862038,0.0,87.40963838211141,883.1622514799267,3.7868289327209292,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,3,-1.2656542480726785e-13,1.2656542480726785e-13,-1.2162071340900695,-1.216207134090196,135.85514610018436,134.6389389660943,887.7584684293508,0.0,77.65144687972305,810.1070215496279,1.2162071340900824,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,4,1.8207657603852567e-14,1.8207657603852567e-14,-0.5847208219493609,-0.5847208219493427,134.6389389660943,134.05421814414493,1132.0329750419444,0.0,102.08406391576321,1029.9489111261812,0.5847208219493427,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,5,6.8833827526759706e-15,6.8833827526759706e-15,-0.34543459520364195,-0.34543459520363506,134.05421814414493,133.70878354894128,810.4366666666667,0.0,95.57127668258909,714.8653899840776,0.34543459520363506,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,6,-3.799738301779598e-14,3.799738301779598e-14,-0.22859860439791646,-0.22859860439795446,133.70878354894128,133.48018494454337,750.7,0.0,91.2840639157632,659.4159360842368,0.22859860439795446,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,7,-1.0205725153866751e-13,1.0205725153866751e-13,-0.16295266105723272,-0.16295266105733477,133.48018494454337,133.31723228348613,732.0419084384423,0.0,95.99800008163375,636.0439083568086,0.1629526610572211,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,1,-0.9295536754833051,0.9295536754833051,-268.8975711594472,-269.8271248349305,554.8511975036711,285.9536263442239,1011.2,0.0,93.75848944941498,917.441510550585,259.78280908811064,0.12104547519261774,0.0,9.923270271627262,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,2,-1.1368683772161603e-13,1.1368683772161603e-13,-12.212556731085783,-12.212556731085897,285.9536263442239,273.7410696131381,969.2162088031613,0.0,87.40963838211141,881.80657042105,12.212556731085783,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,3,-7.682743330406083e-14,7.682743330406083e-14,-3.6028696966600364,-3.6028696966601133,273.7410696131381,270.1381999164781,887.7191865995632,0.0,76.81423411289717,810.904952486666,3.6028696966599996,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,4,1.8207657603852567e-14,1.8207657603852567e-14,-1.2642633870688655,-1.2642633870688473,270.1381999164781,268.8739365294092,1133.427937930609,0.0,102.08406391576321,1031.3438740148458,1.2642633870688473,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,5,7.549516567451064e-14,7.549516567451064e-14,-0.6304247814521204,-0.630424781452045,268.8739365294092,268.2435117479571,810.4366666666667,0.0,95.48794334925576,714.9487233174109,0.6304247814521586,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,6,4.773959005888173e-15,4.773959005888173e-15,-0.3777729957282645,-0.37777299572825973,268.2435117479571,267.8657387522288,750.7,0.0,91.2840639157632,659.4159360842368,0.37777299572825973,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,7,-3.352873534367973e-14,3.352873534367973e-14,-0.25217442959967684,-0.25217442959971037,267.8657387522288,267.61356432262914,718.48202753806,0.0,95.06078731480784,623.4212402232523,0.2521744295995967,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,1,-1.0116600412140997,1.0116600412140997,-135.03613459893035,-136.04779464014445,372.35482622709446,237.31869162816412,1011.2,0.0,105.40370668500316,905.7962933149969,49.499065063021014,26.856275893062445,0.0,36.294219088171914,23.398234595889054,0.0,independent_wat_flux_minus_additive_storage_delta
p4,2,-1.5631940186722204e-13,1.5631940186722204e-13,-23.811259976141656,-23.811259976141812,237.31869162816412,213.50743165202246,1018.7669189072363,0.0,54.95845243133979,963.8084664758967,23.8112599761417,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,3,-3.197442310920451e-14,3.197442310920451e-14,-8.744918407203954,-8.744918407203986,213.50743165202246,204.7625132448185,850.7645387621703,0.0,110.83686277676838,739.927675985402,8.744918407203986,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,4,-2.2382096176443156e-13,2.2382096176443156e-13,-5.999753761807995,-5.999753761808218,204.7625132448185,198.7627594830105,1120.8318756639264,0.0,65.96807771344166,1054.863797950485,5.999753761807991,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,5,-9.059419880941277e-14,9.059419880941277e-14,-4.429621644040822,-4.429621644040912,198.7627594830105,194.3331378389697,810.8785614794263,0.0,135.92984508358256,674.9487163958438,4.4296216440407985,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,6,-4.0190073491430667e-14,4.0190073491430667e-14,-1.834432060033862,-1.8344320600339021,194.3331378389697,192.49870577893583,750.2581051872405,0.0,54.43485064418687,695.8232545430536,1.8344320600339021,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,7,-9.14823772291129e-14,9.14823772291129e-14,-3.661374503229723,-3.6613745032298146,192.49870577893583,188.8373312757061,747.2662421819563,0.0,87.48158350397877,659.7846586779776,3.661374503229701,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,1,-1.018887011178407,1.018887011178407,-165.60375478707476,-166.62264179825317,605.7893716049139,440.1856168178391,1011.2,0.0,105.40370668500316,905.7962933149969,65.30934584923727,30.282872316364273,0.0,68.09532649031141,2.935097142340198,0.0,independent_wat_flux_minus_additive_storage_delta
p5,2,3.197442310920451e-14,3.197442310920451e-14,-27.28634345925275,-27.286343459252716,440.1856168178391,412.89927335858636,1001.7579852588149,0.0,54.95845243133979,946.7995328274751,27.286343459252716,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,3,6.750155989720952e-14,6.750155989720952e-14,-10.136037403498563,-10.136037403498495,412.89927335858636,402.7632359550878,865.3352589522027,0.0,110.83686277676838,754.4983961754343,10.136037403498495,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,4,-1.056932319443149e-13,1.056932319443149e-13,-6.362526908875054,-6.36252690887516,402.7632359550878,396.40070904621274,1123.2700891223158,0.0,65.96807771344166,1057.302011408874,6.36252690887516,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,5,4.440892098500626e-14,4.440892098500626e-14,-7.462831054490209,-7.462831054490165,396.40070904621274,388.93787799172253,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.462831054490165,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,6,-1.6786572132332367e-13,1.6786572132332367e-13,-1.5872863562944417,-1.5872863562946096,388.93787799172253,387.3505916354281,750.7,0.0,54.43485064418687,696.2651493558133,1.5872863562944959,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,7,1.0036416142611415e-13,1.0036416142611415e-13,-6.560383138626207,-6.560383138626107,387.3505916354281,380.7902084968019,745.2527019176825,0.0,87.48158350397877,657.7711184137038,6.560383138626107,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,1,-1.0205882575013163,1.0205882575013163,-165.60205358597545,-166.62264184347677,605.7876703583435,440.185616772368,1011.2,0.0,105.40370668500316,905.7962933149969,65.30940368341105,30.28281452503311,0.0,66.53974356629372,4.490680068738883,0.0,independent_wat_flux_minus_additive_storage_delta
p6,2,2.1671553440683056e-13,2.1671553440683056e-13,-27.286343420092294,-27.286343420092077,440.185616772368,412.8992733522757,1001.8592149842091,0.0,54.95845243133979,946.9007625528692,27.28634342009219,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,3,-3.552713678800501e-15,3.552713678800501e-15,-10.136037401342492,-10.136037401342495,412.8992733522757,402.7632359509332,865.2289744700549,0.0,110.83686277676838,754.3921116932866,10.136037401342495,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,4,-6.483702463810914e-14,6.483702463810914e-14,-6.362526908119548,-6.362526908119613,402.7632359509332,396.4007090428137,1123.2751438790692,0.0,65.96807771344166,1057.3070661656275,6.362526908119613,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,5,-1.2434497875801753e-14,1.2434497875801753e-14,-7.46283105423629,-7.462831054236302,396.4007090428137,388.9378779885774,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.462831054236302,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,6,-1.2168044349891716e-13,1.2168044349891716e-13,-1.587286356201787,-1.5872863562019086,388.9378779885774,387.3505916323756,750.7,0.0,54.43485064418687,696.2651493558133,1.587286356201795,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,7,-5.329070518200751e-15,5.329070518200751e-15,-6.560383138526618,-6.560383138526623,387.3505916323756,380.790208493849,745.3278473787007,0.0,87.48158350397877,657.8462638747219,6.560383138526623,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,1,-1.0159892300922735,1.0159892300922735,-116.20927256217124,-117.22526179226351,554.7647620865231,438.55548952435186,1011.2,0.0,105.40370668500316,905.7962933149968,65.16637591764481,36.582479101450474,0.0,15.476406773168337,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,2,-9.592326932761353e-14,9.592326932761353e-14,-27.099755986053765,-27.09975598605386,438.55548952435186,411.4557335382981,1000.8648388140774,0.0,54.95845243133979,945.9063863827378,27.099755861285573,1.2476817604539665e-07,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,3,3.019806626980426e-14,3.019806626980426e-14,-9.915889034089332,-9.915889034089302,411.4557335382981,401.53984450420876,866.100003693434,0.0,110.83686277676838,755.2631409166656,9.915889034089302,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,4,-3.2507330161024584e-13,3.2507330161024584e-13,-6.345869509497447,-6.345869509497772,401.53984450420876,395.1939749947113,1123.3984908258217,0.0,65.96807771344166,1057.4304131123802,6.345869509497545,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,5,8.526512829121202e-14,8.526512829121202e-14,-7.670656906202851,-7.670656906202765,395.1939749947113,387.52331808850846,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.670656906202765,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,6,-1.5853984791647235e-13,1.5853984791647235e-13,-1.4283125530666894,-1.428312553066848,387.52331808850846,386.09500553544177,750.7,0.0,54.43485064418687,696.2651493558133,1.4283125530667342,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p7,7,-4.440892098500626e-14,4.440892098500626e-14,-6.503594866256151,-6.503594866256195,386.09500553544177,379.5914106691856,745.1249836490715,0.0,87.48158350397877,657.6434001450928,6.503594866256195,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p8,1,-1.0159892156223123,1.0159892156223123,-145.05989702583662,-146.07588624145893,570.2082575490879,425.14836052325126,1011.2,0.0,105.40370668500316,905.7962933149969,65.80217227191733,34.94897755795239,0.0,43.68903484712035,1.635701564468849,0.0,independent_wat_flux_minus_additive_storage_delta
