   Compiling openwepp-hillslope-orchestrator v0.1.0 (/home/workdir/openWEPP/crates/openwepp-hillslope-orchestrator)
   Compiling openwepp-runner v0.1.0 (/home/workdir/openWEPP/crates/openwepp-runner)
   Compiling openwepp v0.1.0 (/home/workdir/openWEPP)
    Finished `test` profile [unoptimized + debuginfo] target(s) in 16.35s
────────────
 Nextest run ID 13081259-620a-4831-8061-12023232d79e with nextest profile: default
    Starting 1 test across 1 binary
       START [         ] (1/1) openwepp::erod16_wave1_continuity_fixture_conservation erod16_wave1_continuity_conserves_on_mckenzie_clay_loam_storm_forcing

running 1 test
EB04W2C_SOLVE,351, 1.36024335108351022e-2, 3.27131859551556262e-7, 4.15808889096946732e4, 7.63291131805700296e0, 1.10011443936471354e0, 3.37651629466679049e-6, 5.06277129683215497e-3
EB04W2C_SOLVE,353, 4.60950560781481430e-2, 2.09526658612446831e-6, 2.19996139791492315e4, 1.76828757052754710e1, 4.29586709246622522e0, 7.89091303024798651e-5, 3.60941877777528654e-3
EB04W2C_SOLVE,354, 6.99974978017748606e-2, 2.10314398771247439e-6, 3.32823136269946990e4, 1.77127972397373483e1, 4.30709059878385148e0, 7.94132355688144755e-5, 3.59866613391178610e-3
EB04W2C_SOLVE,359, 1.85441205428999271e-2, 9.52807736812119321e-7, 1.94626049164382202e4, 1.23902042067957652e1, 2.48012149575001439e0, 2.07183963990576557e-5, 7.64984029090903100e-3
EB04W2C_SOLVE,365, 1.56037342080527740e-2, 4.54071740921413399e-7, 3.43640284162791068e4, 8.85752965944899984e0, 1.43418589655111051e0, 5.89012375472297579e-6, 8.78932314474336653e-3
EB04W2C_SOLVE,366, 1.74037342080527804e-2, 1.23345081265545146e-6, 1.41097918372479835e4, 1.39233963462325239e1, 2.97010662180089291e0, 3.21083465092150978e-5, 1.95398102254067574e-4
EB04W2C_SOLVE,367, 4.36039772892948402e-2, 3.00245910348880454e-6, 1.45227547774515187e4, 2.07913661590077936e1, 5.51528497690887676e0, 1.45299067175316029e-4, 1.71619163027673119e-4
EB04W2C_SOLVE,368, 1.79041437483458341e-2, 1.56073204589321682e-6, 1.14716320430898686e4, 1.54839854276965649e1, 3.49968037999605830e0, 4.78698859094244246e-5, 3.86043022883657315e-3
EB04W2C_SOLVE,369, 2.37999548230377993e-2, 7.64085365624295552e-7, 3.11482929706317009e4, 1.12127510858416599e1, 2.12523593084265761e0, 1.42454430171071722e-5, 4.99690285422267969e-4
EB04W2C_SOLVE,371, 1.96991372309755150e-2, 7.34947440743861242e-7, 2.68034639470782531e4, 1.10171534239231566e1, 2.06815125586781834e0, 1.33358621260866037e-5, 4.15718945820084504e-4
EB04W2C_SOLVE,376, 1.50941504020745965e-2, 3.47309728753278864e-7, 4.34602003700194255e4, 7.84318227476453966e0, 1.15472021453490403e0, 3.73749696431946335e-6, 1.39542185145393374e-2
EB04W2C_SOLVE,377, 7.11087706183330254e-2, 3.10024703724406178e-6, 2.29364853071658981e4, 2.10932051741715014e1, 5.63929015947144752e0, 1.53420611514262030e-4, 1.95630359336605806e-3
EB04W2C_SOLVE,378, 1.28411844417851782e-2, 7.60117510633036876e-7, 1.68936832294402120e4, 1.11863604746313126e1, 2.11750232596197518e0, 1.41201333357278436e-5, 4.87304204882567436e-4
EB04W2C_SOLVE,397, 1.26066024075158229e-2, 9.49001617153688494e-7, 1.32840684142630016e4, 1.23677998951378818e1, 2.47319190048583115e0, 2.05781441343546135e-5, 7.55223867113619281e-3
EB04W2C_SOLVE,398, 2.38382905956993282e-2, 7.36193185030399578e-7, 3.23804825695513282e4, 1.10256024975091691e1, 2.07060589146181728e0, 1.33742445134725993e-5, 4.18978999867169663e-4
