arm_id,site,day,month,year,precipitation_mm,runoff_mm,sediment_delivery_kg_m
santee_constant,SANTEE,23,9,59,65.6,33.2,0.0
santee_constant,SANTEE,3,3,61,84.8,28.0,0.0
santee_constant,SANTEE,9,3,61,62.1,18.3,0.0
santee_constant,SANTEE,2,6,61,48.5,22.3,0.0
santee_constant,SANTEE,2,9,61,160.1,114.5,0.0
santee_constant,SANTEE,6,9,61,63.3,16.3,0.0
santee_constant,SANTEE,19,10,61,116.1,66.0,0.0
santee_constant,SANTEE,17,12,61,59.3,10.2,0.0
santee_constant,SANTEE,9,3,62,48.9,19.2,0.0
santee_constant,SANTEE,10,3,62,5.4,1.4,0.0
santee_constant,SANTEE,12,3,62,33.2,25.0,0.0
santee_constant,SANTEE,13,3,62,7.1,4.2,0.0
santee_constant,SANTEE,9,7,62,127.3,64.6,0.0
santee_constant,SANTEE,10,7,62,116.4,93.0,0.0
santee_constant,SANTEE,13,7,62,58.6,10.2,0.0
santee_constant,SANTEE,1,8,62,55.9,0.7,0.0
santee_constant,SANTEE,6,9,62,104.6,79.2,0.0
santee_constant,SANTEE,8,9,62,60.9,25.1,0.0
santee_constant,SANTEE,17,9,62,56.7,3.9,0.0
santee_constant,SANTEE,3,12,62,55.6,11.2,0.0
santee_constant,SANTEE,4,12,62,21.1,0.6,0.0
santee_constant,SANTEE,19,8,63,52.4,1.5,0.0
santee_constant,SANTEE,24,9,63,170.1,117.3,0.0
santee_constant,SANTEE,24,10,63,218.1,153.6,0.0
santee_constant,SANTEE,8,12,63,65.5,20.9,0.0
santee_constant,SANTEE,29,3,64,67.7,30.4,0.0
santee_constant,SANTEE,22,5,64,84.4,29.2,0.0
santee_constant,SANTEE,2,7,64,59.9,6.1,0.0
santee_constant,SANTEE,20,10,64,64.7,12.3,0.0
santee_constant,SANTEE,20,6,65,71.3,33.2,0.0
santee_constant,SANTEE,4,7,65,60.7,34.1,0.0
santee_constant,SANTEE,24,10,65,164.7,126.1,0.0
santee_constant,SANTEE,2,11,65,63.2,11.0,0.0
santee_constant,SANTEE,19,3,66,59.4,2.3,0.0
santee_constant,SANTEE,12,9,66,67.0,21.7,0.0
santee_constant,SANTEE,28,1,67,45.9,0.2,0.0
santee_constant,SANTEE,15,6,67,43.5,0.8,0.0
santee_constant,SANTEE,11,8,67,65.6,21.3,0.0
santee_constant,SANTEE,20,8,67,119.1,62.4,0.0
santee_constant,SANTEE,21,8,67,52.0,29.4,0.0
santee_constant,SANTEE,28,9,67,80.4,24.4,0.0
santee_constant,SANTEE,29,9,67,72.7,50.6,0.0
santee_constant,SANTEE,8,4,68,65.9,15.1,0.0
santee_constant,SANTEE,6,7,68,41.3,1.4,0.0
santee_constant,SANTEE,7,7,68,71.9,48.9,0.0
santee_constant,SANTEE,8,7,68,46.3,23.9,0.0
santee_constant,SANTEE,9,7,68,41.7,19.9,0.0
santee_constant,SANTEE,24,7,68,48.8,3.7,0.0
santee_constant,SANTEE,27,7,68,92.9,53.8,0.0
santee_constant,SANTEE,11,9,68,106.5,66.4,0.0
santee_constant,SANTEE,9,10,68,69.4,31.7,0.0
santee_constant,SANTEE,4,4,69,36.4,2.4,0.0
santee_constant,SANTEE,6,4,69,39.9,8.0,0.0
santee_constant,SANTEE,3,8,69,51.5,7.0,0.0
santee_constant,SANTEE,13,10,69,68.6,26.3,0.0
santee_constant,SANTEE,1,12,69,73.6,16.0,0.0
santee_constant,SANTEE,4,2,70,48.4,7.8,0.0
santee_constant,SANTEE,19,4,70,57.6,9.6,0.0
santee_constant,SANTEE,27,3,71,89.0,32.4,0.0
santee_constant,SANTEE,1,6,71,89.8,38.4,0.0
santee_constant,SANTEE,1,12,71,58.4,6.5,0.0
santee_constant,SANTEE,28,4,72,47.8,10.3,0.0
santee_constant,SANTEE,17,7,72,45.3,2.6,0.0
santee_constant,SANTEE,28,7,72,72.3,14.0,0.0
santee_constant,SANTEE,16,9,72,100.8,39.8,0.0
santee_constant,SANTEE,30,9,72,69.2,25.0,0.0
santee_constant,SANTEE,25,4,73,46.7,4.9,0.0
santee_constant,SANTEE,30,4,73,52.5,8.8,0.0
santee_constant,SANTEE,7,5,73,74.8,17.4,0.0
santee_constant,SANTEE,21,6,73,62.1,21.5,0.0
santee_constant,SANTEE,7,8,73,56.2,11.8,0.0
santee_constant,SANTEE,28,8,73,62.6,23.5,0.0
santee_constant,SANTEE,13,10,73,54.2,10.5,0.0
santee_constant,SANTEE,11,3,74,83.0,25.6,0.0
santee_constant,SANTEE,21,6,74,97.6,37.8,0.0
santee_constant,SANTEE,26,10,74,90.0,21.9,0.0
santee_constant,SANTEE,29,6,75,59.0,6.6,0.0
santee_constant,SANTEE,22,9,75,59.6,3.6,0.0
santee_constant,SANTEE,9,10,75,55.3,23.3,0.0
santee_constant,SANTEE,26,10,75,51.7,1.6,0.0
santee_constant,SANTEE,2,7,76,64.3,15.0,0.0
santee_constant,SANTEE,2,8,76,60.2,5.2,0.0
santee_constant,SANTEE,24,9,76,53.9,2.7,0.0
santee_constant,SANTEE,6,2,77,51.3,9.8,0.0
santee_constant,SANTEE,21,4,77,52.0,0.8,0.0
santee_constant,SANTEE,19,7,77,56.1,11.8,0.0
santee_constant,SANTEE,6,9,77,65.4,18.5,0.0
santee_constant,SANTEE,12,11,77,54.4,17.9,0.0
santee_constant,SANTEE,13,11,77,79.3,57.7,0.0
santee_constant,SANTEE,18,12,77,47.6,6.9,0.0
santee_constant,SANTEE,31,1,78,1.6,18.1,0.0
santee_constant,SANTEE,4,2,78,15.8,4.1,0.0
santee_constant,SANTEE,6,2,78,4.3,0.7,0.0
santee_constant,SANTEE,17,3,78,18.9,1.5,0.0
santee_constant,SANTEE,7,10,78,76.4,31.4,0.0
santee_constant,SANTEE,8,11,78,64.1,21.2,0.0
santee_constant,SANTEE,13,11,78,43.9,14.5,0.0
santee_constant,SANTEE,4,7,79,119.7,71.6,0.0
santee_constant,SANTEE,18,8,79,48.3,3.5,0.0
santee_constant,SANTEE,20,8,79,55.7,30.2,0.0
santee_constant,SANTEE,16,6,80,37.9,1.3,0.0
santee_constant,SANTEE,26,6,80,72.1,15.8,0.0
santee_constant,SANTEE,8,8,80,62.5,6.7,0.0
santee_constant,SANTEE,26,8,80,43.5,3.8,0.0
santee_constant,SANTEE,6,12,80,66.8,20.9,0.0
santee_constant,SANTEE,28,1,81,138.2,84.9,0.0
santee_constant,SANTEE,29,3,81,51.9,29.5,0.0
santee_constant,SANTEE,5,5,81,68.7,26.4,0.0
santee_constant,SANTEE,20,9,81,77.6,15.5,0.0
santee_constant,SANTEE,28,9,81,74.9,33.4,0.0
santee_constant,SANTEE,30,9,81,91.4,51.0,0.0
santee_constant,SANTEE,4,10,81,52.0,8.2,0.0
santee_constant,SANTEE,9,9,82,101.9,52.9,0.0
santee_constant,SANTEE,26,9,82,113.1,73.2,0.0
santee_constant,SANTEE,31,12,82,52.2,18.1,0.0
santee_constant,SANTEE,8,8,83,53.6,25.7,0.0
santee_constant,SANTEE,24,2,84,41.3,19.6,0.0
santee_constant,SANTEE,12,6,84,70.6,18.3,0.0
santee_constant,SANTEE,19,8,84,65.2,9.7,0.0
santee_constant,SANTEE,7,9,84,48.3,0.2,0.0
santee_constant,SANTEE,18,9,84,64.5,17.7,0.0
santee_constant,SANTEE,13,12,84,107.8,61.2,0.0
santee_constant,SANTEE,16,2,85,46.7,2.7,0.0
santee_constant,SANTEE,23,3,85,9.5,13.1,0.0
santee_constant,SANTEE,24,5,85,74.9,46.2,0.0
santee_constant,SANTEE,12,6,85,90.9,31.8,0.0
santee_constant,SANTEE,27,6,85,40.2,14.9,0.0
santee_constant,SANTEE,8,7,85,57.7,4.1,0.0
santee_constant,SANTEE,25,7,85,50.9,22.9,0.0
santee_constant,SANTEE,1,8,85,23.7,11.7,0.0
santee_constant,SANTEE,9,5,86,60.1,5.3,0.0
santee_constant,SANTEE,29,7,86,64.1,15.1,0.0
santee_constant,SANTEE,17,6,87,55.5,22.7,0.0
santee_constant,SANTEE,12,7,87,28.3,0.5,0.0
santee_constant,SANTEE,27,8,87,80.3,25.8,0.0
santee_constant,SANTEE,28,2,88,38.3,4.7,0.0
santee_constant,SANTEE,24,5,88,84.7,36.6,0.0
santee_constant,SANTEE,28,6,88,50.5,1.4,0.0
santee_constant,SANTEE,21,11,88,61.4,12.4,0.0
santee_constant,SANTEE,18,4,89,53.1,1.4,0.0
santee_constant,SANTEE,13,7,89,57.3,10.6,0.0
santee_constant,SANTEE,22,9,89,104.9,44.0,0.0
santee_constant,SANTEE,5,11,89,60.6,16.9,0.0
santee_constant,SANTEE,30,12,89,57.1,4.4,0.0
santee_constant,SANTEE,13,2,90,56.4,18.0,0.0
santee_constant,SANTEE,18,7,90,69.7,18.0,0.0
santee_constant,SANTEE,27,7,90,53.5,1.5,0.0
santee_constant,SANTEE,6,8,90,69.5,24.1,0.0
santee_constant,SANTEE,7,8,90,135.3,112.5,0.0
santee_constant,SANTEE,20,8,90,75.5,17.6,0.0
santee_constant,SANTEE,29,9,90,60.6,11.5,0.0
santee_constant,SANTEE,21,10,90,82.9,33.9,0.0
santee_constant,SANTEE,25,3,91,57.2,5.2,0.0
santee_constant,SANTEE,15,10,91,125.9,65.2,0.0
santee_constant,SANTEE,6,6,92,27.4,2.9,0.0
santee_constant,SANTEE,11,7,92,56.4,3.9,0.0
santee_constant,SANTEE,22,7,93,56.6,8.6,0.0
santee_constant,SANTEE,19,7,94,44.3,21.5,0.0
santee_constant,SANTEE,12,8,94,63.2,8.0,0.0
santee_constant,SANTEE,8,4,95,56.8,6.5,0.0
santee_constant,SANTEE,12,5,95,62.7,4.7,0.0
santee_constant,SANTEE,9,7,95,83.1,29.9,0.0
santee_constant,SANTEE,30,10,95,88.4,41.5,0.0
santee_constant,SANTEE,14,3,96,61.1,20.2,0.0
santee_constant,SANTEE,3,4,96,39.3,0.5,0.0
santee_constant,SANTEE,5,8,96,44.7,9.4,0.0
santee_constant,SANTEE,11,8,96,39.6,3.6,0.0
santee_constant,SANTEE,19,8,96,42.9,3.7,0.0
santee_constant,SANTEE,20,8,96,59.9,38.1,0.0
santee_constant,SANTEE,14,11,96,90.2,30.7,0.0
santee_constant,SANTEE,12,7,97,65.4,22.5,0.0
santee_constant,SANTEE,14,7,97,45.3,14.6,0.0
santee_constant,SANTEE,10,8,97,80.6,26.4,0.0
santee_constant,SANTEE,11,8,97,84.5,62.1,0.0
santee_constant,SANTEE,19,9,97,59.4,10.2,0.0
santee_constant,SANTEE,25,12,97,52.1,35.8,0.0
santee_constant,SANTEE,5,2,98,30.7,9.2,0.0
santee_constant,SANTEE,6,2,98,5.1,2.5,0.0
santee_constant,SANTEE,22,5,98,46.5,0.4,0.0
santee_constant,SANTEE,26,6,98,103.3,58.1,0.0
santee_constant,SANTEE,22,7,98,76.5,27.6,0.0
santee_constant,SANTEE,12,9,98,187.6,139.8,0.0
santee_constant,SANTEE,24,9,98,66.2,39.1,0.0
santee_constant,SANTEE,5,10,98,79.0,24.8,0.0
santee_constant,SANTEE,23,10,98,86.6,21.8,0.0
santee_constant,SANTEE,9,12,98,51.8,19.5,0.0
santee_constant,SANTEE,21,4,99,111.0,60.3,0.0
santee_constant,SANTEE,21,10,99,130.9,85.8,0.0
santee_constant,SANTEE,24,1,100,47.9,4.7,0.0
santee_constant,SANTEE,14,7,100,62.5,17.9,0.0
santee_constant,SANTEE,15,7,100,105.2,82.4,0.0
santee_constant,SANTEE,22,11,100,54.9,7.4,0.0
santee_mixed,SANTEE,1,1,2,74.7,32.8,1.0
santee_mixed,SANTEE,23,6,2,47.5,0.6,0.0
santee_mixed,SANTEE,23,7,2,64.0,7.4,0.1
santee_mixed,SANTEE,13,9,3,102.8,52.7,2.3
santee_mixed,SANTEE,27,10,3,65.1,18.0,0.0
santee_mixed,SANTEE,25,11,3,46.2,2.6,0.0
santee_mixed,SANTEE,26,11,3,55.5,33.2,0.0
santee_mixed,SANTEE,12,8,4,65.2,13.9,0.3
santee_mixed,SANTEE,15,8,4,106.5,54.2,2.2
santee_mixed,SANTEE,30,5,5,51.5,4.2,0.0
santee_mixed,SANTEE,18,6,5,69.2,15.2,0.3
santee_mixed,SANTEE,1,8,6,49.8,7.8,0.1
santee_mixed,SANTEE,1,9,6,93.2,57.4,2.7
santee_mixed,SANTEE,13,9,6,182.1,117.3,3.5
santee_mixed,SANTEE,22,10,6,57.8,6.0,0.0
santee_mixed,SANTEE,18,6,7,64.8,8.0,0.0
santee_mixed,SANTEE,31,10,7,71.3,25.7,0.7
santee_mixed,SANTEE,24,5,8,68.4,9.4,0.1
santee_mixed,SANTEE,21,9,8,98.8,41.5,2.2
santee_mixed,SANTEE,17,10,8,75.5,30.9,0.6
santee_mixed,SANTEE,11,1,9,59.5,11.9,0.0
santee_mixed,SANTEE,2,2,9,61.5,4.3,0.0
santee_mixed,SANTEE,6,8,9,59.6,4.5,0.0
santee_mixed,SANTEE,7,8,9,69.9,45.9,0.0
santee_mixed,SANTEE,14,8,9,115.2,55.4,2.8
santee_mixed,SANTEE,5,4,10,52.6,12.1,0.2
santee_mixed,SANTEE,30,7,10,102.0,73.3,3.6
santee_mixed,SANTEE,31,7,10,38.4,15.4,0.4
santee_mixed,SANTEE,8,8,10,62.2,9.5,0.1
santee_mixed,SANTEE,29,8,10,45.7,7.1,0.1
santee_mixed,SANTEE,3,10,10,70.0,26.2,0.0
santee_mixed,SANTEE,29,1,11,48.7,2.9,0.0
santee_mixed,SANTEE,17,5,11,79.8,17.0,0.4
santee_mixed,SANTEE,28,6,11,64.7,6.5,0.0
santee_mixed,SANTEE,1,7,11,48.0,10.7,0.2
santee_mixed,SANTEE,4,2,12,96.9,48.1,1.1
santee_mixed,SANTEE,6,2,12,64.3,23.5,0.8
santee_mixed,SANTEE,26,8,12,53.1,13.3,0.3
santee_mixed,SANTEE,17,7,13,57.3,26.2,1.4
santee_mixed,SANTEE,10,9,13,68.1,24.3,0.8
santee_mixed,SANTEE,13,6,14,90.4,46.6,1.1
santee_mixed,SANTEE,14,6,14,24.9,1.8,0.0
santee_mixed,SANTEE,20,6,14,66.7,21.0,0.8
santee_mixed,SANTEE,28,6,14,70.4,18.5,0.4
santee_mixed,SANTEE,3,9,14,62.6,1.4,0.0
santee_mixed,SANTEE,26,9,14,71.1,36.2,0.0
santee_mixed,SANTEE,21,1,15,48.3,18.4,0.0
santee_mixed,SANTEE,28,3,15,59.9,9.1,0.0
santee_mixed,SANTEE,31,3,15,39.6,0.3,0.0
santee_mixed,SANTEE,15,10,15,62.3,11.5,0.0
santee_mixed,SANTEE,9,12,15,68.3,14.3,0.0
santee_mixed,SANTEE,27,8,16,68.4,11.0,0.0
santee_mixed,SANTEE,30,8,16,92.9,41.4,1.9
santee_mixed,SANTEE,2,10,16,62.2,16.9,0.0
santee_mixed,SANTEE,1,12,16,67.5,15.4,0.0
santee_mixed,SANTEE,27,11,17,45.5,0.3,0.0
santee_mixed,SANTEE,1,7,18,52.4,10.8,0.2
santee_mixed,SANTEE,19,8,18,81.1,36.8,1.3
santee_mixed,SANTEE,20,8,18,58.1,33.8,1.5
santee_mixed,SANTEE,21,9,18,78.0,29.1,0.5
santee_mixed,SANTEE,10,2,19,44.6,4.8,0.0
santee_mixed,SANTEE,12,6,19,74.2,36.1,1.8
santee_mixed,SANTEE,14,7,19,45.3,6.2,0.0
santee_mixed,SANTEE,16,7,19,53.3,11.7,0.2
santee_mixed,SANTEE,16,1,20,55.6,10.3,0.0
santee_mixed,SANTEE,29,7,20,71.2,33.2,0.8
santee_mixed,SANTEE,3,6,21,70.5,10.9,0.0
santee_mixed,SANTEE,2,1,22,62.3,7.5,0.0
santee_mixed,SANTEE,4,6,22,99.1,45.9,2.6
santee_mixed,SANTEE,11,9,22,100.8,40.2,0.0
santee_mixed,SANTEE,6,8,23,51.4,14.0,0.3
santee_mixed,SANTEE,22,9,23,68.7,19.9,0.5
santee_mixed,SANTEE,23,9,23,97.3,73.7,2.6
santee_mixed,SANTEE,15,5,24,68.2,6.4,0.0
santee_mixed,SANTEE,22,7,24,61.2,9.1,0.1
santee_mixed,SANTEE,9,6,25,50.0,3.1,0.0
santee_mixed,SANTEE,23,9,25,56.1,0.8,0.0
santee_mixed,SANTEE,9,3,26,70.1,17.0,0.3
santee_mixed,SANTEE,31,5,26,66.5,30.6,1.1
santee_mixed,SANTEE,1,6,26,74.4,50.5,1.8
santee_mixed,SANTEE,3,6,26,40.6,3.2,0.0
santee_mixed,SANTEE,26,7,26,63.4,12.8,0.0
santee_mixed,SANTEE,7,8,26,149.0,117.7,8.7
santee_mixed,SANTEE,16,10,26,94.4,50.7,0.0
santee_mixed,SANTEE,7,6,27,52.9,0.8,0.0
santee_mixed,SANTEE,2,7,27,74.1,18.5,0.3
santee_mixed,SANTEE,7,7,27,56.7,5.7,0.0
santee_mixed,SANTEE,15,8,27,67.6,23.2,0.0
santee_mixed,SANTEE,27,9,27,76.5,25.9,0.4
santee_mixed,SANTEE,30,9,27,114.9,62.5,1.7
santee_mixed,SANTEE,2,10,27,85.1,43.4,0.0
santee_mixed,SANTEE,4,10,27,73.9,39.2,0.9
santee_mixed,SANTEE,30,5,28,40.9,3.2,0.0
santee_mixed,SANTEE,25,6,28,65.3,12.6,0.0
santee_mixed,SANTEE,26,8,28,57.6,2.1,0.0
santee_mixed,SANTEE,27,8,28,48.7,25.7,0.0
santee_mixed,SANTEE,28,8,28,21.4,0.1,0.0
santee_mixed,SANTEE,29,8,28,54.7,29.4,0.7
santee_mixed,SANTEE,26,10,28,43.3,3.7,0.0
santee_mixed,SANTEE,10,8,29,72.7,27.9,0.6
santee_mixed,SANTEE,28,8,29,61.7,1.5,0.0
santee_mixed,SANTEE,30,8,29,76.9,34.7,0.0
santee_mixed,SANTEE,31,8,29,81.8,57.3,0.0
santee_mixed,SANTEE,1,9,29,47.3,24.0,0.7
santee_mixed,SANTEE,6,9,29,54.1,1.9,0.0
santee_mixed,SANTEE,5,12,29,71.9,15.3,0.0
santee_mixed,SANTEE,7,12,29,41.1,2.6,0.0
santee_mixed,SANTEE,24,12,29,45.2,4.8,0.0
santee_mixed,SANTEE,25,12,29,35.8,14.8,0.0
santee_mixed,SANTEE,2,1,30,45.8,0.2,0.0
santee_mixed,SANTEE,2,2,30,0.0,19.9,0.0
santee_mixed,SANTEE,3,2,30,17.0,24.0,0.0
santee_mixed,SANTEE,4,2,30,9.1,4.9,0.0
santee_mixed,SANTEE,27,2,30,0.3,2.5,0.0
santee_mixed,SANTEE,28,2,30,0.7,4.7,0.0
santee_mixed,SANTEE,1,3,30,11.3,9.6,0.0
santee_mixed,SANTEE,28,10,30,54.5,27.2,0.9
santee_mixed,SANTEE,6,11,30,55.9,6.9,0.0
santee_mixed,SANTEE,12,7,31,49.5,5.6,0.0
santee_mixed,SANTEE,17,9,31,80.1,26.7,1.2
santee_mixed,SANTEE,18,9,31,32.8,9.6,0.1
santee_mixed,SANTEE,15,11,32,53.1,2.1,0.0
santee_mixed,SANTEE,29,11,32,3.2,13.4,0.0
santee_mixed,SANTEE,16,6,33,51.6,1.9,0.0
santee_mixed,SANTEE,16,8,33,47.9,0.0,0.0
santee_mixed,SANTEE,4,3,34,64.9,8.5,0.0
santee_mixed,SANTEE,12,3,34,57.1,0.4,0.0
santee_mixed,SANTEE,13,3,34,75.9,52.2,2.9
santee_mixed,SANTEE,21,5,34,69.3,16.6,0.3
santee_mixed,SANTEE,9,6,34,71.9,38.2,1.0
santee_mixed,SANTEE,10,6,34,55.1,31.5,1.0
santee_mixed,SANTEE,18,6,34,55.9,0.0,0.0
santee_mixed,SANTEE,19,6,34,47.1,22.0,0.0
santee_mixed,SANTEE,8,7,34,138.8,92.7,4.1
santee_mixed,SANTEE,6,9,34,107.2,45.7,1.4
santee_mixed,SANTEE,20,9,34,61.6,9.0,0.0
santee_mixed,SANTEE,5,10,34,76.8,24.0,0.0
santee_mixed,SANTEE,17,7,35,49.0,4.1,0.0
santee_mixed,SANTEE,23,9,35,56.3,0.6,0.0
santee_mixed,SANTEE,14,9,36,57.2,6.4,0.0
santee_mixed,SANTEE,7,1,37,54.5,7.8,0.0
santee_mixed,SANTEE,24,1,37,57.5,3.2,0.0
santee_mixed,SANTEE,17,6,37,84.4,34.9,1.3
santee_mixed,SANTEE,3,7,37,55.6,3.6,0.0
santee_mixed,SANTEE,4,7,37,49.8,26.0,0.9
santee_mixed,SANTEE,11,7,37,52.6,2.9,0.0
santee_mixed,SANTEE,20,7,37,49.2,4.1,0.0
santee_mixed,SANTEE,23,12,37,62.2,7.5,0.0
santee_mixed,SANTEE,7,2,38,37.8,10.2,0.0
santee_mixed,SANTEE,8,3,38,68.1,12.4,0.3
santee_mixed,SANTEE,16,8,38,66.7,15.5,0.4
santee_mixed,SANTEE,17,8,38,61.8,38.5,2.3
santee_mixed,SANTEE,15,7,39,93.8,47.9,3.0
santee_mixed,SANTEE,19,8,40,73.2,15.3,0.4
santee_mixed,SANTEE,23,8,40,63.7,15.2,0.4
santee_mixed,SANTEE,18,9,40,85.6,49.8,1.3
santee_mixed,SANTEE,19,9,40,39.7,16.6,0.0
santee_mixed,SANTEE,20,9,40,76.3,53.0,2.0
santee_mixed,SANTEE,2,10,40,65.1,6.7,0.0
santee_mixed,SANTEE,4,3,41,58.5,5.0,0.0
santee_mixed,SANTEE,24,1,42,65.6,8.9,0.0
santee_mixed,SANTEE,25,4,42,63.3,9.2,0.1
santee_mixed,SANTEE,4,6,42,75.7,37.7,0.0
santee_mixed,SANTEE,8,11,42,39.3,3.2,0.0
santee_mixed,SANTEE,23,5,43,60.5,1.1,0.0
santee_mixed,SANTEE,13,8,43,53.2,6.8,0.0
santee_mixed,SANTEE,26,7,44,41.3,8.9,0.3
santee_mixed,SANTEE,6,8,44,69.3,20.5,0.6
santee_mixed,SANTEE,10,8,44,93.1,49.8,1.9
santee_mixed,SANTEE,21,9,44,60.3,4.4,0.0
santee_mixed,SANTEE,21,10,44,62.3,18.0,0.4
santee_mixed,SANTEE,1,6,45,55.4,1.9,0.0
santee_mixed,SANTEE,25,9,45,133.0,74.4,2.0
santee_mixed,SANTEE,29,9,45,108.7,51.8,1.6
santee_mixed,SANTEE,16,2,46,51.8,7.7,0.0
santee_mixed,SANTEE,15,5,46,65.6,8.8,0.0
santee_mixed,SANTEE,2,9,46,35.1,3.3,0.0
santee_mixed,SANTEE,16,10,46,61.2,10.7,0.0
santee_mixed,SANTEE,9,3,47,41.0,0.1,0.0
santee_mixed,SANTEE,5,7,47,54.8,7.8,0.0
santee_mixed,SANTEE,21,9,47,101.0,48.2,1.8
santee_mixed,SANTEE,15,6,48,40.0,11.8,0.0
santee_mixed,SANTEE,6,8,48,57.7,11.5,0.2
santee_mixed,SANTEE,10,8,48,71.6,16.6,0.0
santee_mixed,SANTEE,18,8,48,55.5,8.7,0.0
santee_mixed,SANTEE,23,10,48,87.1,49.6,1.7
santee_mixed,SANTEE,4,6,49,56.9,3.0,0.0
santee_mixed,SANTEE,5,6,49,24.1,0.7,0.0
santee_mixed,SANTEE,8,9,49,109.4,69.5,2.9
santee_mixed,SANTEE,15,10,49,72.6,24.1,0.5
santee_mixed,SANTEE,20,5,50,59.9,14.8,0.3
santee_mixed,SANTEE,4,7,50,84.6,52.5,1.7
santee_mixed,SANTEE,22,7,50,60.3,18.9,0.6
santee_mixed,SANTEE,2,9,50,154.0,102.5,4.0
santee_mixed,SANTEE,15,9,50,80.0,37.4,0.7
santee_mixed,SANTEE,21,9,50,65.7,15.7,0.0
santee_mixed,SANTEE,1,12,50,63.6,10.4,0.0
santee_mixed,SANTEE,11,7,51,72.9,23.4,1.1
santee_mixed,SANTEE,26,7,51,61.7,11.9,0.2
santee_mixed,SANTEE,25,12,51,72.5,16.2,0.0
santee_mixed,SANTEE,15,4,52,64.3,5.0,0.0
santee_mixed,SANTEE,21,7,52,89.3,45.4,1.2
santee_mixed,SANTEE,6,8,52,60.6,24.8,0.0
santee_mixed,SANTEE,23,8,52,50.0,0.9,0.0
santee_mixed,SANTEE,24,8,52,64.6,40.9,1.2
santee_mixed,SANTEE,25,9,52,166.0,113.7,6.3
santee_mixed,SANTEE,26,8,53,58.1,17.9,0.5
santee_mixed,SANTEE,1,10,53,58.0,7.0,0.0
santee_mixed,SANTEE,2,10,53,37.9,14.9,0.0
santee_mixed,SANTEE,12,2,54,53.3,10.7,0.1
santee_mixed,SANTEE,1,6,54,78.0,34.2,0.8
santee_mixed,SANTEE,19,10,54,88.8,40.1,0.8
santee_mixed,SANTEE,9,11,54,53.5,7.5,0.1
santee_mixed,SANTEE,17,7,55,38.1,14.4,0.4
santee_mixed,SANTEE,10,10,55,52.2,8.0,0.1
santee_mixed,SANTEE,11,3,56,50.9,3.2,0.0
santee_mixed,SANTEE,6,4,56,54.3,3.4,0.0
santee_mixed,SANTEE,18,6,56,75.1,23.3,0.6
santee_mixed,SANTEE,18,7,56,62.1,17.8,0.3
santee_mixed,SANTEE,23,1,57,39.1,2.3,0.0
santee_mixed,SANTEE,3,2,57,59.7,9.9,0.0
santee_mixed,SANTEE,15,7,57,58.2,11.8,0.2
santee_mixed,SANTEE,16,7,57,60.0,36.3,2.7
santee_mixed,SANTEE,6,8,57,78.6,29.6,0.7
santee_mixed,SANTEE,13,8,57,65.4,11.3,0.2
santee_mixed,SANTEE,5,11,57,21.7,23.6,0.0
santee_mixed,SANTEE,29,12,57,84.9,49.9,0.0
santee_mixed,SANTEE,11,3,58,73.4,13.8,0.0
santee_mixed,SANTEE,14,3,58,71.5,20.4,1.1
santee_mixed,SANTEE,16,7,58,60.0,15.6,0.4
santee_mixed,SANTEE,26,8,58,51.8,5.9,0.0
santee_mixed,SANTEE,5,10,58,70.6,11.9,0.0
santee_mixed,SANTEE,5,5,59,54.1,5.4,0.0
santee_mixed,SANTEE,27,5,59,50.0,0.2,0.0
santee_mixed,SANTEE,23,9,59,65.6,28.1,0.0
santee_mixed,SANTEE,3,3,61,84.8,25.1,0.0
santee_mixed,SANTEE,9,3,61,62.1,14.8,0.4
santee_mixed,SANTEE,2,6,61,48.5,16.3,0.4
santee_mixed,SANTEE,2,9,61,160.1,112.4,4.9
santee_mixed,SANTEE,6,9,61,63.3,12.9,0.3
santee_mixed,SANTEE,19,10,61,116.1,63.4,0.0
santee_mixed,SANTEE,17,12,61,59.3,8.4,0.0
santee_mixed,SANTEE,9,3,62,48.9,16.5,0.0
santee_mixed,SANTEE,10,3,62,5.4,1.1,0.0
santee_mixed,SANTEE,12,3,62,33.2,24.7,0.0
santee_mixed,SANTEE,13,3,62,7.1,4.2,0.0
santee_mixed,SANTEE,9,7,62,127.3,64.6,4.3
santee_mixed,SANTEE,10,7,62,116.4,91.9,4.6
santee_mixed,SANTEE,13,7,62,58.6,7.9,0.1
santee_mixed,SANTEE,6,9,62,104.6,75.3,0.0
santee_mixed,SANTEE,8,9,62,60.9,21.6,0.0
santee_mixed,SANTEE,17,9,62,56.7,0.3,0.0
santee_mixed,SANTEE,3,12,62,55.6,9.7,0.0
santee_mixed,SANTEE,24,9,63,170.1,116.0,4.3
santee_mixed,SANTEE,24,10,63,218.1,154.7,10.1
santee_mixed,SANTEE,8,12,63,65.5,19.2,0.0
santee_mixed,SANTEE,29,3,64,67.7,25.2,0.9
santee_mixed,SANTEE,22,5,64,84.4,26.6,0.4
santee_mixed,SANTEE,2,7,64,59.9,3.8,0.0
santee_mixed,SANTEE,20,10,64,64.7,10.4,0.0
santee_mixed,SANTEE,20,6,65,71.3,28.7,1.5
santee_mixed,SANTEE,4,7,65,60.7,28.9,0.9
santee_mixed,SANTEE,24,10,65,164.7,124.9,3.0
santee_mixed,SANTEE,2,11,65,63.2,9.2,0.0
