plot_id,year,minimum_yday,maximum_calibration_interval_upper_doy,selected_row_count,derived_source_path,derived_source_sha256,raw_source_id,raw_source_path,raw_source_sha256,state
4B,2020,60,147,88,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4B,references/canopy_phenology/daymet_calibration/raw/hubbard_4B_daymet_v4r1_1989_2024.csv,1bf0842f3e729df5c243a4b82086f7c4beac65527783b3d80eb16b9d230a06ac,PASS
4B,2021,60,144,85,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4B,references/canopy_phenology/daymet_calibration/raw/hubbard_4B_daymet_v4r1_1989_2024.csv,1bf0842f3e729df5c243a4b82086f7c4beac65527783b3d80eb16b9d230a06ac,PASS
4B,2022,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4B,references/canopy_phenology/daymet_calibration/raw/hubbard_4B_daymet_v4r1_1989_2024.csv,1bf0842f3e729df5c243a4b82086f7c4beac65527783b3d80eb16b9d230a06ac,PASS
4B,2023,60,144,85,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4B,references/canopy_phenology/daymet_calibration/raw/hubbard_4B_daymet_v4r1_1989_2024.csv,1bf0842f3e729df5c243a4b82086f7c4beac65527783b3d80eb16b9d230a06ac,PASS
4B,2024,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4B,references/canopy_phenology/daymet_calibration/raw/hubbard_4B_daymet_v4r1_1989_2024.csv,1bf0842f3e729df5c243a4b82086f7c4beac65527783b3d80eb16b9d230a06ac,PASS
4T,1989,60,142,83,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,1990,60,155,96,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,1991,60,148,89,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,1992,60,154,95,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,1993,60,158,99,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,1994,60,151,92,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,1995,60,156,97,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,1996,60,155,96,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,1997,60,160,101,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,1998,60,138,79,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,1999,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2000,60,151,92,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2001,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2002,60,154,95,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2004,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2005,60,157,98,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2006,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2007,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2008,60,154,95,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2009,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2010,60,144,85,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2011,60,151,92,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2012,60,142,83,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2013,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2014,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2015,60,146,87,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2016,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2017,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2018,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2019,60,161,102,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2020,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2021,60,152,93,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2022,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2023,60,157,98,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
4T,2024,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-4T,references/canopy_phenology/daymet_calibration/raw/hubbard_4T_daymet_v4r1_1989_2024.csv,cd81f72631ea2a1e9d985d5f74d298652aa6a830a6f11a81ad664107615386f9,PASS
5B,1989,60,142,83,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,1990,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,1991,60,148,89,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,1992,60,147,88,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,1993,60,137,78,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,1994,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,1995,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,1996,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,1997,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,1998,60,131,72,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,1999,60,137,78,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2000,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2001,60,134,75,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2002,60,148,89,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2004,60,138,79,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2005,60,151,92,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2006,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2007,60,134,75,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2008,60,148,89,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2009,60,138,79,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2010,60,137,78,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2011,60,136,77,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2012,60,142,83,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2013,60,133,74,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2014,60,147,88,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2015,60,138,79,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
