run_id,site,stratum,fixture,member_id,state,trace_sha256,trace_bytes,wat_sha256,wat_bytes,stderr_sha256,command
harvard_mixed_ma__GSI-3941,harvard,mixed,harvard_mixed_ma,GSI-3941,PASS,5275b2cb02342e287f668d7ec0f346f42a0a402507c9a7d26580f7559145a667,38985020,2e6f6054ca38b41864545968937d478b7fbc5329a67cfb06f01738adee85eda6,1187800,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-3941/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-3941/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-3942,harvard,mixed,harvard_mixed_ma,GSI-3942,PASS,6c7e9097699744d32d5a9480845ca6314fa1a23fed0e482679c51423142e60a6,38977560,02ca10e97efda2c3f261aa4a07542934e6966742939d95712927694633de67ac,1187599,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-3942/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-3942/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-3962,harvard,mixed,harvard_mixed_ma,GSI-3962,PASS,7a22e06d002747630815a9d0fc87983c20e90aed7511980b030143564aada030,38895219,56847d17ee9ae2de0124ac840ab4f776e9c8693da5d71a6b1fda2cee8aaf2118,1186858,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-3962/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-3962/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-3963,harvard,mixed,harvard_mixed_ma,GSI-3963,PASS,bdfe252cce8995254c342247ad915220794eab36adb84c4b366197a6b94155f3,38901881,8929365db490c232768ea0115069262a538b3fac3858cef35758ddfb868bdb84,1187110,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-3963/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-3963/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4372,harvard,mixed,harvard_mixed_ma,GSI-4372,PASS,8aa6eadcd01582432d7847af38fc6d29edfed328d9e5a7022a76adf3520a9f09,39555717,311385f409f963b68f0355c3d22097b2c609526aa1e95b8297be82506cd3392e,1194602,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4372/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4372/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4377,harvard,mixed,harvard_mixed_ma,GSI-4377,PASS,e335d754df7173c33d35360c4de9fb3ec7dd9841f2c0e99e62eae897a294616f,39428168,3dcd305152ed04bfb67711172ac66fcb5bd8372a38f1cb67fd954d6c02c38360,1192353,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4377/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4377/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4393,harvard,mixed,harvard_mixed_ma,GSI-4393,PASS,0ee5eed3b4181d6d2191141da7f214d810a391b0d28c3884ccc676c624bbfd6c,39472800,3b139d416e0f8951403c75dc8b6b1a4316e3f8ff2ff4a5f66369c6cfe8c2b884,1194688,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4393/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4393/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4394,harvard,mixed,harvard_mixed_ma,GSI-4394,PASS,cb8fde78b478f24e7eb35d3a90ab6565d8d9a0e243212fedb07353fcb1f10f32,39526157,dc2ca40fc6e9fcbe315584f73a2374838054af9bace8f20d7fccab1e1da630bb,1194412,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4394/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4394/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4395,harvard,mixed,harvard_mixed_ma,GSI-4395,PASS,68bc8d2cb805489d4a2cdf7283f9d37266fceffa9e935870e4ea7e4f47707ecd,39525393,300e0b9a36291821e50d1eccec524d3fe9ad17f114ab87e09a40a63f4396813c,1194511,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4395/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4395/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4398,harvard,mixed,harvard_mixed_ma,GSI-4398,PASS,a467b407d9e3a07d516d1cfd8a3053a062b52cdd74e3b48622dd6b523aa5d7fb,39358333,a3c0a74230e7909c76d6386fac9933b8429c31170e03e5978ba4cd5f62d223bd,1192301,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4398/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4398/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4399,harvard,mixed,harvard_mixed_ma,GSI-4399,PASS,4c3f67aa613e1369ea575c1ba03497cb7ba9d7431d604a0b053b38614a17fcb0,39405399,0126cc04d3a84afcafc8b5c77df88867c98f63ccec2a46ee523c17878b752eee,1192485,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4399/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4399/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4400,harvard,mixed,harvard_mixed_ma,GSI-4400,PASS,a96e779069ea437d9bd5504089c250e67bb3a6d22a41ba0ca4e7c08ad5cb642b,39398390,7e4d12634fded429b4077a3560e01e405bf5a4b2a7891894f7cec41c6090fd9a,1192246,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4400/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4400/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4402,harvard,mixed,harvard_mixed_ma,GSI-4402,PASS,ba4a8a87f1745e9e334f58c32fbabc02146785daf26ba737a156b4043ad10e6c,38905660,eaf113120565e45edf8f5b9d2883bd08635038dc4bd5b64f0b00fec9181a63bf,1187419,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4402/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4402/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4831,harvard,mixed,harvard_mixed_ma,GSI-4831,PASS,525350a92b08396888b11d92a2cc54bdcd6df82d5da84d8782833df06aecb7fe,39323283,75f7cda43afc83cf0bec85e7bd047d7450f91ead61df2a179ad66d2586ead98f,1192600,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4831/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4831/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4832,harvard,mixed,harvard_mixed_ma,GSI-4832,PASS,371753964f83639e7867d677b5602ff634eb3f706cccf0070b455eb8a4cbe4be,39387957,3ca8e5f674d88234feed90120a1f962a90eb2aa58309bc11e55d9d898db86cf2,1193192,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4832/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4832/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4833,harvard,mixed,harvard_mixed_ma,GSI-4833,PASS,1b3e45e1a678a9abb46062126dae1816dbc49cc110c0558c4cc41002b8b0ae24,39485707,b909bf412fef6e46755b98a08e0960d98be15a93ba6f97c93060bfdc6782254d,1194643,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4833/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4833/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4837,harvard,mixed,harvard_mixed_ma,GSI-4837,PASS,86675e638a66b6eb8aa6b90cefed64b425494fd7e63b71b849bc0be875e4f16a,39266597,9e19dab3f00e4b379575c32dcd769a2260cc894a678aea0efb9243642051cbc9,1192337,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4837/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4837/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4838,harvard,mixed,harvard_mixed_ma,GSI-4838,PASS,8975916d79753c3890de000dbbf8d9b1232c90e45a2b527cfe5a5b49a9d10452,39353239,2bdaeadd975db1034c0b9bfa5b4b7901f221f4e145e1540dcb153c7f6811bb3a,1192204,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4838/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4838/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-4842,harvard,mixed,harvard_mixed_ma,GSI-4842,PASS,ee90b10d08c25e43265f9da81f564aaad9c1f4484418e22085ccb572927d3840,38884557,85895d8127a888fdf1933307170b96eac30f00357d756cce9edfe693cd270b28,1187520,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-4842/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-4842/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-5695,harvard,mixed,harvard_mixed_ma,GSI-5695,PASS,3008d2842e1d56cc42d12fbcef0a594bb04c5d0db6e44535e663e7c8da40f0dd,39383282,126f422a07f7de13d22c2f064c2e256bdce385d631eb23dcdb3cffd5b576e206,1193572,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-5695/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-5695/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-5700,harvard,mixed,harvard_mixed_ma,GSI-5700,PASS,4304546fd896d63b75361f1a43bcc7229a2c8b4310786e40f24dc26f5b925942,39269263,25735e26fe919e30aaf2802850ae7dbdbffa24d472d4aaff9f755b779c59d697,1191458,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-5700/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-5700/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-5716,harvard,mixed,harvard_mixed_ma,GSI-5716,PASS,c62fc6977b49d55203929c7a133aa62d8a309a5d99236c0a05bdd79cc221afe0,39310827,18c2132a295e2b60ebf3f93980002014c72d9ec1ff2388f4837c9678eea9ec70,1192148,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-5716/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-5716/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-5717,harvard,mixed,harvard_mixed_ma,GSI-5717,PASS,455fce3e241bc9d98fba9534ea5b719036d975c6103d020e038bb00f12c1d3b8,39372799,120f94c50c7bc253da47853a7345fb0686331adb0d3f6c7ac66e51d45e4c2a25,1192815,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-5717/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-5717/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-5718,harvard,mixed,harvard_mixed_ma,GSI-5718,PASS,b65842df5d5e2589f0f777aad5b18221927f63db0d03b49a13c205b3089a7be9,39365615,56626add3cbb4f460f1b2a542a98c6287a355050efa62e54f7ef4923c5815887,1193088,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-5718/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-5718/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-5721,harvard,mixed,harvard_mixed_ma,GSI-5721,PASS,17bb38b5a584c1a5cb0df607633fee1e37519af8191a585551dcc7ce0d23f370,39206283,cee5e3fa35ad15ca7195d8bbca7ea4046231df1540ad1d692bb9c81d4dcb1845,1191096,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-5721/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-5721/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-5722,harvard,mixed,harvard_mixed_ma,GSI-5722,PASS,06f324e36320f54cabc36103b5b4cb9bbd418d55b9c4e3278e66cec56c4cee14,39251466,df73e5aa718f3add143dcb77be904453ea0fe7fc354df179f971714880fbae7f,1192034,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-5722/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-5722/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-5723,harvard,mixed,harvard_mixed_ma,GSI-5723,PASS,b507833139766881cf44ffed48a12155d5eb8a3f1ff66f72bce7d8845890a956,39254460,b6809ffb8b1de1a894c51d1244f767a6ad62303350acbac18e2c34b3b2916d9a,1192102,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-5723/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-5723/output --legacy-sidecar-discovery --direct-production-executor
harvard_mixed_ma__GSI-5725,harvard,mixed,harvard_mixed_ma,GSI-5725,PASS,9053089d9ef4b51dc9d1dd58e5da8da8dfdf63693b7db2b392f832309f5733c6,38780789,cb0d807372a188a4dfb084e1a16faea7cdd5df22366ef67efee9ddc0c7bd4e5c,1186746,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_mixed_ma__GSI-5725/fixture --run-file p8.native.run.toml --output-dir <scratch>/harvard_mixed_ma__GSI-5725/output --legacy-sidecar-discovery --direct-production-executor
harvard_open_ma__OPEN-CONTROL,harvard,open,harvard_open_ma,OPEN-CONTROL,PASS,,0,7d6cfd25801e99d0b70a8452936c07cc45814e4a6bc98121d5193a4687fca174,1184283,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/harvard_open_ma__OPEN-CONTROL/fixture --run-file p3.native.run.toml --output-dir <scratch>/harvard_open_ma__OPEN-CONTROL/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-2198,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-2198,PASS,0a23ec28f3cac6c5d8ef556af9aa7dcdbcc179587623b6e2928ead2c3bba288c,38245183,9ffb29f9a7f5c61a260df569123015998d168cbe9cc774411e1e6c768df264e6,1214839,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2198/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2198/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-2199,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-2199,PASS,7811b80191845e9b275d365df94c36071f251aa0b385c14fe65e622c1b8472a7,38256961,426e76cf2e39377fe05f313c94b9d6bbd13420eaa716000bae0415360dc7f5f7,1214772,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2199/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2199/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-2629,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-2629,PASS,63741371136816cac11ed2854b935e58a967c998b9a07707435f20a42340a697,38989570,76af0632b36521951073c036dc40d0240b25115cf9ba28d128107ed217f3c7b8,1243778,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2629/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2629/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-2630,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-2630,PASS,0f44c7cd61c64b055b87421fbe293938994d8c931952c38076574575d75ad402,39021884,9073d1292d49c1f7163245de4ea701a1b781776e216b2a8bc10ee27d2a6da9cc,1237659,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2630/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2630/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-2631,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-2631,PASS,f32190c78749e07004a638e8c991137f66630ba31709bddf6ccd22c39af7354f,39014526,9c60bb7bac68021d9654f6fb36cc7443e32046a998ad8083c045c482acb10585,1237665,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2631/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2631/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-2634,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-2634,PASS,94664bb7e7a475be4a0f77b4934e788b796dfa36554f638e74ea6c50dcb4dba4,38853349,348d506d2cd63cbd9262c4d4b997533bbf93fffd7d5d92f4356555d89beb01b2,1236773,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2634/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2634/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-2635,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-2635,PASS,9ba2567c90f2e9a7746fa6e4d9eac9d617799abd030a4b69453a1cebb08e509b,38875517,3ff4af3eb0a89e9539676c984ae8a0d33a8b431b812f62241adbb182e9a5c61e,1229497,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2635/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2635/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-2636,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-2636,PASS,3692db6e8b1db8632421ce0296b0c52ec1f631f520d8a64472fb4e42854007f4,38863116,36dc2bc4363c251075c23b9715d009814bfb777c3c84151cfc837f7a099180cb,1229410,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2636/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2636/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-2638,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-2638,PASS,dd1397b519ca5bc7219140c1719901522f4dbf596e8f7135c084557b43b18000,38276733,5b779e7dc68f5befe60c9ca3103b0018a1ef5fb77f1179dd9549eaa67dc2dccf,1204334,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2638/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-2638/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-3941,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-3941,PASS,add56c9b903b98de0435c08d1bb78fbd515a5f6dd15623bbd118a4c6dc2bc958,38229570,37a16fadabd8276c450bf49699d00e63368869456b6d838e68f4a87e022e66b2,1214468,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-3941/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-3941/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-3942,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-3942,PASS,d84fb53cbcaabcaf897b23191810ef1c2be2a07dfc2007a8c24ab3ef12aa97fd,38239622,030d962073172485dcf1f7f9faf8b454e059e6d7c6d5c570863c6466325bc080,1214353,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-3942/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-3942/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-3962,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-3962,PASS,f32c9e094e052417b2cbae514f5e45b3589b42be1818b3d70e720a20a36f1229,38173611,5d6f77c426810d5ee49e25f6cf0379d993f6f99154d6ef7c02a139d712deecab,1213813,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-3962/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-3962/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-3963,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-3963,PASS,3d5c9526dfae0c931d48ef6b9468367d3492080f0a2c0d906b4ca9bad72966b5,38175669,0211a2df6bd17e39321d520bc70dacdf8b1fb5aaf3ca4acd105275eb5d109f2f,1213621,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-3963/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-3963/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4372,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4372,PASS,2ce98746f8c769f322d9be2b488ae07de5f9a20db825210b17fe679a55955283,38940248,c77590dc0754aebbaa7a83ca7dac4abbe066040c07f02963e417c653bdc2c8f3,1247032,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4372/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4372/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4377,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4377,PASS,b4ee123114cc408fbd86c2547e0500e56ab6683139da92db2d11240bb6cfad59,38805792,fcd9c62403c8e092c3acbc20f6f43b9fa51419cbc611d9278de9c08b59e56874,1240946,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4377/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4377/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4393,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4393,PASS,25c2f0a25766acc350a82fb223be321ee8c85cdcdcdc7b9e3f20c7f2bb4677c0,38870961,903a5af7d2955f31ab288e864713bfa0a83bff5f16de112f947567c653a13319,1247291,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4393/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4393/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4394,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4394,PASS,1c34fa8881d6b3b13bf17c57700221a6d6b6e2c902132b71ce6550250c41df67,38914193,7c9ab1d80476c0f712a810b839cec8e7d20e675590eabe49480ac07e5802a836,1247254,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4394/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4394/output --legacy-sidecar-discovery --direct-production-executor
