source_id,synthetic_annual_surface_litter_input_kg_m2_yr,rate_id,surface_rate_d-1,role
RIDGE,0.03261355984468256,K000,0.0,ASSUMED_FOR_EXECUTION_ANALYTIC_RIDGE
RIDGE,0.10972111845707773,K025,0.0006844626967830253,ASSUMED_FOR_EXECUTION_ANALYTIC_RIDGE
RIDGE,0.2,K050,0.0013689253935660506,ASSUMED_FOR_EXECUTION_ANALYTIC_RIDGE
RIDGE,0.37545966404345227,K100,0.0027378507871321013,ASSUMED_FOR_EXECUTION_ANALYTIC_RIDGE
RIDGE,0.6788405873637503,K200,0.0054757015742642025,ASSUMED_FOR_EXECUTION_ANALYTIC_RIDGE
