path,sha256,bytes,retrieved,url
inputs/source/power_daily_api_20260728.html,e2c8553c91af20b62a326fdd732e62ade027f114258c51b740844a44537c3f52,34207,2026-07-28T23:05:29-07:00,https://power.larc.nasa.gov/docs/services/api/temporal/daily/
inputs/source/power_hourly_alerce_20220722_lst.json,231e30969b9990562e70609844419c5dac059cdf9a1707e17bd3dd94ce3509d3,1431,2026-07-28T23:05:29-07:00,"https://power.larc.nasa.gov/api/temporal/hourly/point?parameters=T2M,T2MDEW&community=AG&longitude=-73.4439&latitude=-40.1726&start=20220722&end=20220722&format=JSON&time-standard=LST"
inputs/source/power_hourly_alerce_20220915_lst.json,1d82a732e81d7b9dfdc9ed530ffcee67d264472de09f30b6b0968ebdb36fb3f3,1431,2026-07-28T23:05:29-07:00,"https://power.larc.nasa.gov/api/temporal/hourly/point?parameters=T2M,T2MDEW&community=AG&longitude=-73.4439&latitude=-40.1726&start=20220915&end=20220915&format=JSON&time-standard=LST"
inputs/source/power_hourly_alerce_20250909_lst.json,6ab459c42cb23bfab214c9c205528ecae5e78d723bdad3721da01ff5e435da74,1446,2026-07-28T23:05:29-07:00,"https://power.larc.nasa.gov/api/temporal/hourly/point?parameters=T2M,T2MDEW&community=AG&longitude=-73.4439&latitude=-40.1726&start=20250909&end=20250909&format=JSON&time-standard=LST"
inputs/source/power_hourly_api_20260728.html,4e8d9ea3fd82436ecaa531081dc176f7b360e94afea38c63ef38b1f14c4c6536,32713,2026-07-28T23:05:29-07:00,https://power.larc.nasa.gov/docs/services/api/temporal/hourly/
inputs/source/power_meteorology_20260728.html,cdd5ca11ef652d3cda60889d3d3c735c39663f9126d3487b2eebb867265ff3bb,25236,2026-07-28T23:05:29-07:00,https://power.larc.nasa.gov/docs/methodology/meteorology/
inputs/source/power_temporal_processing_20260728.html,369800f309c0690d799a40794e2bdf696811aa23108ae0c720020752e11ff3ff,19806,2026-07-28T23:05:29-07:00,https://power.larc.nasa.gov/docs/methodology/data/processing/
inputs/source/power_time_faq_20260728.html,a6aff292bb5dda6a1a8c2719ce58ea78e85c413511bc55f88723e4e4836b5a9f,18976,2026-07-28T23:05:29-07:00,https://power.larc.nasa.gov/docs/faqs/other/
docs/work-packages/20260728-canopy-cal-07-southern-hemisphere-robustness-001/inputs/source/power_alercecosteroforest_20220101_20260724.json,16b18d67ab84c1cde45a55dcbfdfa06c63dd3d7b9c838f6c5bed99e855a08ca0,82681,2026-07-28,CAL-07 retained source; exact URL in its source manifest
