arm_id,site,year,live_biomass_year_end_kg_m2,flat_residue_year_end_kg_m2,current_flat_residue_year_end_kg_m2,previous_flat_residue_year_end_kg_m2,old_flat_residue_year_end_kg_m2,live_biomass_min_kg_m2,live_biomass_max_kg_m2,flat_residue_min_kg_m2,flat_residue_max_kg_m2,annual_live_decline_sum_kg_m2,annual_litter_transfer_kg_m2,annual_runoff_mm,annual_sediment_delivery_kg_m
hubbard_hardwood_095,HUBBARD_BROOK,67,18.359,5.119,0.9487,0.7703,3.4,18.359,19.325,4.2945,5.17,0.9659999999999975,0.9662500000000008,0.9,0.3
hubbard_hardwood_095,HUBBARD_BROOK,68,18.385,5.1283,0.9428,0.7757,3.4098,18.359,19.353,4.3394,5.2202,0.968,0.9676500000000009,0.0,0.0
hubbard_hardwood_095,HUBBARD_BROOK,69,18.423,5.1259,0.9516,0.7674,3.4069,18.385,19.393,4.2876,5.1889,0.9700000000000024,0.9696500000000009,3.1,1.2
hubbard_hardwood_095,HUBBARD_BROOK,70,18.451,5.0906,0.9454,0.7696,3.3756,18.423,19.422,4.3034,5.1756,0.9710000000000001,0.9711000000000009,1.1,0.5
hubbard_hardwood_095,HUBBARD_BROOK,71,18.459,5.1139,0.9532,0.7727,3.388,18.451,19.43,4.2844,5.1734,0.9710000000000001,0.9715000000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,72,18.509,5.1299,0.9554,0.7781,3.3964,18.459,19.483,4.299,5.1879,0.9740000000000002,0.9741500000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,73,18.545,5.1146,0.9555,0.7746,3.3845,18.509,19.521,4.287599999999999,5.1895,0.9759999999999991,0.9760500000000009,0.6,0.2
hubbard_hardwood_095,HUBBARD_BROOK,74,18.556,5.1190999999999995,0.9579,0.7774,3.3838,18.545,19.533,4.2802999999999995,5.1828,0.9770000000000003,0.9766500000000009,0.0,0.0
hubbard_hardwood_095,HUBBARD_BROOK,75,18.659,5.1691,0.9656,0.7866,3.4169,18.556,19.641,4.3178,5.214,0.9819999999999993,0.9820500000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,76,18.642,5.1698,0.9599,0.7865,3.4234,18.642,19.623,4.3465,5.2379999999999995,0.9810000000000016,0.981150000000001,21.2,4.3
hubbard_hardwood_095,HUBBARD_BROOK,77,18.662,5.1879,0.9586,0.7853,3.444,18.642,19.645,4.3713999999999995,5.2745,0.9830000000000005,0.9822500000000008,0.0,0.0
hubbard_hardwood_095,HUBBARD_BROOK,78,18.646,5.2069,0.9603,0.7847,3.4619,18.646,19.628,4.3804,5.2782,0.9819999999999993,0.9814000000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,79,18.658,5.1791,0.9624,0.7777,3.439,18.646,19.64,4.3514,5.2448999999999995,0.9819999999999993,0.9820000000000009,0.2,0.1
hubbard_hardwood_095,HUBBARD_BROOK,80,18.649,5.1772,0.961,0.7835,3.4327,18.649,19.631,4.3499,5.2475000000000005,0.9819999999999993,0.9815500000000009,0.1,0.0
hubbard_hardwood_095,HUBBARD_BROOK,81,18.676,5.1708,0.9609,0.7815,3.4284,18.649,19.659,4.3507,5.2447,0.9830000000000005,0.9829500000000008,2.2,0.9
hubbard_hardwood_095,HUBBARD_BROOK,82,18.696,5.1499,0.9629,0.7781,3.4089,18.676,19.68,4.3208,5.2273,0.9839999999999982,0.9840000000000009,3.5,1.4
hubbard_hardwood_095,HUBBARD_BROOK,83,18.703,5.1548,0.9636,0.7836,3.4076,18.696,19.688,4.3284,5.2171,0.9849999999999994,0.9844000000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,84,18.723,5.1662,0.9633,0.7857,3.4172,18.703,19.708,4.3484,5.2303,0.9849999999999994,0.9854000000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,85,18.667,5.1857,0.9655,0.787,3.4332,18.667,19.649,4.3399,5.2344,0.9819999999999993,0.9824500000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,86,18.703,5.1495999999999995,0.9647,0.7792,3.4057,18.667,19.688,4.3207,5.2076,0.9849999999999994,0.9844000000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,87,18.735,5.1998,0.9706,0.7923,3.4369,18.703,19.721,4.3362,5.2471,0.9860000000000007,0.9860500000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,88,18.792,5.1959,0.9691,0.789,3.4378,18.735,19.781,4.3505,5.2699,0.9889999999999972,0.9890500000000009,1.7,0.7
hubbard_hardwood_095,HUBBARD_BROOK,89,18.79,5.1917,0.9688,0.7876,3.4353,18.79,19.779,4.3528,5.2588,0.9890000000000008,0.9889500000000009,1.3,0.6
hubbard_hardwood_095,HUBBARD_BROOK,90,18.835,5.2083,0.9696,0.791,3.4477,18.79,19.826,4.3731,5.2838,0.9909999999999997,0.991300000000001,37.7,29.6
hubbard_hardwood_095,HUBBARD_BROOK,91,18.89,5.2092,0.977,0.7879,3.4443,18.835,19.884,4.3451,5.2722,0.9939999999999998,0.9942000000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,92,18.886,5.2881,0.9739,0.8091,3.5051,18.886,19.88,4.4528,5.357,0.9939999999999998,0.9940000000000009,0.1,0.1
hubbard_hardwood_095,HUBBARD_BROOK,93,18.88,5.2918,0.971,0.7957,3.5251,18.88,19.874,4.4677999999999995,5.3735,0.9939999999999998,0.9937000000000008,1.3,0.5
hubbard_hardwood_095,HUBBARD_BROOK,94,18.978,5.2702,0.9756,0.788,3.5066,18.88,19.977,4.4392,5.3497,0.9989999999999988,0.9988500000000009,0,0
hubbard_hardwood_095,HUBBARD_BROOK,95,18.951,5.2890999999999995,0.978,0.7981,3.513,18.951,19.948,4.4366,5.3566,0.9969999999999999,0.997400000000001,0,0
hubbard_hardwood_095,HUBBARD_BROOK,96,18.888,5.3012,0.9746,0.8001,3.5265,18.888,19.882,4.4543,5.370900000000001,0.9939999999999998,0.994100000000001,0,0
hubbard_hardwood_095,HUBBARD_BROOK,97,18.868,5.2957,0.9706,0.7952,3.5299,18.868,19.861,4.4693000000000005,5.3756,0.9930000000000021,0.9930500000000009,0.0,0.0
hubbard_hardwood_095,HUBBARD_BROOK,98,18.802,5.3119,0.9685,0.7961,3.5473,18.802,19.792,4.4796,5.3864,0.990000000000002,0.9896000000000009,0.5,0.1
hubbard_hardwood_095,HUBBARD_BROOK,99,18.826,5.2726999999999995,0.9702,0.7845,3.518,18.802,19.816,4.4385,5.3367,0.9899999999999984,0.9908000000000008,0,0
hubbard_hardwood_095,HUBBARD_BROOK,100,18.745,5.271,0.9628,0.7928,3.5154,18.745,19.732,4.4601,5.3604,0.9869999999999983,0.9866000000000008,0,0
hubbard_hardwood_092,HUBBARD_BROOK,1,2.212,1.3113,0.1883,1.123,0.0,1.382,2.404,1.1574,1.3816,0.19199999999999973,0.1923199999999999,0.2,0.1
hubbard_hardwood_092,HUBBARD_BROOK,2,2.948,1.3195999999999999,0.2516,0.1534,0.9146,2.212,3.205,1.1001,1.3344,0.2570000000000001,0.25639999999999985,0.4,0.2
hubbard_hardwood_092,HUBBARD_BROOK,3,3.595,1.3872,0.3062,0.2061,0.8749,2.948,3.908,1.1159,1.4033,0.3129999999999997,0.31263999999999986,0,0
hubbard_hardwood_092,HUBBARD_BROOK,4,4.23,1.4999,0.3608,0.2515,0.8876,3.595,4.598,1.1709,1.5178,0.36799999999999944,0.3678399999999998,0,0
hubbard_hardwood_092,HUBBARD_BROOK,5,4.801,1.6246,0.4077,0.2928,0.9241,4.23,5.218,1.2583,1.651,0.4169999999999998,0.4174399999999998,0.5,0.2
hubbard_hardwood_092,HUBBARD_BROOK,6,5.366,1.7743,0.4576,0.3304,0.9863,4.801,5.833,1.3545,1.7968,0.4670000000000005,0.4666399999999998,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,7,5.836,1.9630999999999998,0.4979,0.3779,1.0873,5.366,6.344,1.5087000000000002,1.9862000000000002,0.508,0.5075199999999997,0,0
hubbard_hardwood_092,HUBBARD_BROOK,8,6.324,2.1256,0.5389,0.4025,1.1842,5.836,6.874,1.6356000000000002,2.1549,0.5499999999999998,0.5499199999999997,0,0
hubbard_hardwood_092,HUBBARD_BROOK,9,6.743,2.3183000000000002,0.5746,0.4421,1.3016,6.324,7.329,1.7926,2.3481,0.5859999999999994,0.5863199999999997,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,10,7.121,2.5265,0.6076,0.4756,1.4433,6.743,7.74,1.9740000000000002,2.5559,0.6189999999999998,0.6191999999999998,3.1,1.8
hubbard_hardwood_092,HUBBARD_BROOK,11,7.483,2.7024,0.6365,0.4968,1.5691,7.121,8.134,2.1311,2.7375,0.6510000000000007,0.6507199999999997,0,0
hubbard_hardwood_092,HUBBARD_BROOK,12,7.778,2.8595,0.6631,0.5174,1.679,7.483,8.454,2.261,2.8956999999999997,0.676000000000001,0.6763199999999997,1.9,0.7
hubbard_hardwood_092,HUBBARD_BROOK,13,8.064,3.0304,0.6875,0.5433,1.7996,7.778,8.765,2.412,3.0682,0.7010000000000005,0.7011999999999997,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,14,8.346,3.1681999999999997,0.7105,0.5576,1.9001,8.064,9.072,2.5404,3.2089,0.7259999999999991,0.7257599999999995,0.1,0.0
hubbard_hardwood_092,HUBBARD_BROOK,15,8.63,3.3186999999999998,0.7348,0.5795,2.0044,8.346,9.38,2.6625,3.3619000000000003,0.75,0.7503999999999997,0.2,0.1
hubbard_hardwood_092,HUBBARD_BROOK,16,8.817,3.4337,0.7472,0.5948,2.0917,8.63,9.583,2.7885999999999997,3.4877000000000002,0.766,0.7666399999999997,0.8,0.3
hubbard_hardwood_092,HUBBARD_BROOK,17,9.054,3.5460000000000003,0.7704,0.604,2.1716,8.817,9.841,2.8649,3.5962,0.786999999999999,0.7872799999999995,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,18,9.298,3.6768,0.7937,0.6264,2.2567,9.054,10.106,2.9661999999999997,3.7127999999999997,0.8079999999999998,0.8084799999999995,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,19,9.461,3.7767,0.8032,0.6419,2.3316,9.298,10.283,3.0774,3.8383000000000003,0.8219999999999992,0.8226399999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,20,9.703,3.8599,0.8259,0.6453,2.3887,9.461,10.547,3.1291,3.9193,0.8440000000000012,0.8437599999999996,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,21,9.836,4.0121,0.8374,0.6793,2.4954,9.703,10.691,3.2719,4.0706,0.8550000000000004,0.8552799999999996,0.9,0.3
hubbard_hardwood_092,HUBBARD_BROOK,22,9.94,4.1642,0.8473,0.6923,2.6246,9.836,10.804,3.4203,4.2153,0.8640000000000008,0.8643199999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,23,10.006,4.3018,0.8532,0.7017,2.7469,9.94,10.876,3.5519,4.3451,0.8699999999999992,0.8700799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,24,10.111,4.353899999999999,0.8602,0.693,2.8007,10.006,10.991,3.6081,4.4094999999999995,0.879999999999999,0.8792799999999995,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,25,10.261,4.399,0.8683,0.6976,2.8331,10.111,11.153,3.6637999999999997,4.4794,0.8920000000000012,0.8922399999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,26,10.319,4.4906999999999995,0.8812,0.7125,2.897,10.261,11.216,3.7061,4.5479,0.8969999999999985,0.8972799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,27,10.42,4.5043,0.8884,0.7096,2.9063,10.319,11.326,3.7256,4.5546,0.9060000000000006,0.9060799999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,28,10.492,4.5999,0.8923,0.7313,2.9763,10.42,11.405,3.8254,4.666,0.9129999999999985,0.9123999999999995,2.5,1.2
hubbard_hardwood_092,HUBBARD_BROOK,29,10.615,4.6962,0.9056,0.7353,3.0553,10.492,11.538,3.8915,4.7508,0.923,0.9230399999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,30,10.684,4.730700000000001,0.9101,0.7368,3.0838,10.615,11.613,3.942,4.7946,0.9290000000000003,0.9290399999999995,3.7,1.1
hubbard_hardwood_092,HUBBARD_BROOK,31,10.779,4.7917000000000005,0.9191,0.745,3.1276,10.684,11.716,3.9924999999999997,4.8494,0.9369999999999994,0.9372799999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,32,10.835,4.8297,0.9229,0.7494,3.1574,10.779,11.777,4.0257000000000005,4.8933,0.9419999999999984,0.9421599999999994,2.9,1.8
hubbard_hardwood_092,HUBBARD_BROOK,33,10.912,4.8876,0.9335,0.7556,3.1985,10.835,11.861,4.0546999999999995,4.9353,0.9489999999999998,0.9488799999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,34,10.907,4.9,0.9312,0.758,3.2108,10.907,11.855,4.0837,4.9488,0.9480000000000004,0.9483999999999996,36.9,38.5
hubbard_hardwood_092,HUBBARD_BROOK,35,11.019,4.9174999999999995,0.9419,0.7555,3.2201,10.907,11.977,4.0918,4.9614,0.9580000000000002,0.9581599999999996,1.7,0.7
hubbard_hardwood_092,HUBBARD_BROOK,36,11.008,4.9725,0.94,0.7724,3.2601,11.008,11.965,4.1422,5.0319,0.9570000000000007,0.9571999999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,37,11.085,5.045,0.9456,0.775,3.3244,11.008,12.049,4.2224,5.107,0.9639999999999986,0.9639199999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,38,11.158,5.0449,0.954,0.7668,3.3241,11.085,12.128,4.1982,5.1034999999999995,0.9700000000000006,0.9702399999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,39,11.19,5.0395,0.9535,0.7727,3.3133,11.158,12.163,4.2075,5.1078,0.9730000000000008,0.9730399999999996,0.4,0.1
hubbard_hardwood_092,HUBBARD_BROOK,40,11.208,5.028,0.9516,0.7713,3.3051,11.19,12.183,4.2229,5.1030999999999995,0.9749999999999996,0.9746399999999995,0.5,0.1
hubbard_hardwood_092,HUBBARD_BROOK,41,11.216,5.1235,0.9602,0.788,3.3753,11.208,12.191,4.2633,5.1728,0.9750000000000014,0.9752799999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,42,11.214,5.1358,0.9589,0.7828,3.3941,11.214,12.189,4.2941,5.1859,0.9749999999999996,0.9751199999999995,1.8,0.7
hubbard_hardwood_092,HUBBARD_BROOK,43,11.22,5.1484000000000005,0.9548,0.783,3.4106,11.214,12.196,4.3269,5.2123,0.9759999999999991,0.9756799999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,44,11.241,5.1015,0.9528,0.7694,3.3793,11.22,12.219,4.3048,5.1878,0.9779999999999998,0.9775199999999995,80.2,91.9
hubbard_hardwood_092,HUBBARD_BROOK,45,11.214,5.1312,0.9544,0.7801,3.3967,11.214,12.189,4.3092,5.1914,0.9749999999999996,0.9751199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,46,11.218,5.1206,0.9549,0.7748,3.3909,11.214,12.194,4.2978000000000005,5.1821,0.9760000000000009,0.9755199999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,47,11.233,5.1662,0.9544,0.7855,3.4263,11.218,12.209,4.3512,5.248,0.9759999999999991,0.9767199999999995,0.1,0.0
hubbard_hardwood_092,HUBBARD_BROOK,48,11.355,5.1539,0.9712,0.7727,3.41,11.233,12.342,4.2896,5.201499999999999,0.9870000000000001,0.9873599999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,49,11.407,5.2058,0.9716,0.7979,3.4363,11.355,12.399,4.3645,5.2761,0.9919999999999991,0.9919199999999995,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,50,11.412,5.1876,0.9725,0.7867,3.4284,11.407,12.404,4.3466000000000005,5.2467999999999995,0.9919999999999991,0.9923199999999995,0.1,0.0
hubbard_hardwood_092,HUBBARD_BROOK,51,11.49,5.1754,0.9807,0.7864,3.4083,11.412,12.49,4.3161,5.2374,1.0,0.9991999999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,52,11.467,5.1981,0.9741,0.8004,3.4236,11.467,12.464,4.3619,5.2822,0.9969999999999999,0.9971199999999996,0.1,0.0
hubbard_hardwood_092,HUBBARD_BROOK,53,11.447,5.2405,0.9774,0.7989,3.4642,11.447,12.443,4.3788,5.3031999999999995,0.9960000000000004,0.9954399999999994,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,54,11.401,5.2247,0.9712,0.7934,3.4601,11.401,12.392,4.3777,5.2914,0.9909999999999997,0.9913599999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,55,11.403,5.256,0.9696,0.7968,3.4896,11.401,12.395,4.4289000000000005,5.326,0.9919999999999991,0.9915999999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,56,11.361,5.2585999999999995,0.9687,0.7914,3.4985,11.361,12.349,4.4190000000000005,5.3294,0.9879999999999995,0.9879199999999996,52.3,53.5
hubbard_hardwood_092,HUBBARD_BROOK,57,11.368,5.2412,0.9664,0.7875,3.4873,11.361,12.356,4.41,5.3271,0.9879999999999995,0.9884799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,58,11.426,5.221,0.9763,0.7827,3.462,11.368,12.42,4.3573,5.2793,0.9939999999999998,0.9935999999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,59,11.401,5.2046,0.9682,0.7922,3.4442,11.401,12.393,4.3866,5.2878,0.9920000000000009,0.9914399999999995,3.8,1.3
hubbard_hardwood_092,HUBBARD_BROOK,60,11.407,5.2477,0.9697,0.7958,3.4822,11.401,12.399,4.4228000000000005,5.3191999999999995,0.9919999999999991,0.9919199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,61,11.384,5.2292000000000005,0.9703,0.787,3.4719,11.384,12.374,4.3835999999999995,5.2946,0.9900000000000002,0.9899199999999996,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,62,11.41,5.2097,0.9707,0.7866,3.4524,11.384,12.403,4.3708,5.2871,0.9930000000000003,0.9922399999999996,0.5,0.1
hubbard_hardwood_092,HUBBARD_BROOK,63,11.34,5.2653,0.967,0.8009,3.4974,11.34,12.326,4.4258,5.3342,0.9860000000000007,0.9860799999999995,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,64,11.421,5.2943999999999996,0.9729,0.7937,3.5278,11.34,12.414,4.452,5.368,0.9930000000000003,0.9931199999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,65,11.412,5.2939,0.9755,0.7936,3.5248,11.412,12.404,4.4326,5.3505,0.9919999999999991,0.9923199999999995,0.1,0.0
hubbard_hardwood_092,HUBBARD_BROOK,66,11.416,5.3084,0.9739,0.7987,3.5358,11.412,12.409,4.458,5.3731,0.9930000000000003,0.9927199999999996,1.1,0.5
hubbard_hardwood_092,HUBBARD_BROOK,67,11.391,5.286,0.9725,0.7914,3.5221,11.391,12.382,4.4419,5.3387,0.9909999999999997,0.9905599999999994,0.9,0.3
hubbard_hardwood_092,HUBBARD_BROOK,68,11.394,5.2868,0.9654,0.7951,3.5263,11.391,12.385,4.4802,5.3814,0.9909999999999997,0.9907999999999995,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,69,11.41,5.2768999999999995,0.9737,0.7858,3.5174,11.394,12.402,4.4199,5.341600000000001,0.9919999999999991,0.9921599999999995,3.1,1.2
hubbard_hardwood_092,HUBBARD_BROOK,70,11.416,5.2332,0.9664,0.7874,3.4794,11.41,12.409,4.4298,5.3208,0.9930000000000003,0.9927199999999996,1.1,0.5
hubbard_hardwood_092,HUBBARD_BROOK,71,11.404,5.2501,0.9729,0.7899,3.4873,11.404,12.395,4.4042,5.3113,0.9909999999999997,0.9915999999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,72,11.434,5.2606,0.9751,0.7942,3.4913,11.404,12.428,4.4134,5.3202,0.9940000000000015,0.9942399999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,73,11.45,5.2394,0.9747,0.7905,3.4742,11.434,12.446,4.3964,5.3163,0.9960000000000004,0.9956799999999995,0.6,0.2
hubbard_hardwood_092,HUBBARD_BROOK,74,11.443,5.238,0.976,0.7929,3.4691,11.443,12.438,4.3839,5.3031,0.995000000000001,0.9950399999999996,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,75,11.525,5.2863999999999995,0.9855,0.8014,3.4995,11.443,12.528,4.4178,5.3325,1.0030000000000001,1.0022399999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,76,11.491,5.283,0.9776,0.8026,3.5028,11.491,12.49,4.4452,5.3527000000000005,0.9990000000000006,0.9991999999999995,21.2,4.3
hubbard_hardwood_092,HUBBARD_BROOK,77,11.494,5.2969,0.9754,0.7997,3.5218,11.491,12.493,4.4666,5.3853,0.9990000000000006,0.9994399999999996,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,78,11.463,5.3104,0.9753,0.7983,3.5368,11.463,12.459,4.4717,5.3831,0.9960000000000004,0.9967199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,79,11.46,5.277,0.9766,0.7899,3.5105,11.46,12.457,4.4376999999999995,5.3441,0.9969999999999999,0.9965599999999996,0.2,0.1
hubbard_hardwood_092,HUBBARD_BROOK,80,11.438,5.2696,0.9738,0.795,3.5008,11.438,12.432,4.4322,5.3412,0.9939999999999998,0.9945599999999996,0.1,0.0
hubbard_hardwood_092,HUBBARD_BROOK,81,11.452,5.2585,0.9735,0.7918,3.4932,11.438,12.448,4.4283,5.3337,0.9960000000000004,0.9958399999999995,2.2,0.9
hubbard_hardwood_092,HUBBARD_BROOK,82,11.459,5.2328,0.975,0.7883,3.4695,11.452,12.456,4.3937,5.3116,0.9969999999999999,0.9964799999999995,3.5,1.4
hubbard_hardwood_092,HUBBARD_BROOK,83,11.455,5.2337,0.9751,0.7935,3.4651,11.455,12.451,4.3981,5.2969,0.9960000000000004,0.9960799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,84,11.463,5.2416,0.9744,0.795,3.4722,11.455,12.46,4.4149,5.3067,0.9970000000000017,0.9967999999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,85,11.398,5.2559,0.9741,0.796,3.4858,11.398,12.39,4.4032,5.3052,0.9920000000000009,0.9911999999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,86,11.426,5.2152,0.9737,0.7861,3.4554,11.398,12.419,4.3791,5.2737,0.9930000000000003,0.9935199999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,87,11.447,5.2611,0.9798,0.7994,3.4819,11.426,12.443,4.3895,5.309,0.9960000000000004,0.9954399999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,88,11.494,5.2559000000000005,0.9793,0.7965,3.4801,11.447,12.494,4.4018,5.3309,1.0,0.9995199999999995,1.7,0.7
hubbard_hardwood_092,HUBBARD_BROOK,89,11.483,5.2499,0.9782,0.7959,3.4758,11.483,12.481,4.4030000000000005,5.3177,0.9979999999999993,0.9984799999999995,1.3,0.6
hubbard_hardwood_092,HUBBARD_BROOK,90,11.517,5.2657,0.9796,0.7986,3.4875,11.483,12.519,4.4221,5.3421,1.0020000000000007,1.0015199999999995,37.7,29.6
hubbard_hardwood_092,HUBBARD_BROOK,91,11.561,5.2668,0.9879,0.796,3.4829,11.517,12.566,4.393,5.3304,1.0050000000000008,1.0052799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,92,11.548,5.3462,0.9838,0.8183,3.5441,11.548,12.552,4.5024,5.4158,1.0039999999999996,1.0041599999999995,0.1,0.1
hubbard_hardwood_092,HUBBARD_BROOK,93,11.532,5.3481,0.9799,0.8038,3.5644,11.532,12.535,4.5168,5.4306,1.0030000000000001,1.0027999999999995,1.3,0.5
hubbard_hardwood_092,HUBBARD_BROOK,94,11.619,5.3269,0.9868,0.7952,3.5449,11.532,12.629,4.4862,5.4073,1.0099999999999998,1.0103199999999994,0,0
hubbard_hardwood_092,HUBBARD_BROOK,95,11.582,5.3449,0.9876,0.8072,3.5501,11.582,12.589,4.4842,5.4131,1.0069999999999997,1.0071199999999996,0,0
hubbard_hardwood_092,HUBBARD_BROOK,96,11.512,5.3534999999999995,0.9814,0.8078,3.5643,11.512,12.513,4.5012,5.424,1.0009999999999994,1.0010399999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,97,11.486,5.3441,0.9763,0.8007,3.5671,11.486,12.485,4.5134,5.4246,0.9989999999999988,0.9987999999999995,0.0,0.0
hubbard_hardwood_092,HUBBARD_BROOK,98,11.417,5.3543,0.9716,0.8007,3.582,11.417,12.41,4.5202,5.4295,0.9930000000000003,0.9927999999999995,0.5,0.1
hubbard_hardwood_092,HUBBARD_BROOK,99,11.437,5.3108,0.9739,0.787,3.5499,11.417,12.431,4.4738999999999995,5.3753,0.9939999999999998,0.9944799999999995,0,0
hubbard_hardwood_092,HUBBARD_BROOK,100,11.355,5.3027999999999995,0.9636,0.7957,3.5435,11.355,12.343,4.4921999999999995,5.3927000000000005,0.9879999999999995,0.9874399999999995,0,0
santee_constant,SANTEE,1,0.164,1.3816,1.3816,0.0,0.0,0.164,0.164,1.3816,1.3816,0.0,0.0,0,0
santee_constant,SANTEE,2,0.164,1.3816,1.3816,0.0,0.0,0.164,0.164,1.3816,1.3816,0.0,0.0,4.1,0.0
santee_constant,SANTEE,3,0.164,1.3817,1.3817,0.0,0.0,0.164,0.164,1.3816,1.3817,0.0,0.0,29.6,0.0
santee_constant,SANTEE,4,0.164,1.3817,1.3817,0.0,0.0,0.164,0.164,1.3817,1.3817,0.0,0.0,30.3,0.0
santee_constant,SANTEE,5,0.164,1.3817,1.3817,0.0,0.0,0.164,0.164,1.3817,1.3817,0.0,0.0,0,0
santee_constant,SANTEE,6,0.164,1.3818,1.3818,0.0,0.0,0.164,0.164,1.3817,1.3818,0.0,0.0,121.6,0.0
santee_constant,SANTEE,7,0.164,1.3818,1.3818,0.0,0.0,0.164,0.164,1.3818,1.3818,0.0,0.0,1.8,0.0
santee_constant,SANTEE,8,0.164,1.3818,1.3818,0.0,0.0,0.164,0.164,1.3818,1.3818,0.0,0.0,28.9,0.0
santee_constant,SANTEE,9,0.164,1.3819,1.3819,0.0,0.0,0.164,0.164,1.3818,1.3819,0.0,0.0,37.2,0.0
santee_constant,SANTEE,10,0.164,1.3819,1.3819,0.0,0.0,0.164,0.164,1.3819,1.3819,0.0,0.0,29.9,0.0
santee_constant,SANTEE,11,0.164,1.382,1.382,0.0,0.0,0.164,0.164,1.3819,1.382,0.0,0.0,0.1,0.0
santee_constant,SANTEE,12,0.164,1.382,1.382,0.0,0.0,0.164,0.164,1.382,1.382,0.0,0.0,23.6,0.0
santee_constant,SANTEE,13,0.164,1.382,1.382,0.0,0.0,0.164,0.164,1.382,1.382,0.0,0.0,0.0,0.0
santee_constant,SANTEE,14,0.164,1.3821,1.3821,0.0,0.0,0.164,0.164,1.382,1.3821,0.0,0.0,17.7,0.0
santee_constant,SANTEE,15,0.164,1.3821,1.3821,0.0,0.0,0.164,0.164,1.3821,1.3821,0.0,0.0,0,0
santee_constant,SANTEE,16,0.164,1.3821,1.3821,0.0,0.0,0.164,0.164,1.3821,1.3821,0.0,0.0,17.9,0.0
santee_constant,SANTEE,17,0.164,1.3822,1.3822,0.0,0.0,0.164,0.164,1.3821,1.3822,0.0,0.0,0,0
santee_constant,SANTEE,18,0.164,1.3822,1.3822,0.0,0.0,0.164,0.164,1.3822,1.3822,0.0,0.0,14.0,0.0
