cargo-clippy|cargo clippy --workspace --all-targets -- -D warnings|101|2026-08-13T06:19:05Z|2026-08-13T06:19:13Z|/home/workdir/openWEPP/docs/work-packages/20260812-c3-woody-shared-state-authority-001/artifacts/v4-closure-20260813-20260812-231905/cargo-clippy.log
cargo-nextest|cargo nextest run --workspace --profile full|100|2026-08-13T06:19:13Z|2026-08-13T06:20:52Z|/home/workdir/openWEPP/docs/work-packages/20260812-c3-woody-shared-state-authority-001/artifacts/v4-closure-20260813-20260812-231905/cargo-nextest.log
cargo-test-doc|cargo test --doc --workspace|0|2026-08-13T06:20:52Z|2026-08-13T06:21:00Z|/home/workdir/openWEPP/docs/work-packages/20260812-c3-woody-shared-state-authority-001/artifacts/v4-closure-20260813-20260812-231905/cargo-test-doc.log
cargo-deny|cargo deny check|0|2026-08-13T06:21:00Z|2026-08-13T06:21:03Z|/home/workdir/openWEPP/docs/work-packages/20260812-c3-woody-shared-state-authority-001/artifacts/v4-closure-20260813-20260812-231905/cargo-deny.log
cargo-fmt|cargo fmt --all -- --check|1|2026-08-13T06:21:03Z|2026-08-13T06:21:06Z|/home/workdir/openWEPP/docs/work-packages/20260812-c3-woody-shared-state-authority-001/artifacts/v4-closure-20260813-20260812-231905/cargo-fmt.log
git-diff-check|git diff --check|0|2026-08-13T06:21:06Z|2026-08-13T06:21:06Z|/home/workdir/openWEPP/docs/work-packages/20260812-c3-woody-shared-state-authority-001/artifacts/v4-closure-20260813-20260812-231905/git-diff-check.log
