product,member,event_id,year,direction,operator,source_level,observed_date,ci_start,ci_end,window_start,window_end,candidate_count,selected_crossing_date,selected_crossing_ordinal,residual_days,inside_observed_ci
gcc_90,GSI-5717,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,2024-08-23,2024-08-25,2024-07-25,2025-01-01,0,,,,False
gcc_90,GSI-5718,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,2024-08-23,2024-08-25,2024-07-25,2025-01-01,0,,,,False
gcc_90,GSI-5721,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,2024-08-23,2024-08-25,2024-07-25,2025-01-01,0,,,,False
gcc_90,GSI-5722,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,2024-08-23,2024-08-25,2024-07-25,2025-01-01,0,,,,False
gcc_90,GSI-5723,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,2024-08-23,2024-08-25,2024-07-25,2025-01-01,0,,,,False
gcc_90,GSI-5725,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,2024-08-23,2024-08-25,2024-07-25,2025-01-01,0,,,,False
gcc_90,GSI-2198,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-2199,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-2629,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,1,2025-02-13,739295.040901439,-97.95909856096841,False
gcc_90,GSI-2630,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-2631,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-2634,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-2635,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-2636,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-2638,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-3941,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-3942,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-3962,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-3963,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-4372,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-4377,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-4393,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,1,2025-02-13,739295.114983012,-97.88501698803157,False
gcc_90,GSI-4394,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-4395,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-4398,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-4399,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-4400,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-4402,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-4831,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,2,2025-04-30,739370.865301556,-22.13469844404608,False
gcc_90,GSI-4832,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,1,2025-04-01,739342.284450294,-50.715549706015736,False
gcc_90,GSI-4833,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,1,2025-03-08,739318.29252278,-74.70747721998487,False
gcc_90,GSI-4837,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,1,2025-03-31,739341.037612561,-51.96238743897993,False
gcc_90,GSI-4838,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,1,2025-02-28,739309.879670336,-83.12032966397237,False
gcc_90,GSI-4842,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-5695,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-5700,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-5716,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,1,2025-02-13,739295.114983012,-97.88501698803157,False
gcc_90,GSI-5717,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-5718,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-5721,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-5722,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-5723,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-5725,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-22,2025-05-19,2025-05-26,2025-01-01,2025-08-07,0,,,,False
gcc_90,GSI-2198,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-2199,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-2629,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-2630,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-2631,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-2634,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-2635,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-2636,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-2638,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-3941,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-3942,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-3962,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-3963,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4372,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4377,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4393,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4394,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4395,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4398,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4399,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4400,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4402,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4831,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4832,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4833,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4837,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4838,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-4842,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-5695,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-5700,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-5716,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-5717,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-5718,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-5721,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-5722,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-5723,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_90,GSI-5725,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-06,2025-08-31,2025-09-10,2025-08-07,2026-01-01,0,,,,False
gcc_mean,GSI-2198,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-2199,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-2629,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-2630,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-2631,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-2634,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-2635,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-2636,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-2638,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-3941,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-3942,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-3962,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
gcc_mean,GSI-3963,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,2024-05-19,2024-05-27,2024-01-01,2024-07-23,0,,,,False
