product,member,event_id,year,direction,operator,source_level,observed_date,ci_start,ci_end,window_start,window_end,candidate_count,selected_crossing_date,selected_crossing_ordinal,residual_days,inside_observed_ci
gcc_90,GSI-3963,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-02-27,738943.001655014,-104.99834498600103,False
gcc_90,GSI-4372,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,3,2024-04-26,739002.268014508,-45.731985492049716,False
gcc_90,GSI-4377,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-13,738989.230158486,-58.76984151394572,False
gcc_90,GSI-4393,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-22,738998.434165748,-49.56583425204735,False
gcc_90,GSI-4394,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-22,738998.434165748,-49.56583425204735,False
gcc_90,GSI-4395,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-22,738998.434165748,-49.56583425204735,False
gcc_90,GSI-4398,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-12,738988.238569571,-59.76143042894546,False
gcc_90,GSI-4399,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-12,738988.238569571,-59.76143042894546,False
gcc_90,GSI-4400,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-12,738988.238569571,-59.76143042894546,False
gcc_90,GSI-4402,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-02-27,738943.001655014,-104.99834498600103,False
gcc_90,GSI-4831,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-05-12,739017.543989133,-30.456010867026635,False
gcc_90,GSI-4832,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-30,739005.525561252,-42.47443874797318,False
gcc_90,GSI-4833,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-22,738997.852583792,-50.1474162080558,False
gcc_90,GSI-4837,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-19,738995.248975859,-52.75102414097637,False
gcc_90,GSI-4838,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-12,738988.001765226,-59.99823477398604,False
gcc_90,GSI-4842,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-02-27,738943.001655014,-104.99834498600103,False
gcc_90,GSI-5695,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,3,2024-04-26,739002.268014508,-45.731985492049716,False
gcc_90,GSI-5700,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-13,738989.230158486,-58.76984151394572,False
gcc_90,GSI-5716,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-22,738998.434165748,-49.56583425204735,False
gcc_90,GSI-5717,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-22,738998.434165748,-49.56583425204735,False
gcc_90,GSI-5718,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-22,738998.434165748,-49.56583425204735,False
gcc_90,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-12,738988.238569571,-59.76143042894546,False
gcc_90,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-12,738988.238569571,-59.76143042894546,False
gcc_90,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-04-12,738988.238569571,-59.76143042894546,False
gcc_90,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.25,2024-06-11,2024-06-08,2024-06-17,2024-01-01,2024-07-25,2,2024-02-27,738943.001655014,-104.99834498600103,False
gcc_90,GSI-2198,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,1,2024-01-26,738911.182105627,-103.81789437297266,False
gcc_90,GSI-2199,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,1,2024-01-26,738911.182105627,-103.81789437297266,False
gcc_90,GSI-2629,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.824475519,-34.175524480990134,False
gcc_90,GSI-2630,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.824475519,-34.175524480990134,False
gcc_90,GSI-2631,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.824475519,-34.175524480990134,False
gcc_90,GSI-2634,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-01,738977.146717511,-37.85328248899896,False
gcc_90,GSI-2635,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-01,738977.146717511,-37.85328248899896,False
gcc_90,GSI-2636,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-01,738977.146717511,-37.85328248899896,False
gcc_90,GSI-2638,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,1,2024-01-26,738911.174663062,-103.82533693802543,False
gcc_90,GSI-3941,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,1,2024-01-26,738911.133704159,-103.86629584105685,False
gcc_90,GSI-3942,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,1,2024-01-26,738911.133704159,-103.86629584105685,False
gcc_90,GSI-3962,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,1,2024-01-26,738911.182105627,-103.81789437297266,False
gcc_90,GSI-3963,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,1,2024-01-26,738911.182105627,-103.81789437297266,False
gcc_90,GSI-4372,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.988109627,-34.0118903729599,False
gcc_90,GSI-4377,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-02,738978.030396763,-36.9696032369975,False
gcc_90,GSI-4393,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.839115065,-34.16088493494317,False
gcc_90,GSI-4394,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.839115065,-34.16088493494317,False
gcc_90,GSI-4395,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.839115065,-34.16088493494317,False
gcc_90,GSI-4398,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-01,738977.167783428,-37.83221657201648,False
gcc_90,GSI-4399,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-01,738977.167783428,-37.83221657201648,False
gcc_90,GSI-4400,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-01,738977.167783428,-37.83221657201648,False
gcc_90,GSI-4402,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,1,2024-01-26,738911.182105627,-103.81789437297266,False
gcc_90,GSI-4831,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-05-05,739010.652683439,-4.347316561033949,False
gcc_90,GSI-4832,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-09,738985.494281344,-29.50571865600068,False
gcc_90,GSI-4833,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.818817371,-34.18118262896314,False
gcc_90,GSI-4837,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,2,2024-04-07,738983.215694766,-31.78430523397401,False
gcc_90,GSI-4838,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-01,738977.138575587,-37.861424413044006,False
gcc_90,GSI-4842,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,1,2024-01-26,738911.171786529,-103.82821347098798,False
gcc_90,GSI-5695,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.988109627,-34.0118903729599,False
gcc_90,GSI-5700,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-02,738978.030396763,-36.9696032369975,False
gcc_90,GSI-5716,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.839115065,-34.16088493494317,False
gcc_90,GSI-5717,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.839115065,-34.16088493494317,False
gcc_90,GSI-5718,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-05,738980.839115065,-34.16088493494317,False
gcc_90,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-01,738977.167783428,-37.83221657201648,False
gcc_90,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-01,738977.167783428,-37.83221657201648,False
gcc_90,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,3,2024-04-01,738977.167783428,-37.83221657201648,False
gcc_90,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-09,2024-05-05,2024-05-12,2024-01-01,2024-07-25,1,2024-01-26,738911.182105627,-103.81789437297266,False
gcc_90,GSI-2198,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,1,2024-12-01,739220.677663204,103.67766320402734,False
gcc_90,GSI-2199,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,1,2024-12-01,739220.677663204,103.67766320402734,False
gcc_90,GSI-2629,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,5,2024-09-02,739131.133098261,14.133098260965198,False
gcc_90,GSI-2630,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,5,2024-09-02,739131.133098261,14.133098260965198,False
gcc_90,GSI-2631,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,5,2024-09-02,739131.133098261,14.133098260965198,False
gcc_90,GSI-2634,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,3,2024-10-03,739162.149779207,45.14977920695674,False
gcc_90,GSI-2635,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,3,2024-10-03,739162.149779207,45.14977920695674,False
gcc_90,GSI-2636,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,3,2024-10-03,739162.149779207,45.14977920695674,False
gcc_90,GSI-2638,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,1,2024-12-01,739220.720934602,103.72093460196629,False
gcc_90,GSI-3941,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,1,2024-11-29,739218.953777497,101.95377749705222,False
gcc_90,GSI-3942,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,1,2024-11-29,739218.953777497,101.95377749705222,False
gcc_90,GSI-3962,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,1,2024-12-01,739220.677663204,103.67766320402734,False
gcc_90,GSI-3963,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,1,2024-12-01,739220.677663204,103.67766320402734,False
gcc_90,GSI-4372,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,5,2024-09-02,739130.608567502,13.60856750200037,False
gcc_90,GSI-4377,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,3,2024-10-03,739161.913169243,44.91316924302373,False
gcc_90,GSI-4393,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,5,2024-09-02,739130.570696683,13.570696683018468,False
gcc_90,GSI-4394,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.10,2024-08-19,2024-08-18,2024-08-20,2024-07-25,2025-01-01,5,2024-09-02,739130.570696683,13.570696683018468,False
