source_id,observation_site,observed_stratum,binding_status,model_fixture,date,water_year,observed_snow_depth_m,observed_swe_mm,observed_density_kg_m3,snowcourse_count,point_count,snowcourse_ids,source_record_id,quality_flag
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1973-03-07,1973,0.192000,50.000,260.417,1,10,S52,RDS-2021-0016:MEF_snowSWE_biweekly:open:1973-03-07:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1973-03-08,1973,0.195000,35.500,182.051,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1973-03-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1973-03-08,1973,0.214333,53.667,250.389,3,30,S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1973-03-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1973-03-08,1973,0.210000,53.000,252.381,1,10,S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1973-03-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1973-03-22,1973,0.056500,16.000,283.186,2,20,S21;S22,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1973-03-22:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1974-02-27,1974,0.276000,43.500,157.609,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1974-02-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1974-02-27,1974,0.327667,57.667,175.992,3,30,S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1974-02-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1974-02-27,1974,0.321000,56.000,174.455,1,10,S52,RDS-2021-0016:MEF_snowSWE_biweekly:open:1974-02-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1974-02-28,1974,0.335000,58.000,173.134,1,10,S11,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1974-02-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1974-03-13,1974,0.239500,44.000,183.716,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1974-03-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1974-03-13,1974,0.281250,61.250,217.778,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1974-03-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1974-03-13,1974,0.266500,62.000,232.645,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1974-03-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1974-03-27,1974,0.336000,55.000,163.690,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1974-03-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1974-03-27,1974,0.408000,83.000,203.431,3,30,S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1974-03-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1974-03-27,1974,0.388500,80.000,205.920,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1974-03-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1974-03-28,1974,0.647000,163.000,251.932,1,10,S22,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1974-03-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1974-04-10,1974,0.314000,68.000,216.561,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1974-04-10:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1974-04-10,1974,0.365000,86.333,236.530,3,30,S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1974-04-10:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1974-04-10,1974,0.340500,79.000,232.012,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1974-04-10:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1975-03-03,1975,0.651500,150.500,231.005,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1975-03-03:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1975-03-03,1975,0.689000,173.667,252.056,3,30,S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1975-03-03:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1975-03-03,1975,0.675000,174.500,258.519,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1975-03-03:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1975-03-18,1975,0.613500,151.500,246.944,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1975-03-18:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1975-03-18,1975,0.625500,160.500,256.595,2,20,S21;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1975-03-18:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1975-03-18,1975,0.608500,170.500,280.197,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1975-03-18:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1975-04-02,1975,0.724000,191.500,264.503,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1975-04-02:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1975-04-02,1975,0.709333,206.333,290.883,3,30,S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1975-04-02:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1975-04-02,1975,0.681000,218.000,320.117,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1975-04-02:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1976-02-25,1976,0.350000,65.000,185.714,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1976-02-25:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1976-02-25,1976,0.369333,79.667,215.704,3,30,S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1976-02-25:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1976-02-25,1976,0.366000,82.000,224.044,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1976-02-25:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1976-03-22,1976,0.459000,110.000,239.651,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1976-03-22:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1976-03-22,1976,0.492500,130.000,263.959,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1976-03-22:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1976-03-22,1976,0.481000,134.500,279.626,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1976-03-22:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1977-03-01,1977,0.402500,64.500,160.248,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1977-03-01:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1977-03-01,1977,0.402250,80.000,198.881,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1977-03-01:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1977-03-01,1977,0.416500,81.000,194.478,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1977-03-01:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1977-03-15,1977,0.111500,23.000,206.278,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1977-03-15:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1977-03-15,1977,0.096250,26.500,275.325,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1977-03-15:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1977-03-15,1977,0.047000,15.000,319.149,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1977-03-15:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1978-03-02,1978,0.414000,78.000,188.406,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1978-03-02:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1978-03-02,1978,0.464000,92.250,198.815,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1978-03-02:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1978-03-02,1978,0.514500,101.000,196.307,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1978-03-02:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1978-03-16,1978,0.438500,84.500,192.702,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1978-03-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1978-03-16,1978,0.491500,106.250,216.175,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1978-03-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1978-03-16,1978,0.494000,121.000,244.939,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1978-03-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1978-03-30,1978,0.310500,75.000,241.546,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1978-03-30:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1978-03-30,1978,0.307750,81.250,264.013,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1978-03-30:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1978-03-30,1978,0.292000,82.500,282.534,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1978-03-30:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1978-04-13,1978,0.123000,41.500,337.398,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1978-04-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1978-04-13,1978,0.109000,30.500,279.817,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1978-04-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1978-04-13,1978,0.042000,10.500,250.000,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1978-04-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1978-04-27,1978,0.000000,0.000,,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1978-04-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1978-04-27,1978,0.000000,0.000,,2,20,S21;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1978-04-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1978-04-27,1978,0.000000,0.000,,1,10,S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1978-04-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1979-02-22,1979,0.537000,84.000,156.425,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1979-02-22:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1979-02-22,1979,0.613750,104.250,169.857,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1979-02-22:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1979-02-22,1979,0.653500,121.500,185.922,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1979-02-22:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1979-03-07,1979,0.663000,126.000,190.045,1,10,S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1979-03-07:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1979-03-07,1979,0.765000,157.000,205.229,1,10,S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1979-03-07:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1979-03-07,1979,0.771000,160.000,207.523,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1979-03-07:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1979-03-08,1979,0.644000,120.000,186.335,1,10,S23,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1979-03-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1979-03-08,1979,0.719000,145.333,202.133,3,30,S11;S21;S22,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1979-03-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1979-03-21,1979,0.444000,113.000,254.505,1,10,S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1979-03-21:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1979-03-21,1979,0.537000,115.000,214.153,1,10,S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1979-03-21:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1979-03-21,1979,0.485000,116.500,240.206,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1979-03-21:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1979-03-22,1979,0.476000,116.000,243.697,1,10,S23,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1979-03-22:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1979-03-22,1979,0.496667,126.667,255.034,3,30,S11;S21;S22,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1979-03-22:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1979-04-04,1979,0.540000,148.500,275.000,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1979-04-04:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1979-04-04,1979,0.590750,177.750,300.889,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1979-04-04:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1979-04-04,1979,0.585000,179.000,305.983,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1979-04-04:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1979-04-19,1979,0.314500,110.500,351.351,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1979-04-19:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1979-04-19,1979,0.282000,96.250,341.312,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1979-04-19:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1979-04-19,1979,0.196500,63.000,320.611,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1979-04-19:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1980-02-28,1980,0.382500,62.500,163.399,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1980-02-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1980-02-28,1980,0.422000,76.750,181.872,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1980-02-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1980-02-28,1980,0.456000,79.500,174.342,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1980-02-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1980-03-19,1980,0.486500,78.000,160.329,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1980-03-19:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1980-03-19,1980,0.567750,97.250,171.290,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1980-03-19:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1980-03-19,1980,0.617500,110.000,178.138,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1980-03-19:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1980-04-03,1980,0.274000,52.000,189.781,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1980-04-03:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1980-04-03,1980,0.275750,68.500,248.413,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1980-04-03:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1980-04-03,1980,0.265500,64.000,241.055,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1980-04-03:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1982-03-03,1982,0.461000,85.000,184.382,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1982-03-03:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1982-03-03,1982,0.507500,99.250,195.567,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1982-03-03:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1982-03-03,1982,0.525500,108.000,205.519,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1982-03-03:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1982-03-17,1982,0.508500,106.500,209.440,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1982-03-17:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1982-03-17,1982,0.538000,117.750,218.866,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1982-03-17:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1982-03-17,1982,0.591500,130.500,220.626,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1982-03-17:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1982-03-31,1982,0.372000,95.000,255.376,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1982-03-31:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1982-03-31,1982,0.389250,109.000,280.026,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1982-03-31:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1982-03-31,1982,0.393000,113.500,288.804,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1982-03-31:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1982-04-14,1982,0.364000,107.500,295.330,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1982-04-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1982-04-14,1982,0.368750,115.750,313.898,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1982-04-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1982-04-14,1982,0.382500,129.000,337.255,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1982-04-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1983-02-24,1983,0.227500,31.000,136.264,2,20,S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1983-02-24:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1983-02-24,1983,0.244750,42.250,172.625,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1983-02-24:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1983-02-24,1983,0.274500,56.500,205.829,2,20,S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1983-02-24:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
