lane_id,cell,classification,failure_day_index,day_index,days_to_failure,terminal,swe_m,cold_content_j_m2,reconstructed_temperature_c,sublimation_m,snowpack_swe_loss_m,shortwave_j_m2,longwave_j_m2,latent_j_m2,surface_j_m2,lower_mass_kg_m2,refrozen_liquid_m,routed_melt_m
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,20,13,False,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,21,12,False,0.00235010314801994,72468.38042507229,-14.683931048917074,0.00014988960219894,0.0,1136202.2847015697,-749153.6425242879,-427567.06304490054,-40518.42086762381,0.0,7.24935565e-09,7.24935565e-09
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,22,11,False,0.0021406183950809,79535.88025768321,-17.69312493117368,0.00020948475293903,0.0,1805238.8112265477,-1217785.0026225937,-596422.3745985089,-8968.565994557863,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,23,10,False,0.00202904725795388,73721.25121179821,-17.301399749212667,0.00011157113712703,0.0,954818.5789059639,-631673.2884316909,-319760.08222154004,3385.208252730906,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,24,9,False,0.00186281225069752,77879.38685747175,-19.90829848751282,0.00016623500725636,0.0,1538239.377240634,-1069952.1723367665,-475325.1113014614,-7037.906397586194,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,25,8,False,0.00163102560118084,68553.70985373502,-20.014783162348625,0.00023178664951668,0.0,1775050.1906745262,-1107123.5670547343,-662320.1276660176,5606.495953773099,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,26,7,False,0.00141005157504046,59480.49770709781,-20.087241508436815,0.00022097402614038,0.0,1968240.7794236827,-1331829.1905080057,-629776.1065401735,6635.482375500527,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,27,6,False,0.00120521389864396,47281.82861119654,-18.68146103098792,0.0002048376763965,0.0,1726061.2860903842,-1132104.2676266215,-584491.8193094376,9465.19915431303,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,28,5,False,0.00102707394917251,36607.46784608967,-16.972611913486514,0.00017813994947145,0.0,1475570.1132994392,-958907.7187746381,-508475.7152059326,8186.679318879312,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,29,4,False,0.00082604989224996,40068.633762727746,-23.098243787436363,0.00020102405692255,0.0,1685801.2622796486,-1117422.1726592255,-576398.5304066184,-8019.440786171071,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,30,3,False,0.00065032888514218,34350.65908070255,-25.15259137154927,0.00017572100710778,0.0,1745137.9264214232,-1239470.452742114,-504113.52236972615,1553.9513095962693,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,31,2,False,0.00038125038629166,21681.231260453475,-27.080355088251434,0.00026907849885052,0.0,2165883.889589559,-1387694.1244641335,-771811.2193589268,6378.5457665006725,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,32,1,False,0.00017025487454494,8290.236929899356,-23.187188513293428,0.00021099551174672,0.0,1739691.0490535137,-1126117.797721179,-604936.6574595013,8636.593872843745,0.0,0.0,0.0
harvard_hardwood,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,33,33,0,True,1.0142595423003564e-05,6056.356022313865,-284.34330050312246,,,,,,,0.0,,
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,45,30,False,0.0037107443627126,77941.73089201085,-10.002065979410393,0.00058922097921553,0.0,1689238.2148333096,0.0,-1672548.9603395506,-26209.510847454472,0.0,1.604021237e-08,1.604021237e-08
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,46,29,False,0.01581427371322673,274627.2220964147,-8.26941976826808,0.00029646943135199,0.0,834837.511540946,0.0,-844284.351202339,-9446.839661392753,0.0,1.21813387e-09,1.21813387e-09
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,47,28,False,0.01490316526302466,470520.8527817275,-15.034225615116497,0.00091110845020208,0.0,2391383.7017077156,0.0,-2599114.1067656144,-207730.4050579004,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,48,27,False,0.01394279551532986,439745.70258176385,-15.018703766033937,0.0009603697476948,0.0,2900820.453118572,0.0,-2728663.482804836,25780.531447381443,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,49,26,False,0.01302687591004297,364370.7432909277,-13.319377489718661,0.00091591960528688,0.0,3118759.825455284,0.0,-2600112.482010995,72128.57204309871,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,50,25,False,0.01266322148346634,238869.30317304784,-8.982492122859442,0.00036365442657663,0.0,3109036.0263304412,0.0,-1031797.9199190973,124581.15584461937,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,51,24,False,0.00260028989779071,0.0,-0.0,0.00054808540926968,0.00951484617640595,2888229.787502984,0.0,-1553599.2618259236,23557.60914534316,0.0,0.00010632512150088,0.00951484617640595
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,52,23,False,0.01162605719971553,98014.28379443483,-4.014556927750401,0.00045342721783896,0.00022080396555599,1204783.4199448978,0.0,-1288162.3936478838,-83378.97370298619,0.0,0.00022080548023622,0.00022080548023622
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,53,22,False,0.01119253903677956,121028.8979197498,-5.14921666512203,0.00043351816293596,0.0,2017250.111902224,0.0,-1229137.610641721,-23515.231426581046,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,54,21,False,0.01098674336988234,75433.23602612742,-3.2694482226952095,0.00020579566689723,0.0,1385904.823299958,0.0,-583314.0824755412,45474.667936454054,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,55,20,False,0.0105750375816295,120159.41496015445,-5.410739071797055,0.00041170578825284,0.0,2383707.644642885,0.0,-1167391.8684534435,-45274.17861906366,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,56,19,False,0.01010617710933577,183586.31615832847,-8.650358525058103,0.00046886047229374,0.0,1267501.6021917097,0.0,-1335953.3036852218,-68451.70149351162,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,57,18,False,0.01044659226212334,355744.4629666293,-16.21601771865961,0.00095958484721242,0.0,2983292.1319887694,0.0,-2727185.677285175,-145644.97235066612,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,58,17,False,0.00962666533170309,266075.7116330759,-13.161641696217439,0.00081992693042025,0.0,2415935.8306268053,0.0,-2331436.238386212,84499.59224059182,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,59,16,False,0.00877323468667641,321761.0126603427,-17.464428493055962,0.00085343064502668,0.0,2370555.869347495,0.0,-2442598.4673486073,-72042.59800109727,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,60,15,False,0.00769587669618786,301216.706846111,-18.638100989927207,0.00107735799048854,0.0,3078997.9026431865,0.0,-3070061.0171229346,8936.885520228701,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,61,14,False,0.00658148371335801,237369.1618576625,-17.174384856186595,0.00111439298282986,0.0,3299178.181908236,0.0,-3165849.60356913,58396.870761099904,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,62,13,False,0.00552068116458642,167488.36900015193,-14.44683433308242,0.00106080254877156,0.0,3472540.69961464,0.0,-3010614.4906320595,66704.15190351871,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,63,12,False,0.00630544156761327,154555.92348169623,-11.672149842578907,0.00069666148466731,0.0,3629332.4315238716,0.0,-1976085.7752986136,17663.108466144527,0.0,1.857811230586e-05,1.857811230586e-05
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,64,11,False,0.00886558395749508,90731.91679661637,-4.873415543995697,0.0005799149295933,0.0,2112001.6431458704,0.0,-1644500.2458207991,39661.53080162066,0.0,0.00011044543142013,0.0001599426805249
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,65,10,False,0.00841034722182436,65787.14102456321,-3.7248414584363996,0.00045523673567071,0.0,1843234.5291797025,0.0,-1290370.2199112126,24668.102411520136,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,66,9,False,0.00466065309590301,0.0,-0.0,0.00049751409043259,0.00993936862576591,2594374.943011899,0.0,-1410516.1416073595,-21975.48903974408,0.0,0.00018531426526953,0.01386846156107635
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,67,8,False,0.00396800785710172,-2.2737e-13,2.7286092283726295e-17,4.115466067297e-05,0.00509967540575231,728449.8831593702,0.0,-116618.05808338156,-3670.396796473034,0.0,1.09997375885e-05,0.01145408246004336
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,68,7,False,-0.0,0.0,0.0,0.0,0.00396800785710172,0.0,0.0,0.0,0.0,0.0,0.0,0.00396800785710172
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,69,6,False,0.03100792914061348,313575.9317594362,-4.8156028604573855,0.00100892462370042,0.0,2861836.086222226,0.0,-2863757.537422463,-463405.7916294861,0.0,0.00045905372973421,0.00045905372973421
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,70,5,False,0.03012106122498244,382091.9381739149,-6.040575417597513,0.00088686791563101,0.0,2446175.3149673087,0.0,-2518171.2176501527,-71995.90268284448,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,71,4,False,0.02917019156987836,573232.5283702782,-9.357767500381613,0.00095086965510408,0.0,2507804.216599254,0.0,-2708517.891376085,-200713.67477683228,0.0,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,72,3,False,0.04152281175647479,1100897.874650242,-12.625278997033138,0.00114736294731315,0.0,2970158.993361236,0.0,-3272853.3282310553,-302694.3348698255,4.904847840079011,1.686458022e-08,1.686458022e-08
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,73,2,False,0.0427807298620303,748564.4918792485,-8.332239374990978,0.00074201600634525,0.0,2475485.062770848,0.0,-2110965.749989041,364519.3127817987,5.0213617797699515,6.588809927e-08,6.588809927e-08
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,74,1,False,0.04229034795546132,456516.1761304055,-5.140384645904049,0.00049038190656905,0.0,1683005.7558565033,0.0,-1393856.210925071,289149.5449314123,3.300643157707108,0.0,0.0
harvard_hardwood,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,75,75,0,True,8.508569021670505e-07,558.8633316841981,-312.77338805420584,,,,,,,0.0,,
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,10,19,False,0.01371853259861897,2.910383e-11,-1.0102368141080797e-15,0.00093848558302958,0.0,1330970.1817039351,1103058.4230038153,-2669151.7268034713,-235123.1220957222,0.0,0.00078106520738811,0.01104298180947993
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,11,18,False,0.01342273313516978,89773.61750578953,-3.184846278245169,0.00029579946344919,0.0,824099.6588568629,-75463.61973981069,-839046.6890739544,-90410.64995690208,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,12,17,False,0.01309299999802154,294013.3581976283,-10.693222414087357,0.00032973313714824,0.0,1523769.9487691198,-792625.009810344,-937802.439977673,-206657.50101889783,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,13,16,False,0.01276328149906194,188084.25591048412,-7.017312232165957,0.0003297184989596,0.0,1731766.6675208802,-80513.63002626589,-935738.7208252825,104945.47416151957,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,14,15,False,0.00576598425008909,0.0,-0.0,0.00017517043059717,0.00682212681837569,1075242.5292403856,381608.344641426,-496416.9143634437,74508.17614469054,0.0,3.899410439129e-05,0.00682212681837569
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,15,14,False,0.0054299305925401,59178.63064234571,-5.189808566723554,0.00033605365754908,0.0,1463044.9900448655,-171437.8266666888,-953342.5064136279,-59922.36219354427,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,16,13,False,0.00531326525476822,57044.39312629019,-5.112486470052929,0.00011666533777189,0.0,945943.7416774849,-400525.69030121417,-330929.5486246186,1901.0929364184879,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,17,12,False,-0.0,0.0,0.0,0.0,0.00531326525476821,0.0,0.0,0.0,0.0,0.0,0.0,0.00531326525476821
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,18,11,False,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,19,10,False,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,20,9,False,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,21,8,False,0.00225575753532625,45721.927884063705,-9.651900202257321,0.00024423202751733,0.0,1099744.7249177408,-419233.1249097246,-694630.288200321,-14118.688192302654,0.0,1.043674049e-08,1.043674049e-08
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,22,7,False,0.00194580426034906,38477.25364047153,-9.416415672905853,0.0003099532749772,0.0,1701452.03274419,-577238.8071499373,-879939.1558045965,6131.154507270805,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,23,6,False,0.00175535498302391,48342.10090410994,-13.114183895681343,0.00019044927732517,0.0,927630.5312980928,-396205.5279338926,-544646.2418256247,-13221.238461429217,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,24,5,False,0.00148412502605616,40434.53966008003,-12.973666205496357,0.00027122995696775,0.0,1464727.2140862956,-686905.2940206494,-772702.3947895803,5119.5252760673175,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,25,4,False,0.00108707392392791,27384.69300877414,-11.995807936464622,0.00039705110212825,0.0,1679538.993008826,-539679.6150104601,-1130354.825694987,9504.552303381299,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,26,3,False,0.0007582070292388,17730.03060118302,-11.135311846587939,0.00032886689468912,0.0,1855581.0359915996,-728693.5131956424,-933965.6928442442,8249.629459986914,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,27,2,False,0.00042270017291078,9902.760045538205,-11.155898019185786,0.00033550685632801,0.0,1639029.853283687,-679533.9086272385,-953677.1868307908,5818.757825665189,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,28,1,False,0.00013360647982542,3006.086160546091,-10.71407316569156,0.00028909369308537,0.0,1414483.6986499755,-587343.3080348524,-822448.3766106948,4692.01400441777,0.0,0.0,0.0
harvard_open,LS,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,29,29,0,True,4.496053040168722e-06,3099.8006019725008,-328.3091884283947,,,,,,,0.0,,
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,4,17,False,0.00426453295191629,76236.91111164034,-8.512841010931792,3.546704712268e-05,0.0,331954.9614807745,-234357.85380418,-101107.85605560312,-3510.748379007791,0.0,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,5,16,False,0.01209562689417151,214665.48777727247,-8.451125496899836,6.890605648096e-05,0.0,347522.4095935339,-155903.06537000267,-196568.15200486648,-4948.807781335504,0.0,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,6,15,False,0.01196204900613997,403818.8785052431,-16.07539844983191,0.00013357788803154,0.0,927854.982400085,-737209.1483899532,-382556.8375868244,-191911.0035766929,0.0,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,7,14,False,0.01192256851551219,637428.8590494028,-25.4590738173038,3.948049062778e-05,0.0,814022.7793988738,-935014.8710053168,-114190.99624973295,-235183.08785617645,0.0,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,8,13,False,0.01188085187531114,645003.7998280802,-25.852074397380402,4.171664020106e-05,0.0,1108756.3618174668,-997418.3438448103,-120367.34568399862,-9029.327711341448,0.0,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,9,12,False,0.01372203476423865,468041.6459758426,-16.242268592341436,0.00015881711107249,0.0,1185890.0059057972,-491308.72243924096,-453826.4080643713,240754.87540218484,0.0,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,10,11,False,0.01580617296593109,503523.68528752786,-15.169591272160744,0.00021586179830756,0.0,872408.6954836838,-224363.2138165214,-618020.6687123611,30024.812954801586,0.0,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,11,10,False,0.0156601835913099,666857.0998774925,-20.27760390484039,0.00014598937462118,0.0,1268603.389485915,-1016525.9317950768,-419038.80066341267,-166961.3429725742,0.0,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,12,9,False,0.01536942409481054,218616.51061382552,-6.773389793274564,0.00029075949649937,0.0,1268296.3553212145,571828.0067462659,-825376.0997552114,447253.3625188643,0.0,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,13,8,False,0.02543942369810987,504817.2684690885,-9.449474104216105,0.00013000015494984,0.0,878141.3472002302,-574620.5830028282,-370676.30037297786,-67155.53617557627,0.0,2.4175083e-10,2.4175083e-10
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,14,7,False,0.03707108210001597,241769.47165123955,-3.105609907024376,5.940661512637e-05,0.0,596492.5203309692,-66117.36790958422,-168631.11073391917,361744.0416874644,8.110864350266711,8.93498296754e-06,8.93498296754e-06
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,15,6,False,0.03702809752700958,149968.60765681986,-1.9286333207271094,4.298457300638e-05,0.0,348689.7873817774,-135045.5013621432,-121930.26263788254,91714.02338174953,6.206269384092389,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,16,5,False,0.03697133308834539,364749.4490989182,-4.697970003991571,5.676443866419e-05,0.0,449525.8722758708,-503258.93264089216,-161459.65384314497,-215192.7142081638,4.857428917614735,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,17,4,False,0.0369387000577683,464790.2613866418,-5.991783564453154,3.26330305771e-05,0.0,503879.0780423382,-511291.3021324479,-92956.68410574691,-100368.9081958544,3.7129768672041146,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,18,3,False,0.03681750119118922,600255.3980033915,-7.763587820010502,0.0001211988665791,0.0,1052889.2159799344,-844271.8455647161,-345425.58583594504,-136808.2154207308,2.797990309505106,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,19,2,False,0.03669921033401746,699894.2848865456,-9.081475862007531,0.00011829085717176,0.0,1360535.2359467414,-1124262.856968152,-337395.6444725877,-101123.26549399583,1.9708054299320834,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,20,1,False,0.03654579775330325,520826.53629938816,-6.786351689658353,0.00015341258071423,0.0,1367065.71808611,-723344.0208472072,-436414.46813936956,177921.66202031358,1.025300858147075,0.0,0.0
marcell_conifer,LS,SATURATION_VAPOR_PRESSURE_UNDERFLOW,21,21,0,True,1.5037691567791793e-06,855.9512396443371,-271.0494669774096,,,,,,,0.0,,
marcell_conifer,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,19,4,15,False,0.00422021884200138,72331.74455885957,-8.161588101160362,7.97811570376e-05,0.0,331954.9614807745,0.0,-226587.85376966043,453.9284783427994,0.0,0.0,0.0
marcell_conifer,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,19,5,14,False,0.01199966379579006,201327.7134596397,-7.989418818243937,0.00012055504494749,0.0,347522.4095935339,0.0,-343281.94965570926,4240.459937824722,0.0,0.0,0.0
marcell_conifer,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,19,6,13,False,0.01167250941034544,319545.1191526547,-13.03612934497021,0.00032715438544462,0.0,927854.982400085,0.0,-932205.1349572793,-121733.20190666028,0.0,0.0,0.0
marcell_conifer,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,19,7,12,False,0.01141018094665889,309214.21453598543,-12.904691411390015,0.00026232846368655,0.0,814022.7793988738,0.0,-748478.6144993742,6864.809011590756,0.0,0.0,0.0
marcell_conifer,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,19,8,11,False,0.01118411095946004,251267.74178576615,-10.698329625482032,0.00022606998719885,0.0,1108756.3618174668,0.0,-644202.2909117495,55520.26914427055,0.0,0.0,0.0
marcell_conifer,S,CONDUCTIVITY_TEMPERATURE_BELOW_ABSOLUTE_ZERO,19,9,10,False,0.01286304002824849,338578.11914270354,-12.53418129992351,0.00032107093121155,0.0,1185890.0059057972,0.0,-914905.0763266465,-24412.90723732299,0.0,0.0,0.0
